file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity,resting_affordance,vertical_greenery_ev,vertical_hardscape_ev,green_eye_level_ev,sky_openness_ev,walkable_ground_ev,green_softening_ev,signage_detail_ev,facade_variation_ev,ground_floor_activity_ev,resting_affordance_ev,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,resting_affordance_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7
old_billingsgate_walk/east_to_west/002_n01276_W_F.jpg,old_billingsgate_walk,east_to_west,2,n01276,W,F,2,6,3,6,6,3,4,5,6,2,1.618106028996408,5.6535740699619055,3.0931297205388546,5.961221672245301,5.90856219548732,3.281107772141695,4.034845914691687,5.164691881276667,5.504723698832095,2.4980262089520693,1,7,3,6,7,3,6,6,6,1,0.6904,0.1359,0.1059,0.0268,0.0236,0.0087,0.0087,0.0143,0.0208,0.0726,0.0726,0.1974,0.2535,0.3688,0.1112,0.2078,0.3882,0.1428,0.0866,0.0464,0.0171,0.0013,0.0028,0.0143,0.0388,0.1536,0.536,0.2532,0.0103,0.0132,0.0359,0.0523,0.161,0.3409,0.3863,0.1673,0.1895,0.2758,0.115,0.115,0.0895,0.0479,0.0818,0.1529,0.1733,0.1529,0.1529,0.2521,0.0341,0.0044,0.0287,0.1135,0.1458,0.2121,0.3497,0.1458,0.0118,0.032,0.0768,0.0678,0.1266,0.5008,0.1842,0.393,0.2384,0.1446,0.0532,0.0683,0.0774,0.0251
old_billingsgate_walk/east_to_west/003_n01277_W_F.jpg,old_billingsgate_walk,east_to_west,3,n01277,W,F,3,5,4,6,6,4,3,5,5,2,2.9442140450701118,5.22310765273869,3.585158714093268,5.885404951288365,6.0409317896701396,4.12106703966856,3.335323078557849,5.177973776590079,5.0127581506967545,2.4940653443336487,3,7,3,6,7,3,2,6,6,1,0.1171,0.1704,0.4631,0.1704,0.0627,0.0123,0.004,0.0243,0.0354,0.1089,0.1089,0.2306,0.2306,0.2613,0.0415,0.1127,0.3935,0.2106,0.164,0.0684,0.0093,0.001,0.0027,0.0121,0.0423,0.1675,0.5846,0.1898,0.0058,0.0085,0.0262,0.0381,0.1506,0.3613,0.4094,0.0325,0.0885,0.2725,0.1873,0.2122,0.1653,0.0418,0.1304,0.2436,0.215,0.1478,0.1151,0.1304,0.0176,0.0033,0.019,0.0965,0.159,0.2314,0.3815,0.1093,0.026,0.0623,0.1165,0.1028,0.1695,0.4065,0.1165,0.3778,0.2291,0.1785,0.0579,0.0657,0.0744,0.0166
old_billingsgate_walk/east_to_west/004_n01278_W_F.jpg,old_billingsgate_walk,east_to_west,4,n01278,W,F,1,5,2,3,5,2,3,5,5,2,1.3353199753910303,5.456752429716289,2.4664474949240685,3.458275948651135,4.53551073372364,2.4520469568669796,3.3299286365509033,5.16981758736074,4.515590652823448,1.9552261857315898,1,6,2,3,6,1,2,6,6,1,0.8359,0.0881,0.0367,0.0093,0.0135,0.0072,0.0093,0.0116,0.0217,0.0757,0.0857,0.2331,0.3391,0.2331,0.2292,0.4281,0.1785,0.0579,0.0451,0.0398,0.0213,0.0653,0.2011,0.2925,0.2011,0.1382,0.095,0.0069,0.0488,0.0804,0.1503,0.1503,0.2186,0.2807,0.071,0.4551,0.215,0.1151,0.0374,0.0544,0.0616,0.0616,0.1518,0.2208,0.2208,0.1339,0.1182,0.1339,0.0205,0.0085,0.0336,0.1034,0.1504,0.1931,0.3607,0.1504,0.0821,0.0931,0.1535,0.1055,0.1354,0.3249,0.1055,0.5037,0.2696,0.1124,0.0413,0.0365,0.0284,0.0081
old_billingsgate_walk/west_to_east/001_n01278_E_F.jpg,old_billingsgate_walk,west_to_east,1,n01278,E,F,1,4,3,4,5,3,3,5,5,2,1.457400480285287,4.4532099440693855,2.71363428235054,4.347267165780067,5.265812329016626,2.9149820804595947,2.725019736215472,5.027826498262584,4.757579132914543,2.2123493142426014,1,5,2,6,6,1,2,6,6,1,0.7627,0.1325,0.0553,0.0123,0.0179,0.0096,0.0096,0.0532,0.0532,0.1858,0.1639,0.2703,0.1858,0.0878,0.1943,0.4113,0.1715,0.0631,0.0631,0.0631,0.0338,0.029,0.1011,0.1888,0.1888,0.1888,0.2747,0.029,0.0065,0.02,0.0617,0.1307,0.2767,0.4026,0.1018,0.302,0.2352,0.1616,0.0595,0.098,0.0763,0.0674,0.2553,0.2893,0.1988,0.0939,0.0731,0.0731,0.0163,0.01,0.0397,0.1224,0.1781,0.1781,0.3328,0.1387,0.0358,0.0758,0.1417,0.125,0.1606,0.3852,0.0758,0.4174,0.2869,0.1355,0.0499,0.0565,0.044,0.0098
old_billingsgate_walk/west_to_east/002_n01277_E_F.jpg,old_billingsgate_walk,west_to_east,2,n01277,E,F,3,4,3,6,6,4,2,4,5,3,2.8188017401844263,4.220046281814575,3.4933789372444153,6.308573741698638,6.26330621400848,3.752036787569523,2.4179838420823216,4.2537349089980125,4.861099988222122,2.7589261643588543,3,5,3,7,7,3,1,4,6,1,0.1951,0.152,0.4131,0.152,0.0633,0.016,0.0086,0.0832,0.0648,0.1997,0.1762,0.2263,0.1762,0.0735,0.0716,0.1516,0.3637,0.1718,0.1338,0.0812,0.0263,0.0023,0.0033,0.0102,0.0217,0.0857,0.3839,0.4929,0.0078,0.0078,0.0186,0.0239,0.1071,0.2911,0.5438,0.1278,0.1449,0.2389,0.1278,0.1449,0.1278,0.0879,0.3515,0.3102,0.1293,0.0784,0.0539,0.0611,0.0154,0.0486,0.1029,0.1923,0.2179,0.1497,0.2179,0.0707,0.0727,0.0823,0.1198,0.0823,0.1198,0.3256,0.1975,0.3466,0.2102,0.1637,0.0602,0.0876,0.0993,0.0322
old_billingsgate_walk/west_to_east/003_n01276_E_F.jpg,old_billingsgate_walk,west_to_east,3,n01276,E,F,3,4,4,6,6,4,3,4,4,2,3.3572307117283344,4.217252135276794,4.029931986704469,6.3156695265788585,6.104949555359781,4.258123088628054,2.5646307319402695,4.316881775856018,4.328199997544289,2.4591709803789854,3,4,3,7,7,3,2,4,6,1,0.0556,0.1177,0.4108,0.2823,0.1039,0.0232,0.0066,0.0779,0.0688,0.1869,0.2118,0.2118,0.1649,0.0779,0.0252,0.0777,0.3073,0.2112,0.2112,0.1452,0.0223,0.002,0.0029,0.009,0.0217,0.0858,0.3846,0.4939,0.0086,0.0097,0.0263,0.0338,0.1338,0.3209,0.4669,0.0413,0.0992,0.2379,0.1635,0.1853,0.1853,0.0875,0.2892,0.3277,0.1548,0.0829,0.0645,0.0645,0.0163,0.0249,0.0868,0.2081,0.2359,0.1621,0.2359,0.0464,0.0914,0.1173,0.1506,0.1173,0.1506,0.2814,0.0914,0.3757,0.2582,0.1566,0.0576,0.0653,0.0653,0.0212
old_billingsgate_walk/west_to_east/004_n01275_E_F.jpg,old_billingsgate_walk,west_to_east,4,n01275,E,F,1,4,2,3,4,2,2,5,4,2,1.2473992086015642,4.193191319704056,2.42224033549428,2.6536060757935047,4.410193603485823,2.460867188870907,2.403568185865879,4.989878032356501,4.158562369644642,2.1977223930880427,1,6,2,1,7,1,1,6,1,1,0.8926,0.0571,0.0185,0.0053,0.0077,0.006,0.0127,0.123,0.0846,0.179,0.123,0.179,0.2028,0.1086,0.3237,0.4157,0.0819,0.0341,0.0387,0.0496,0.0563,0.3042,0.2685,0.1628,0.0988,0.0769,0.0769,0.0118,0.257,0.065,0.0573,0.0348,0.0945,0.2001,0.2912,0.4923,0.1811,0.0969,0.0357,0.0666,0.0519,0.0755,0.4395,0.2353,0.1111,0.0595,0.0463,0.0674,0.0409,0.0216,0.0517,0.1406,0.1594,0.1594,0.2627,0.2046,0.2081,0.1114,0.1114,0.0765,0.0765,0.2081,0.2081,0.4277,0.2939,0.1225,0.0451,0.0451,0.0511,0.0146
old_broad_street/north_to_south/001_n01301_S_L.jpg,old_broad_street,north_to_south,1,n01301,S,L,3,5,4,3,5,4,6,5,6,2,3.100651850923896,5.416213744319975,4.079901287332177,3.485083163715899,5.114993409719318,4.413129772059619,5.766983720299322,5.337707638274878,5.949371556984261,2.4519117404706776,3,5,3,2,6,5,6,6,6,2,0.1388,0.1573,0.3773,0.1782,0.0954,0.0451,0.0078,0.0063,0.015,0.0764,0.0981,0.3022,0.2667,0.2353,0.0227,0.1017,0.2766,0.1901,0.2154,0.1678,0.0257,0.0734,0.2563,0.1996,0.1996,0.1372,0.1211,0.0128,0.0057,0.0198,0.0782,0.1655,0.2729,0.3971,0.0609,0.0152,0.0772,0.21,0.1853,0.2379,0.2379,0.0365,0.0007,0.0031,0.0202,0.0549,0.1493,0.6692,0.1026,0.002,0.0116,0.0668,0.1413,0.233,0.4353,0.1101,0.0012,0.0033,0.0167,0.0275,0.0846,0.7086,0.1581,0.2759,0.3127,0.2435,0.0698,0.0543,0.0373,0.0065
old_broad_street/north_to_south/001_n01301_S_R.jpg,old_broad_street,north_to_south,1,n01301,S,R,3,6,4,3,5,4,6,6,6,3,2.6647430965676904,5.531050626188517,3.5537057761102915,2.719349168241024,5.221412627957761,4.148343749344349,5.752297616680153,5.5449427417479455,6.071446783957072,2.850411989726126,3,5,3,2,6,3,6,6,6,3,0.2462,0.2173,0.3162,0.1163,0.0623,0.0333,0.0084,0.0057,0.0136,0.0693,0.089,0.2741,0.2741,0.2741,0.03,0.1345,0.4142,0.1956,0.1345,0.0816,0.0097,0.2615,0.2963,0.1586,0.1235,0.0749,0.0749,0.0101,0.0082,0.0253,0.0689,0.1287,0.2724,0.3963,0.1002,0.0264,0.1044,0.2504,0.195,0.195,0.195,0.0339,0.0012,0.0041,0.0235,0.0564,0.1352,0.6867,0.0929,0.0014,0.007,0.0457,0.1096,0.2047,0.491,0.1407,0.001,0.0027,0.0138,0.0292,0.0899,0.5864,0.277,0.1922,0.2468,0.3169,0.0908,0.0801,0.0624,0.0108
old_broad_street/north_to_south/002_n01300_S_L.jpg,old_broad_street,north_to_south,2,n01300,S,L,1,6,2,3,5,2,5,5,5,2,1.278010274283588,5.535124561749399,2.1051876358687878,2.9027079977095127,5.182465720921755,1.8881623540073633,5.0302693150006235,5.03496508137323,5.162427675910294,1.8873671698383987,1,6,2,2,6,1,6,6,6,1,0.8534,0.0794,0.0375,0.0095,0.0107,0.0051,0.0045,0.0077,0.0186,0.0832,0.0832,0.2262,0.2905,0.2905,0.3397,0.4362,0.125,0.0316,0.0279,0.0246,0.0149,0.1558,0.3298,0.2,0.1558,0.0945,0.0573,0.0068,0.0102,0.0276,0.0851,0.1239,0.2623,0.3816,0.1093,0.5397,0.2889,0.073,0.0209,0.0237,0.0269,0.0269,0.0065,0.029,0.1146,0.1667,0.214,0.3998,0.0695,0.0035,0.0201,0.0901,0.1907,0.2775,0.3563,0.0619,0.0088,0.0349,0.1074,0.1074,0.1563,0.5456,0.0395,0.4498,0.3503,0.1289,0.0288,0.0224,0.0154,0.0044
old_broad_street/north_to_south/002_n01300_S_R.jpg,old_broad_street,north_to_south,2,n01300,S,R,1,5,2,3,5,2,6,5,6,2,1.1501110279932618,5.44574302341789,1.9562173783779144,2.711392155382782,5.014750424772501,1.8535438776016235,5.854889907990582,5.086405902169645,5.7572180214338005,2.363566119223833,1,6,1,2,6,1,6,6,6,1,0.926,0.0407,0.017,0.0033,0.0049,0.0026,0.0055,0.0081,0.0194,0.0768,0.0871,0.2681,0.3038,0.2366,0.4582,0.3569,0.0902,0.0259,0.0228,0.0259,0.0201,0.2265,0.3296,0.1764,0.1213,0.0735,0.0649,0.0078,0.0339,0.0493,0.1044,0.1183,0.2209,0.3214,0.1518,0.5445,0.2914,0.0737,0.0186,0.0239,0.0239,0.0239,0.0011,0.0043,0.0219,0.0463,0.1258,0.639,0.1616,0.0041,0.0235,0.0929,0.1532,0.2863,0.3676,0.0724,0.0021,0.0072,0.0323,0.0533,0.1279,0.6494,0.1279,0.3584,0.2791,0.1918,0.055,0.055,0.0485,0.0123
old_broad_street/north_to_south/003_n01299_S_L.jpg,old_broad_street,north_to_south,3,n01299,S,L,1,6,2,3,5,2,6,5,6,2,1.2798852655105293,5.774739016313106,1.9777188245207071,3.473872591741383,4.983800719492137,2.0936715584248304,5.538508836645633,5.328391001559794,5.745612323633395,1.952703092712909,1,7,1,2,6,1,6,6,6,1,0.8691,0.063,0.0337,0.0085,0.0124,0.0059,0.0075,0.0063,0.0151,0.0678,0.0678,0.1844,0.2682,0.3903,0.4103,0.4103,0.0916,0.0262,0.0204,0.0231,0.018,0.1175,0.2196,0.1938,0.171,0.1509,0.1332,0.014,0.0084,0.0257,0.0898,0.1901,0.2765,0.3551,0.0545,0.4169,0.3679,0.093,0.0302,0.0342,0.0342,0.0235,0.0012,0.006,0.0344,0.0936,0.1981,0.6101,0.0567,0.0024,0.0138,0.0702,0.1158,0.2778,0.4042,0.1158,0.0016,0.0055,0.0279,0.0459,0.1249,0.7185,0.0757,0.4349,0.3387,0.1412,0.0357,0.0278,0.0169,0.0048
old_broad_street/north_to_south/003_n01299_S_R.jpg,old_broad_street,north_to_south,3,n01299,S,R,1,6,2,3,5,2,6,5,6,2,1.202649193815887,5.773585243150592,2.1857630722224712,2.7866433346644044,5.166323034092784,2.029993327334523,6.124048298923299,5.076341154053807,6.168593756679911,2.3160724118351936,1,7,2,2,6,1,6,6,6,1,0.895,0.0572,0.027,0.0053,0.0068,0.0032,0.0053,0.0056,0.0135,0.0534,0.0605,0.2113,0.3074,0.3483,0.3138,0.4566,0.1154,0.0331,0.0292,0.0292,0.0227,0.2077,0.3425,0.1618,0.126,0.0764,0.0764,0.0091,0.009,0.0279,0.0757,0.1414,0.2643,0.3845,0.0972,0.4088,0.4088,0.0805,0.0231,0.0261,0.0296,0.0231,0.0008,0.0027,0.0135,0.0252,0.0776,0.5734,0.3069,0.0039,0.0222,0.0993,0.1445,0.306,0.3467,0.0774,0.0007,0.0017,0.0078,0.0166,0.0578,0.6217,0.2937,0.3262,0.3262,0.1978,0.0567,0.05,0.0344,0.0087
old_broad_street/north_to_south/004_n01298_S_L.jpg,old_broad_street,north_to_south,4,n01298,S,L,2,6,2,3,5,2,5,5,5,2,1.8392144925892353,6.02101293252781,2.4276836309581995,2.9335922887548804,5.432146209757775,2.3170856684446335,4.983742787502706,4.739797540009022,5.496088353218511,1.7694655423983932,1,7,2,2,6,1,6,5,6,1,0.6114,0.1546,0.1204,0.0443,0.0443,0.0163,0.0087,0.0047,0.0114,0.051,0.051,0.1387,0.2591,0.4841,0.2662,0.3873,0.183,0.0594,0.0463,0.036,0.0219,0.1915,0.2787,0.217,0.1316,0.0905,0.0798,0.0108,0.0069,0.0167,0.0513,0.0958,0.2605,0.4294,0.1394,0.3716,0.328,0.1367,0.0444,0.0444,0.0444,0.0305,0.0041,0.0234,0.0925,0.1958,0.2514,0.4146,0.0182,0.0063,0.0414,0.1444,0.1854,0.3057,0.2698,0.0469,0.0034,0.0152,0.0601,0.0772,0.1443,0.6467,0.0531,0.5379,0.2879,0.1059,0.0268,0.0236,0.0126,0.0053
old_broad_street/north_to_south/004_n01298_S_R.jpg,old_broad_street,north_to_south,4,n01298,S,R,2,5,3,4,5,3,6,6,6,2,1.552577618509531,5.3316266015172005,2.5852686911821365,4.024725725874305,5.418687597848475,2.8227170668542385,5.641438631922938,5.510566483368166,5.832052962388843,2.2867488227784634,1,5,2,4,6,2,6,6,6,1,0.7092,0.1397,0.096,0.0214,0.0189,0.0079,0.007,0.0078,0.0146,0.0744,0.1082,0.3333,0.2596,0.2021,0.175,0.4198,0.2247,0.073,0.0568,0.0345,0.0163,0.0631,0.1335,0.1715,0.2202,0.1943,0.1943,0.0232,0.0067,0.0182,0.0636,0.0925,0.2516,0.4148,0.1526,0.2103,0.3467,0.1855,0.0683,0.0876,0.0602,0.0414,0.0018,0.008,0.0406,0.0758,0.1416,0.6348,0.0974,0.0014,0.0072,0.0469,0.1275,0.1855,0.5041,0.1275,0.0018,0.0061,0.0274,0.0399,0.0956,0.7065,0.1228,0.3875,0.2664,0.1831,0.0594,0.0524,0.0408,0.0103
old_broad_street/north_to_south/005_n01297_S_L.jpg,old_broad_street,north_to_south,5,n01297,S,L,1,6,2,4,6,2,6,5,6,2,1.3499546460807323,5.538443872705102,2.237978905439377,3.713554782792926,5.521003689616919,2.246715724468231,5.676640788093209,5.277145435567945,5.7682929842267185,1.9024462271481752,1,7,2,2,6,1,6,6,6,1,0.8303,0.0875,0.0413,0.0092,0.0152,0.0072,0.0092,0.0076,0.016,0.0921,0.0921,0.2208,0.2502,0.3213,0.3518,0.3987,0.1142,0.0327,0.0327,0.0371,0.0327,0.0845,0.2026,0.1788,0.1788,0.1788,0.1578,0.0188,0.0095,0.0178,0.0485,0.08,0.2463,0.4061,0.1918,0.4515,0.2739,0.1142,0.0289,0.042,0.0476,0.042,0.0011,0.0039,0.0254,0.0692,0.1659,0.6561,0.0784,0.0041,0.0207,0.0819,0.1351,0.2228,0.4162,0.1192,0.0021,0.0073,0.0325,0.0473,0.1287,0.6534,0.1287,0.5368,0.2536,0.1057,0.0303,0.0343,0.0267,0.0126
old_broad_street/north_to_south/005_n01297_S_R.jpg,old_broad_street,north_to_south,5,n01297,S,R,1,6,2,2,6,2,6,5,6,3,1.1182200775947422,5.596293601673096,1.9118005950003862,2.3140170336700976,5.579189700074494,1.8342267014086246,6.084082932560705,5.349277411820367,6.1595882421243005,2.663390824571252,1,6,1,1,6,1,6,6,6,1,0.9483,0.0253,0.0119,0.0027,0.0039,0.0024,0.0056,0.0058,0.0157,0.0619,0.0795,0.245,0.3145,0.2776,0.4931,0.3389,0.0756,0.0217,0.0217,0.0245,0.0245,0.3431,0.3431,0.1262,0.0868,0.0526,0.041,0.0071,0.0085,0.0179,0.0487,0.0803,0.2183,0.4079,0.2183,0.5527,0.2958,0.066,0.0147,0.0189,0.0243,0.0275,0.0008,0.0026,0.013,0.0242,0.0746,0.6245,0.2603,0.002,0.0114,0.0658,0.1229,0.2603,0.4291,0.1085,0.0007,0.0016,0.0072,0.0135,0.0535,0.6518,0.2717,0.2991,0.233,0.233,0.0756,0.0756,0.0667,0.0169
old_broad_street/north_to_south/006_n01296_S_L.jpg,old_broad_street,north_to_south,6,n01296,S,L,1,6,2,4,5,3,5,5,5,2,1.272761758416891,5.9582816027104855,2.3143946416676044,4.1524648275226355,5.270948390476406,2.504963167011738,5.091380661353469,5.22202798910439,5.464571686927229,1.6624198560602963,1,7,2,6,6,1,6,6,6,1,0.8647,0.071,0.0335,0.0075,0.0109,0.0058,0.0066,0.0079,0.0148,0.0584,0.0584,0.1402,0.2311,0.4892,0.3152,0.4047,0.1314,0.0427,0.0376,0.0427,0.0259,0.0507,0.1378,0.1562,0.2005,0.2005,0.2272,0.0271,0.0129,0.031,0.0842,0.1081,0.2289,0.3775,0.1573,0.3367,0.3367,0.1239,0.0402,0.0585,0.0585,0.0456,0.0066,0.0297,0.0914,0.1507,0.2193,0.4642,0.0381,0.004,0.0228,0.09,0.1484,0.2159,0.4034,0.1156,0.0053,0.021,0.0648,0.0832,0.1372,0.6149,0.0734,0.5683,0.3042,0.0769,0.0194,0.0151,0.0104,0.0056
old_broad_street/north_to_south/006_n01296_S_R.jpg,old_broad_street,north_to_south,6,n01296,S,R,2,5,3,4,5,3,5,5,6,2,2.1942331860773265,5.367149937897921,2.6388840470463037,4.260880716145039,5.192794873379171,2.7818363085389137,5.101749672088772,5.336519617470913,5.860192410531454,2.2188232829794288,1,6,2,4,6,2,6,6,6,2,0.3839,0.2328,0.2638,0.0667,0.0357,0.0116,0.0055,0.009,0.0191,0.0971,0.11,0.2329,0.299,0.2329,0.153,0.4159,0.2522,0.0723,0.0497,0.0387,0.0183,0.0399,0.1086,0.158,0.2298,0.2028,0.2298,0.0311,0.0049,0.0171,0.0675,0.1429,0.3026,0.3885,0.0765,0.2439,0.3131,0.1899,0.0699,0.0792,0.0617,0.0424,0.0052,0.0235,0.0929,0.1532,0.2229,0.472,0.0302,0.0013,0.0085,0.0629,0.1331,0.2487,0.4647,0.0807,0.0018,0.0064,0.0288,0.0419,0.1005,0.655,0.1656,0.3215,0.3643,0.195,0.0493,0.0384,0.0264,0.0052
old_broad_street/north_to_south/007_n01295_S_L.jpg,old_broad_street,north_to_south,7,n01295,S,L,2,6,2,4,5,2,5,5,6,2,1.5281468676403165,6.141915909945965,2.198796370998025,3.5962622594088316,5.368489073123783,2.395454417914152,5.174607626162469,4.977067089173943,5.736388960853219,1.6284855976700783,1,7,2,2,6,1,6,6,6,1,0.7391,0.1284,0.0687,0.0197,0.0253,0.0105,0.0082,0.0055,0.0091,0.0461,0.0461,0.1253,0.2065,0.5614,0.3422,0.3877,0.1426,0.0463,0.0361,0.0281,0.017,0.0849,0.2616,0.1586,0.1586,0.1586,0.1586,0.0189,0.0046,0.0161,0.0561,0.1048,0.285,0.4146,0.1188,0.3839,0.299,0.1246,0.0459,0.0589,0.052,0.0357,0.0045,0.0201,0.0902,0.1487,0.2164,0.4581,0.062,0.0051,0.0334,0.1164,0.1694,0.2465,0.3586,0.0706,0.0023,0.0079,0.0401,0.0584,0.1236,0.6277,0.1401,0.6112,0.2548,0.0827,0.0185,0.0163,0.0112,0.0053
old_broad_street/north_to_south/007_n01295_S_R.jpg,old_broad_street,north_to_south,7,n01295,S,R,1,5,2,4,5,3,5,5,6,2,1.4834973523393273,5.3608645354397595,2.3951514437794685,4.142622120678425,5.194636533968151,2.5783485546708107,4.770171951502562,5.267739805858582,5.559277523774654,1.7960412120446563,1,5,2,4,6,1,6,6,6,1,0.7635,0.1171,0.0627,0.0158,0.0203,0.0109,0.0096,0.0054,0.0148,0.085,0.0963,0.3362,0.2311,0.2311,0.2329,0.4931,0.1247,0.0405,0.0405,0.0405,0.0278,0.0658,0.123,0.1579,0.2027,0.2027,0.2027,0.0452,0.0156,0.033,0.0897,0.1152,0.2438,0.3548,0.1479,0.3476,0.3067,0.1279,0.0366,0.0604,0.0604,0.0604,0.0136,0.0474,0.146,0.1654,0.2406,0.3501,0.0369,0.0028,0.018,0.0808,0.1509,0.2196,0.4103,0.1176,0.0068,0.021,0.0647,0.0733,0.137,0.5419,0.1552,0.5159,0.3129,0.1016,0.0257,0.0227,0.0156,0.0057
old_broad_street/north_to_south/008_n01294_S_L.jpg,old_broad_street,north_to_south,8,n01294,S,L,1,6,2,3,5,2,5,5,6,2,1.2276707254350185,6.000774382730015,2.188877122476697,3.4900471549481153,5.085051374509931,1.9428996574133635,5.0066504422575235,5.164889308391139,5.5126881392207,1.8934588264673948,1,7,1,2,6,1,6,6,6,1,0.89,0.0569,0.0269,0.006,0.0087,0.0047,0.0068,0.0018,0.0044,0.0322,0.0413,0.2379,0.2379,0.4445,0.3731,0.3731,0.1211,0.0393,0.0347,0.0347,0.0239,0.1518,0.195,0.172,0.172,0.134,0.1518,0.0233,0.0179,0.0379,0.1031,0.1169,0.2474,0.3599,0.1169,0.5099,0.3093,0.0782,0.0198,0.0254,0.0288,0.0288,0.0102,0.0355,0.1094,0.1405,0.2316,0.4326,0.0402,0.0032,0.0208,0.0933,0.1539,0.2537,0.3692,0.1058,0.0038,0.017,0.0592,0.0862,0.161,0.5621,0.1107,0.5309,0.2508,0.1185,0.0339,0.0339,0.0233,0.0086
old_broad_street/north_to_south/008_n01294_S_R.jpg,old_broad_street,north_to_south,8,n01294,S,R,1,6,2,3,6,2,4,5,5,2,1.1714153992943466,5.999859807081521,1.9728330876678228,3.1053491216152906,5.6923573589883745,1.7681427914649248,3.657396225258708,4.764571079984307,4.82533830171451,1.6411727303639054,1,7,1,1,6,1,3,5,6,1,0.9237,0.0358,0.0192,0.0043,0.0071,0.0038,0.0062,0.0029,0.0069,0.0353,0.0513,0.179,0.2952,0.4294,0.4148,0.4148,0.0817,0.0234,0.0207,0.0265,0.0182,0.2093,0.2093,0.2093,0.1439,0.112,0.0989,0.0172,0.0055,0.0131,0.0405,0.0668,0.2057,0.4354,0.233,0.5876,0.2776,0.0547,0.0138,0.0177,0.0228,0.0258,0.0818,0.1732,0.252,0.1732,0.1528,0.1528,0.0142,0.0082,0.0473,0.1286,0.1652,0.3496,0.2403,0.0608,0.0077,0.0441,0.136,0.1541,0.2878,0.3262,0.0441,0.626,0.2303,0.0847,0.0214,0.0167,0.0147,0.0061
old_broad_street/north_to_south/009_n01293_S_L.jpg,old_broad_street,north_to_south,9,n01293,S,L,1,6,2,2,6,2,4,5,5,2,1.1418579458259046,6.289935982786119,1.9803180322051048,2.4595921095460653,5.7951778108254075,1.740406071767211,4.0307976342737675,4.747454131022096,5.376238964963704,1.7024917677044868,1,7,1,1,6,1,6,5,6,1,0.936,0.032,0.0151,0.003,0.0049,0.0026,0.0063,0.0025,0.0046,0.0265,0.034,0.1344,0.1956,0.6025,0.4983,0.3022,0.0866,0.0281,0.0281,0.0319,0.0248,0.3221,0.3221,0.1343,0.0923,0.0634,0.056,0.0097,0.0134,0.0172,0.0412,0.0529,0.1848,0.3452,0.3452,0.6268,0.2306,0.0583,0.0167,0.0189,0.0243,0.0243,0.0784,0.1465,0.1882,0.1465,0.166,0.2416,0.0327,0.0101,0.0514,0.1397,0.1583,0.3352,0.2304,0.0748,0.0044,0.0199,0.0786,0.101,0.2138,0.4526,0.1297,0.6557,0.1879,0.0691,0.0224,0.0288,0.0224,0.0136
