file,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_greenery,vertical_greenery_rounds,vertical_greenery_path,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,vertical_hardscape,vertical_hardscape_rounds,vertical_hardscape_path,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,green_eye_level,green_eye_level_rounds,green_eye_level_path,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,sky_openness,sky_openness_rounds,sky_openness_path,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,walkable_ground,walkable_ground_rounds,walkable_ground_path,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,green_softening,green_softening_rounds,green_softening_path,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,signage_detail,signage_detail_rounds,signage_detail_path,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,facade_variation,facade_variation_rounds,facade_variation_path,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,ground_floor_activity,ground_floor_activity_rounds,ground_floor_activity_path,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7,resting_affordance,resting_affordance_rounds,resting_affordance_path
1st_avenue/north_to_south/006_n00040_S_R.jpg,0.1283,0.2717,0.3953,0.1454,0.0472,0.0093,0.0027,2,4,"1,2,3,4,5,6,7|2,3,4|2,3|2",0.0038,0.0091,0.0358,0.046,0.1605,0.6346,0.1103,6,3,"1,2,3,4,5,6,7|5,6|6",0.062,0.1486,0.3565,0.2162,0.1157,0.0901,0.0108,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.2148,0.2757,0.1895,0.1303,0.0895,0.0895,0.0107,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0084,0.0228,0.0701,0.102,0.2447,0.4035,0.1484,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.0678,0.2681,0.3038,0.1435,0.1118,0.0768,0.0283,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.1268,0.209,0.209,0.1268,0.1436,0.1628,0.022,6,3,"1,2,3,4,5,6,7|2,3,5,6|6",0.0182,0.0813,0.1722,0.152,0.2211,0.2211,0.1341,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0635,0.0925,0.1524,0.1524,0.1727,0.2848,0.0816,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,4|3",0.2463,0.2463,0.2791,0.0906,0.0706,0.055,0.0123,1,3,"1,2,3,4,5,6,7|1,2,3|1"
1st_avenue/north_to_south/007_n00039_S_L.jpg,0.0309,0.1222,0.3322,0.2932,0.1569,0.0577,0.0069,3,3,"1,2,3,4,5,6,7|3,4,5|3",0.0482,0.0795,0.2449,0.1683,0.2775,0.1485,0.0331,5,3,"1,2,3,4,5,6,7|3,4,5,6|5",0.0224,0.0781,0.2405,0.2122,0.2122,0.2122,0.0224,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0074,0.0295,0.0801,0.1496,0.2467,0.4067,0.0801,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0054,0.0212,0.0838,0.1381,0.2924,0.3754,0.0838,5,3,"1,2,3,4,5,6,7|5,6|5",0.0562,0.1349,0.2224,0.1349,0.1732,0.1732,0.1051,5,3,"1,2,3,4,5,6,7|3,5,6|5",0.263,0.3377,0.2048,0.0854,0.0518,0.0457,0.0116,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0507,0.1074,0.2007,0.2007,0.1563,0.2007,0.0836,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.068,0.1121,0.2095,0.1631,0.1631,0.2374,0.0467,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,4|3",0.275,0.3117,0.275,0.0614,0.0422,0.029,0.0057,1,3,"1,2,3,4,5,6,7|1,2,3|1"
1st_avenue/north_to_south/007_n00039_S_R.jpg,0.1773,0.2923,0.3754,0.1075,0.0349,0.01,0.0025,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0096,0.0203,0.0804,0.1033,0.3181,0.3181,0.1502,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.056,0.1725,0.4138,0.1725,0.1046,0.0719,0.0086,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.1029,0.2178,0.1923,0.1697,0.1497,0.1497,0.0179,2,4,"1,2,3,4,5,6,7|2,3,4,5,6|2,3|2",0.0155,0.0255,0.0611,0.0693,0.1883,0.3986,0.2418,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.1114,0.2359,0.2359,0.1114,0.1263,0.1263,0.0526,3,3,"1,2,3,4,5,6,7|2,3|3",0.0103,0.0459,0.1249,0.1604,0.2333,0.3847,0.0405,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0028,0.018,0.0915,0.1509,0.1937,0.4101,0.1331,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0209,0.0442,0.0936,0.0936,0.1362,0.4753,0.1362,6,2,"1,2,3,4,5,6,7|6",0.4192,0.2881,0.1542,0.0501,0.0442,0.0344,0.0099,1,3,"1,2,3,4,5,6,7|1,2,3|1"
1st_avenue/north_to_south/008_n00038_S_L.jpg,0.2371,0.5019,0.2092,0.0364,0.0118,0.0023,0.0012,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0556,0.0917,0.2493,0.1942,0.2493,0.1335,0.0263,3,3,"1,2,3,4,5,6,7|3,4,5|3",0.1535,0.3682,0.3249,0.0931,0.0342,0.0208,0.0053,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.008,0.0459,0.1249,0.1817,0.2643,0.3394,0.0358,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.075,0.075,0.1402,0.1092,0.18,0.2619,0.1588,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.2537,0.3691,0.1975,0.0641,0.0499,0.0389,0.0267,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.6261,0.2303,0.0748,0.0275,0.0167,0.0167,0.0079,1,3,"1,2,3,4,5,6,7|1,2|1",0.0697,0.1476,0.2434,0.1896,0.1476,0.1476,0.0543,3,4,"1,2,3,4,5,6,7|2,3,4,5,6|3,4|3",0.2178,0.1922,0.1922,0.1321,0.0908,0.1321,0.0429,3,3,"1,2,3,4,5,6,7|1,2,3|3",0.6448,0.2372,0.068,0.0152,0.0152,0.0134,0.0063,1,3,"1,2,3,4,5,6,7|1,2|1"
1st_avenue/north_to_south/008_n00038_S_R.jpg,0.0867,0.2357,0.4991,0.143,0.0282,0.0055,0.0018,2,4,"1,2,3,4,5,6,7|2,3,4|2,3|2",0.0063,0.0193,0.0765,0.0867,0.2357,0.4989,0.0765,6,3,"1,2,3,4,5,6,7|5,6|6",0.0271,0.1378,0.4808,0.2271,0.0836,0.0395,0.0042,3,3,"1,2,3,4,5,6,7|3,4|3",0.2333,0.2995,0.1817,0.1249,0.0858,0.0668,0.008,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0107,0.0256,0.079,0.1014,0.2148,0.4012,0.1672,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.0298,0.2199,0.3626,0.2492,0.0917,0.0382,0.0085,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.1744,0.2538,0.224,0.1199,0.1058,0.1058,0.0162,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0191,0.0854,0.1808,0.1808,0.2322,0.2049,0.0968,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0793,0.1308,0.1903,0.1679,0.1679,0.2156,0.0481,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,4|3",0.2949,0.2949,0.2602,0.0658,0.0452,0.0311,0.0079,1,3,"1,2,3,4,5,6,7|1,2,3|1"
1st_avenue/north_to_south/009_n00037_S_L.jpg,0.0853,0.3374,0.3823,0.1241,0.0517,0.0148,0.0042,2,3,"1,2,3,4,5,6,7|2,3|2",0.0327,0.0611,0.1881,0.1881,0.3101,0.166,0.0539,5,3,"1,2,3,4,5,6,7|3,4,5,6|5",0.0952,0.2284,0.3766,0.1385,0.0742,0.0742,0.0129,3,3,"1,2,3,4,5,6,7|2,3|3",0.0026,0.009,0.0354,0.0749,0.2308,0.4887,0.1586,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0128,0.0348,0.1073,0.1216,0.2272,0.3746,0.1216,5,3,"1,2,3,4,5,6,7|5,6|5",0.129,0.241,0.241,0.1138,0.1138,0.1005,0.0609,2,3,"1,2,3,4,5,6,7|2,3|2",0.1069,0.1997,0.2905,0.1762,0.1211,0.0943,0.0113,4,4,"1,2,3,4,5,6,7|2,3,4|3,4|4",0.0511,0.1081,0.2019,0.1573,0.1573,0.2019,0.1225,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.1436,0.1844,0.209,0.1268,0.1268,0.1628,0.0466,3,4,"1,2,3,4,5,6,7|1,2,3,6|1,3|3",0.5099,0.3093,0.1138,0.0254,0.0198,0.0154,0.0064,1,3,"1,2,3,4,5,6,7|1,2|1"
1st_avenue/north_to_south/009_n00037_S_R.jpg,0.441,0.2675,0.1838,0.0527,0.0362,0.0133,0.0056,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0039,0.012,0.0691,0.0887,0.3975,0.2411,0.1878,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1141,0.3101,0.3101,0.1141,0.0784,0.0611,0.012,2,3,"1,2,3,4,5,6,7|2,3|2",0.1183,0.2838,0.1951,0.1519,0.1341,0.1044,0.0125,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0295,0.0487,0.103,0.0909,0.1925,0.3173,0.2181,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.201,0.3313,0.1773,0.0652,0.0838,0.0838,0.0576,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0089,0.04,0.1398,0.1795,0.2611,0.3353,0.0353,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0036,0.0206,0.1044,0.1519,0.221,0.3644,0.1341,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0099,0.0268,0.0827,0.0937,0.1363,0.4757,0.175,6,3,"1,2,3,4,5,6,7|6,7|6",0.4047,0.2781,0.1687,0.0483,0.0548,0.0332,0.0122,1,3,"1,2,3,4,5,6,7|1,2,3|1"
1st_avenue/north_to_south/010_n00036_S_L.jpg,0.5411,0.3282,0.094,0.0185,0.0112,0.0036,0.0032,1,3,"1,2,3,4,5,6,7|1,2|1",0.0368,0.0688,0.187,0.187,0.3082,0.165,0.0473,5,3,"1,2,3,4,5,6,7|3,4,5,6|5",0.1976,0.3691,0.2537,0.0824,0.0441,0.0389,0.0143,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0033,0.0148,0.0518,0.1096,0.2048,0.4914,0.1242,6,3,"1,2,3,4,5,6,7|5,6|6",0.0806,0.0913,0.1505,0.1034,0.1933,0.2481,0.1328,5,3,"1,2,3,4,5,6,7|3,5,6|5",0.3383,0.2985,0.141,0.0519,0.0666,0.0519,0.0519,1,3,"1,2,3,4,5,6,7|1,2|1",0.3022,0.3022,0.2077,0.0866,0.0525,0.0409,0.0081,3,3,"1,2,3,4,5,6,7|1,2,3|3",0.0085,0.0382,0.1176,0.151,0.1939,0.3197,0.1711,7,3,"1,2,3,4,5,6,7|4,5,6,7|7",0.1064,0.1367,0.1755,0.1549,0.1367,0.2253,0.0646,3,3,"1,2,3,4,5,6,7|3,4,6|3",0.7299,0.1845,0.0467,0.0104,0.0118,0.0104,0.0063,1,3,"1,2,3,4,5,6,7|1,2|1"
1st_avenue/north_to_south/010_n00036_S_R.jpg,0.0855,0.2323,0.434,0.1809,0.0518,0.0131,0.0023,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.007,0.0191,0.0855,0.0969,0.2985,0.3832,0.1098,6,3,"1,2,3,4,5,6,7|5,6|6",0.0326,0.1459,0.3967,0.2123,0.1288,0.0781,0.0057,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.2295,0.3339,0.1787,0.1084,0.0844,0.058,0.0069,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0128,0.0306,0.0944,0.1069,0.2264,0.3733,0.1556,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.0429,0.247,0.3171,0.1697,0.1322,0.0708,0.0203,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0889,0.2134,0.2418,0.1662,0.1467,0.1294,0.0136,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.0162,0.082,0.1968,0.1736,0.2526,0.1968,0.082,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0601,0.1122,0.185,0.1633,0.1633,0.2692,0.0468,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,4|3",0.2492,0.32,0.2824,0.063,0.0491,0.0298,0.0066,1,3,"1,2,3,4,5,6,7|1,2,3|1"
1st_avenue/north_to_south/011_n00035_S_L.jpg,0.8762,0.0635,0.0265,0.0067,0.011,0.0076,0.0086,1,2,"1,2,3,4,5,6,7|1",0.1561,0.0738,0.1561,0.0947,0.1769,0.2917,0.0507,6,4,"1,2,3,4,5,6,7|1,3,5,6|5,6|6",0.4056,0.3579,0.1025,0.0333,0.0377,0.0427,0.0202,1,3,"1,2,3,4,5,6,7|1,2|1",0.0248,0.0524,0.0864,0.1258,0.2073,0.3418,0.1615,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1313,0.1022,0.1313,0.0902,0.1685,0.2452,0.1313,5,3,"1,2,3,4,5,6,7|5,6|5",0.5524,0.1397,0.0847,0.0312,0.0514,0.066,0.0748,1,2,"1,2,3,4,5,6,7|1",0.5534,0.2614,0.0849,0.0354,0.0243,0.0276,0.013,1,3,"1,2,3,4,5,6,7|1,2|1",0.2096,0.1272,0.1633,0.1122,0.1122,0.1633,0.1122,1,4,"1,2,3,4,5,6,7|1,3,6|1,6|1",0.4145,0.1525,0.1346,0.072,0.072,0.1048,0.0495,1,3,"1,2,3,4,5,6,7|1,2|1",0.8985,0.0651,0.0186,0.0042,0.0047,0.0042,0.0047,1,2,"1,2,3,4,5,6,7|1"
1st_avenue/north_to_south/011_n00035_S_R.jpg,0.6285,0.1402,0.1092,0.0355,0.0455,0.0244,0.0167,1,2,"1,2,3,4,5,6,7|1",0.0035,0.0083,0.0543,0.0697,0.2758,0.2758,0.3125,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2737,0.3515,0.166,0.0611,0.0539,0.0611,0.0327,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.1314,0.2455,0.1912,0.1489,0.1314,0.1314,0.0202,3,4,"1,2,3,4,5,6,7|2,3,4|3,4|3",0.0139,0.0294,0.08,0.1027,0.2463,0.3584,0.1693,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.3934,0.2704,0.1127,0.0415,0.0603,0.0684,0.0532,1,3,"1,2,3,4,5,6,7|1,2|1",0.0252,0.0686,0.1645,0.1864,0.2112,0.3073,0.0367,6,4,"1,2,3,4,5,6,7|3,4,5,6|5,6|6",0.0034,0.0198,0.1006,0.1463,0.2129,0.3511,0.1658,7,3,"1,2,3,4,5,6,7|4,5,6,7|7",0.0028,0.0097,0.0382,0.0556,0.1176,0.5272,0.249,6,3,"1,2,3,4,5,6,7|6,7|6",0.2531,0.1971,0.2531,0.0822,0.1055,0.0822,0.0267,1,3,"1,2,3,4,5,6,7|1,2,3|1"
1st_avenue/north_to_south/012_n00034_S_L.jpg,0.768,0.1512,0.0491,0.0097,0.011,0.0052,0.0059,1,3,"1,2,3,4,5,6,7|1,2|1",0.1519,0.1183,0.195,0.1183,0.195,0.1721,0.0493,6,4,"1,2,3,4,5,6,7|1,3,5,6|5,6|6",0.2445,0.3558,0.1904,0.0701,0.0546,0.0618,0.0227,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.008,0.0318,0.0979,0.1424,0.2348,0.3872,0.0979,6,3,"1,2,3,4,5,6,7|5,6|6",0.1719,0.1043,0.1339,0.0717,0.1517,0.1948,0.1719,1,4,"1,2,3,4,5,6,7|1,5,6,7|1,5|1",0.5468,0.1775,0.0838,0.0308,0.0449,0.0509,0.0653,1,3,"1,2,3,4,5,6,7|1,2|1",0.4327,0.2974,0.124,0.0517,0.0456,0.0355,0.0131,1,3,"1,2,3,4,5,6,7|1,2|1",0.0435,0.0921,0.1518,0.1182,0.172,0.2503,0.172,6,5,"1,2,3,4,5,6,7|3,5,6,7|5,6,7|6,7|6",0.2875,0.1744,0.1539,0.0824,0.0933,0.1358,0.0727,1,4,"1,2,3,4,5,6,7|1,2,3|1,3|1",0.8412,0.1139,0.0254,0.005,0.0057,0.0044,0.0044,1,2,"1,2,3,4,5,6,7|1"
1st_avenue/north_to_south/012_n00034_S_R.jpg,0.4206,0.2551,0.1987,0.0569,0.0391,0.0209,0.0087,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0044,0.0136,0.0691,0.1006,0.351,0.2734,0.1879,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1077,0.3316,0.2926,0.1077,0.0838,0.0653,0.0113,2,3,"1,2,3,4,5,6,7|2,3|2",0.2231,0.2865,0.1969,0.1194,0.093,0.0724,0.0087,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0127,0.0346,0.094,0.1065,0.2255,0.3718,0.155,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.1295,0.3989,0.1884,0.0785,0.0785,0.089,0.0371,2,3,"1,2,3,4,5,6,7|2,3|2",0.0057,0.029,0.0894,0.167,0.2753,0.4006,0.0329,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0037,0.0239,0.0943,0.1372,0.2906,0.3292,0.1211,6,3,"1,2,3,4,5,6,7|5,6|6",0.0052,0.0232,0.0811,0.118,0.1718,0.529,0.0716,6,3,"1,2,3,4,5,6,7|5,6|6",0.2107,0.2387,0.2705,0.0878,0.0995,0.0775,0.0153,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1"
1st_avenue/north_to_south/013_n00033_S_L.jpg,0.8006,0.1084,0.0452,0.0114,0.0166,0.0089,0.0089,1,2,"1,2,3,4,5,6,7|1",0.1892,0.1013,0.243,0.1148,0.167,0.1474,0.0373,3,4,"1,2,3,4,5,6,7|1,3,5,6|3,5|3",0.2258,0.3723,0.1993,0.0647,0.0571,0.0571,0.0238,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0081,0.0219,0.0525,0.0866,0.2077,0.388,0.2353,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0229,0.0486,0.1165,0.132,0.2467,0.3167,0.1165,5,3,"1,2,3,4,5,6,7|5,6|5",0.3218,0.2506,0.1341,0.0493,0.0814,0.0814,0.0814,1,3,"1,2,3,4,5,6,7|1,2|1",0.4001,0.3531,0.1299,0.0478,0.0328,0.029,0.0073,1,3,"1,2,3,4,5,6,7|1,2|1",0.1331,0.1508,0.1936,0.1174,0.1508,0.1508,0.1036,3,3,"1,2,3,4,5,6,7|2,3,5,6|3",0.2816,0.1935,0.1708,0.0914,0.0807,0.133,0.0489,3,3,"1,2,3,4,5,6,7|1,2,3|3",0.8004,0.1391,0.0352,0.0069,0.0069,0.0061,0.0054,1,2,"1,2,3,4,5,6,7|1"
1st_avenue/north_to_south/013_n00033_S_R.jpg,0.7007,0.138,0.0837,0.0212,0.0272,0.0165,0.0128,1,2,"1,2,3,4,5,6,7|1",0.0034,0.0081,0.0467,0.0599,0.2685,0.2685,0.3448,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2328,0.3838,0.1813,0.0667,0.0519,0.0589,0.0245,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0621,0.1689,0.1689,0.1914,0.1914,0.1914,0.0259,3,5,"1,2,3,4,5,6,7|2,3,4,5,6|3,4,5|3,4|3",0.0121,0.0256,0.0695,0.0893,0.2142,0.4002,0.189,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.3505,0.3094,0.129,0.0419,0.0609,0.0609,0.0474,1,3,"1,2,3,4,5,6,7|1,2|1",0.0052,0.0267,0.093,0.1354,0.2232,0.4725,0.044,6,3,"1,2,3,4,5,6,7|5,6|6",0.0045,0.0294,0.1318,0.1692,0.2173,0.3161,0.1318,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0032,0.0127,0.0501,0.0644,0.1061,0.5389,0.2246,6,3,"1,2,3,4,5,6,7|6,7|6",0.2384,0.2384,0.2702,0.0877,0.0877,0.0603,0.0173,1,3,"1,2,3,4,5,6,7|1,2,3|1"
1st_avenue/north_to_south/014_n00032_S_L.jpg,0.7965,0.1221,0.0449,0.0088,0.0129,0.0069,0.0078,1,2,"1,2,3,4,5,6,7|1",0.0192,0.0521,0.1605,0.1605,0.3851,0.1819,0.0406,5,3,"1,2,3,4,5,6,7|3,4,5,6|5",0.2342,0.4376,0.1824,0.0523,0.0359,0.0407,0.017,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0017,0.006,0.0269,0.073,0.1984,0.5394,0.1546,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0386,0.0495,0.1048,0.0925,0.1958,0.3229,0.1958,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.2423,0.2423,0.1666,0.0694,0.101,0.0892,0.0892,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.3643,0.3214,0.1721,0.0633,0.0384,0.0339,0.0067,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0162,0.064,0.1536,0.1536,0.2236,0.2533,0.1356,6,4,"1,2,3,4,5,6,7|3,4,5,6|4,5,6|6",0.0895,0.1302,0.1895,0.1302,0.1476,0.2433,0.0697,3,3,"1,2,3,4,5,6,7|3,5,6|3",0.6647,0.2445,0.0546,0.0107,0.0095,0.0095,0.0065,1,3,"1,2,3,4,5,6,7|1,2|1"
1st_avenue/north_to_south/014_n00032_S_R.jpg,0.6594,0.1471,0.0892,0.029,0.0372,0.0226,0.0155,1,3,"1,2,3,4,5,6,7|1,2|1",0.0035,0.0095,0.0619,0.0795,0.3561,0.2448,0.2448,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1588,0.2311,0.2311,0.1237,0.0963,0.1237,0.0354,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.2198,0.3199,0.1712,0.1177,0.0809,0.0809,0.0097,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0237,0.0391,0.0828,0.0828,0.1753,0.3711,0.2251,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.2354,0.2077,0.1428,0.0866,0.0981,0.1428,0.0866,1,3,"1,2,3,4,5,6,7|1,2|1",0.004,0.018,0.0713,0.1175,0.2195,0.5265,0.0432,6,3,"1,2,3,4,5,6,7|5,6|6",0.0028,0.0208,0.1055,0.1535,0.2868,0.325,0.1055,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0034,0.012,0.0473,0.0607,0.1134,0.5761,0.187,6,3,"1,2,3,4,5,6,7|6,7|6",0.1798,0.1798,0.2616,0.0962,0.1236,0.1236,0.0354,1,3,"1,2,3,4,5,6,7|1,2,3|1"
1st_avenue/north_to_south/015_n00031_S_L.jpg,0.7704,0.1339,0.0558,0.0125,0.0141,0.0067,0.0067,1,2,"1,2,3,4,5,6,7|1",0.0198,0.0539,0.1881,0.1881,0.3514,0.166,0.0327,5,3,"1,2,3,4,5,6,7|3,4,5,6|5",0.2196,0.4102,0.2196,0.0629,0.0382,0.0337,0.0159,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0015,0.0059,0.0299,0.0922,0.2213,0.5308,0.1184,6,3,"1,2,3,4,5,6,7|5,6|6",0.0391,0.0645,0.1548,0.1206,0.2253,0.2892,0.1064,5,3,"1,2,3,4,5,6,7|3,5,6|5",0.2485,0.319,0.1708,0.0628,0.0807,0.0628,0.0554,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.2521,0.2857,0.2225,0.0927,0.0722,0.0637,0.0111,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0094,0.0421,0.1297,0.147,0.2138,0.3111,0.147,7,4,"1,2,3,4,5,6,7|4,5,6,7|6,7|7",0.058,0.1084,0.1788,0.1578,0.1788,0.2601,0.058,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,4,5|3",0.6206,0.2587,0.0741,0.0146,0.0146,0.0114,0.0061,1,3,"1,2,3,4,5,6,7|1,2|1"
1st_avenue/north_to_south/015_n00031_S_R.jpg,0.5609,0.1607,0.1252,0.046,0.0522,0.0359,0.0192,1,3,"1,2,3,4,5,6,7|1,2|1",0.0027,0.0082,0.0534,0.0776,0.348,0.271,0.2392,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1007,0.166,0.2131,0.166,0.1292,0.1881,0.037,4,4,"1,2,3,4,5,6,7|2,3,4,6|4,6|4",0.1023,0.2454,0.1911,0.1687,0.1489,0.1314,0.0122,2,4,"1,2,3,4,5,6,7|2,3,4,5|2,3|2",0.0203,0.0295,0.0707,0.0707,0.1697,0.3593,0.2798,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.1188,0.1346,0.1525,0.1188,0.1346,0.2219,0.1188,3,3,"1,2,3,4,5,6,7|3,6|3",0.0108,0.0378,0.1028,0.132,0.2177,0.4609,0.0378,6,3,"1,2,3,4,5,6,7|5,6|6",0.0051,0.0291,0.1305,0.1676,0.2763,0.2763,0.1152,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0032,0.0112,0.0443,0.0568,0.1203,0.5393,0.2248,6,3,"1,2,3,4,5,6,7|6,7|6",0.1718,0.1516,0.25,0.092,0.1516,0.1338,0.0492,1,3,"1,2,3,4,5,6,7|1,2,3,5|1"
1st_avenue/north_to_south/016_n00030_S_L.jpg,0.6704,0.1921,0.0801,0.0202,0.0202,0.0096,0.0074,1,3,"1,2,3,4,5,6,7|1,2|1",0.0136,0.0418,0.1288,0.1459,0.3967,0.2123,0.0608,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.1788,0.4289,0.2026,0.0745,0.0512,0.0452,0.0188,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0019,0.0074,0.0332,0.0903,0.2165,0.5194,0.1313,6,3,"1,2,3,4,5,6,7|5,6|6",0.0591,0.086,0.1607,0.1252,0.2064,0.265,0.0975,5,3,"1,2,3,4,5,6,7|3,5,6|5",0.2922,0.3311,0.138,0.0508,0.0652,0.0652,0.0575,1,3,"1,2,3,4,5,6,7|1,2|1",0.0714,0.1712,0.2823,0.194,0.1511,0.1177,0.0124,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.0069,0.035,0.1079,0.1385,0.2015,0.3323,0.1779,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0616,0.1015,0.1477,0.1303,0.1673,0.3126,0.079,3,4,"1,2,3,4,5,6,7|3,5,6|3,5|3",0.5948,0.281,0.071,0.0159,0.0159,0.014,0.0075,1,3,"1,2,3,4,5,6,7|1,2|1"
