file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity,vertical_greenery_ev,vertical_hardscape_ev,green_eye_level_ev,sky_openness_ev,walkable_ground_ev,green_softening_ev,signage_detail_ev,facade_variation_ev,ground_floor_activity_ev,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7
east_39th_street/west_to_east/015_n00516_E_R.jpg,east_39th_street,west_to_east,15,n00516,E,R,4,5,4,3,4,5,5,5,5,3.935010426677764,5.224365490488708,4.265409265644848,2.911589479772374,4.106552481651306,4.675772180547938,4.572978257201612,5.139264050638303,5.364677059231326,4,5,3,2,4,5,5,6,6,0.005,0.0422,0.2627,0.4469,0.1922,0.0478,0.0031,0.0042,0.0162,0.0798,0.1256,0.3577,0.2577,0.1587,0.0088,0.0613,0.2502,0.235,0.2387,0.1918,0.0141,0.1352,0.3094,0.2565,0.163,0.0833,0.049,0.0037,0.013,0.0612,0.2273,0.352,0.2169,0.1108,0.0189,0.0025,0.0235,0.1487,0.1487,0.4951,0.1608,0.0208,0.0083,0.0437,0.1574,0.2363,0.2762,0.2677,0.0104,0.0021,0.0148,0.0853,0.1723,0.2668,0.3822,0.0764,0.0039,0.0181,0.0774,0.1041,0.1771,0.5456,0.0738
east_39th_street/west_to_east/016_n00517_E_L.jpg,east_39th_street,west_to_east,16,n00517,E,L,2,5,3,3,4,4,4,5,5,1.5946451383642852,4.630314460024238,2.580610873177648,3.359078767709434,3.831868454813957,3.508083438500762,4.258826926350594,5.106943760532886,4.954273159615696,1,5,2,2,4,3,6,6,6,0.685,0.1552,0.0987,0.0242,0.0217,0.0086,0.0066,0.0175,0.0382,0.1659,0.1909,0.3248,0.188,0.0748,0.1927,0.3773,0.2513,0.0803,0.0458,0.0385,0.014,0.0995,0.2581,0.2074,0.1774,0.1448,0.1026,0.0103,0.0416,0.1079,0.2756,0.2799,0.162,0.1131,0.02,0.0805,0.193,0.2898,0.1246,0.2187,0.0733,0.02,0.0318,0.0964,0.2173,0.1829,0.2041,0.2424,0.0251,0.005,0.0254,0.1006,0.1765,0.2032,0.3978,0.0916,0.0124,0.046,0.1352,0.1352,0.1791,0.4365,0.0555
east_39th_street/west_to_east/016_n00517_E_R.jpg,east_39th_street,west_to_east,16,n00517,E,R,2,6,3,3,4,4,5,5,6,1.898445531725884,6.033695911057293,2.833612907677889,3.3820053478702903,4.4486729288473725,3.9644345324486494,5.14611196750775,5.419773186091334,5.581269994843751,1,7,2,2,4,5,6,6,6,0.481,0.2963,0.14,0.0354,0.028,0.012,0.0073,0.0073,0.0136,0.046,0.0505,0.1311,0.2567,0.4948,0.1371,0.3394,0.2858,0.1068,0.0658,0.0512,0.0138,0.1202,0.2211,0.2077,0.1921,0.1383,0.1077,0.0129,0.0153,0.0518,0.1547,0.2935,0.2631,0.1752,0.0464,0.028,0.1234,0.2737,0.156,0.2914,0.1055,0.0221,0.0049,0.0244,0.0921,0.1341,0.2245,0.4828,0.0372,0.0022,0.0132,0.0727,0.1256,0.2007,0.4316,0.1539,0.0043,0.0161,0.0606,0.0767,0.1325,0.5754,0.1345
east_39th_street/west_to_east/017_n00518_E_L.jpg,east_39th_street,west_to_east,17,n00518,E,L,3,5,3,4,4,4,5,5,6,3.2379136034287512,4.878603211604059,3.4645003234036267,3.8789315093308687,4.306632023304701,4.284444680437446,5.457442720653489,5.26574722235091,5.817841336596757,3,5,3,4,4,5,6,6,6,0.035,0.1364,0.4988,0.2393,0.0696,0.0179,0.003,0.0119,0.0355,0.1339,0.1542,0.3019,0.2706,0.0921,0.0396,0.1615,0.3935,0.201,0.1163,0.0812,0.007,0.0665,0.1571,0.1895,0.2147,0.178,0.178,0.016,0.0159,0.058,0.1815,0.3235,0.2258,0.1601,0.0352,0.0108,0.0848,0.2417,0.1585,0.3104,0.1635,0.0303,0.0024,0.0122,0.0571,0.1083,0.1731,0.5676,0.0793,0.0032,0.0176,0.0788,0.1473,0.2317,0.4067,0.1147,0.0024,0.0086,0.0351,0.0535,0.1284,0.5667,0.2052
east_39th_street/west_to_east/017_n00518_E_R.jpg,east_39th_street,west_to_east,17,n00518,E,R,3,5,3,4,4,4,5,6,6,3.014895891072229,5.186768895946443,3.292548767291009,3.944784253835678,4.4798493180423975,4.24400982260704,5.469998126500286,5.615165905561298,5.915518872323446,3,5,3,4,4,5,6,6,6,0.0698,0.181,0.5077,0.1701,0.0527,0.0149,0.0039,0.0045,0.0148,0.0825,0.1201,0.3757,0.2706,0.1319,0.0567,0.1858,0.4187,0.1718,0.092,0.0642,0.0108,0.0567,0.147,0.1888,0.2242,0.1888,0.1746,0.0199,0.009,0.0403,0.1544,0.3119,0.2626,0.1862,0.0355,0.01,0.0714,0.2531,0.1686,0.3459,0.1293,0.0218,0.0015,0.0075,0.044,0.1007,0.2035,0.598,0.0447,0.0015,0.0075,0.0465,0.0985,0.1783,0.5001,0.1675,0.0015,0.0052,0.0247,0.0402,0.1058,0.6186,0.204
east_39th_street/west_to_east/018_n00519_E_L.jpg,east_39th_street,west_to_east,18,n00519,E,L,4,5,4,3,5,5,5,6,6,3.583449124125764,4.947039241436869,3.902079895138741,2.941510101314634,4.546922281384468,4.551348915789276,5.275489142979495,5.789719062391669,5.735810906859115,3,5,3,2,5,5,6,6,6,0.0152,0.0973,0.3671,0.3614,0.1309,0.025,0.0032,0.0046,0.0161,0.1005,0.1462,0.4296,0.2448,0.0581,0.034,0.1205,0.3125,0.178,0.1753,0.1571,0.0226,0.1478,0.3033,0.2437,0.1455,0.0897,0.0646,0.0055,0.0086,0.0423,0.1546,0.2713,0.2799,0.1985,0.045,0.0039,0.0413,0.1821,0.1583,0.4235,0.1685,0.0224,0.0016,0.0087,0.0578,0.1324,0.2716,0.4996,0.0282,0.0011,0.0044,0.0276,0.0705,0.1614,0.5374,0.1977,0.0022,0.0076,0.037,0.0582,0.151,0.5881,0.1558
east_39th_street/west_to_east/018_n00519_E_R.jpg,east_39th_street,west_to_east,18,n00519,E,R,3,5,5,3,5,5,5,5,6,3.465363353025168,5.003071428276599,4.660380638670176,2.9114417214877903,4.502587773837149,4.861148442258127,5.231051293201745,5.423088391195051,5.6704543984960765,3,5,5,2,4,5,6,6,6,0.0274,0.1049,0.4083,0.3281,0.1016,0.0257,0.0041,0.0062,0.0193,0.0995,0.1426,0.3876,0.2623,0.0825,0.0031,0.0171,0.1185,0.3026,0.3073,0.2393,0.0121,0.1772,0.2832,0.2312,0.1469,0.0891,0.0652,0.0071,0.0089,0.0395,0.1562,0.301,0.2575,0.2037,0.0332,0.0017,0.0129,0.105,0.1527,0.4854,0.2154,0.027,0.0025,0.0137,0.0655,0.1454,0.2435,0.4997,0.0295,0.0017,0.0092,0.0583,0.1273,0.2235,0.4585,0.1215,0.0027,0.0106,0.0484,0.0705,0.1588,0.5372,0.1717
east_39th_street/west_to_east/019_n00520_E_L.jpg,east_39th_street,west_to_east,19,n00520,E,L,3,5,4,3,4,4,4,5,5,3.309497536160052,4.9761191150173545,3.5242607686668634,2.666878724936396,4.04364974796772,4.46314659435302,4.465725602582097,5.35336365911644,5.038002864457667,3,5,3,2,4,5,6,6,6,0.0444,0.1701,0.3834,0.2677,0.1065,0.0238,0.0041,0.0035,0.0135,0.0879,0.1543,0.4464,0.228,0.0664,0.0586,0.1806,0.3428,0.1545,0.1407,0.1045,0.0182,0.2127,0.3294,0.216,0.1212,0.0669,0.049,0.0049,0.0172,0.0783,0.2607,0.3,0.1999,0.1193,0.0246,0.0068,0.05,0.1976,0.1401,0.4522,0.1316,0.0218,0.0147,0.0682,0.1824,0.2035,0.2455,0.2738,0.0118,0.0018,0.0104,0.0606,0.1408,0.2358,0.4476,0.103,0.0099,0.0381,0.1136,0.1414,0.2122,0.4091,0.0757
east_39th_street/west_to_east/019_n00520_E_R.jpg,east_39th_street,west_to_east,19,n00520,E,R,3,5,4,3,5,4,6,5,5,3.018203308805824,5.2302030951250345,3.644446760416031,3.099242689087987,4.622638797387481,4.416060261428356,5.576451803441159,5.477236720267683,5.218963701277971,3,5,3,2,5,5,6,6,6,0.0986,0.1814,0.4559,0.1704,0.0627,0.0231,0.008,0.0037,0.0127,0.0707,0.1113,0.3824,0.3025,0.1166,0.0555,0.182,0.3097,0.1658,0.1194,0.1374,0.0302,0.1471,0.2748,0.214,0.1615,0.1093,0.0851,0.0082,0.0114,0.0431,0.1413,0.2442,0.29,0.2155,0.0545,0.012,0.0726,0.2201,0.1585,0.3008,0.1912,0.0447,0.0015,0.0062,0.0297,0.0757,0.176,0.6855,0.0254,0.0016,0.0086,0.0533,0.1183,0.2244,0.4534,0.1404,0.0088,0.0316,0.0944,0.1156,0.1907,0.4646,0.0944
east_39th_street/west_to_east/020_n00521_E_L.jpg,east_39th_street,west_to_east,20,n00521,E,L,3,5,3,2,4,4,5,5,5,3.439738677814603,5.127657682169229,3.2324124462902546,2.491781498771161,3.9248105753213167,4.056406304240227,5.320500071858987,5.252964759711176,5.20593226980418,3,5,3,2,3,5,6,6,6,0.0849,0.1467,0.2917,0.2741,0.1336,0.0612,0.0079,0.0056,0.0172,0.0847,0.1122,0.3977,0.282,0.1006,0.0857,0.2404,0.3337,0.1413,0.1067,0.0793,0.0129,0.2662,0.3526,0.1719,0.0979,0.0613,0.0441,0.006,0.0272,0.0921,0.2836,0.2749,0.1889,0.1146,0.0187,0.0237,0.1151,0.2718,0.1432,0.2893,0.1304,0.0265,0.0017,0.0093,0.0511,0.1325,0.2361,0.549,0.0203,0.0033,0.0183,0.0723,0.133,0.2815,0.3848,0.1069,0.0085,0.0322,0.0993,0.109,0.1688,0.52,0.0621
east_39th_street/west_to_east/020_n00521_E_R.jpg,east_39th_street,west_to_east,20,n00521,E,R,5,5,5,3,5,5,5,5,5,4.522787178866565,4.930425929836929,4.993726204615086,3.4075631741434336,4.566008347086608,5.157307266606949,4.942458828911185,5.347891088575125,5.380479992367327,5,5,6,3,5,5,6,6,6,0.005,0.0298,0.1376,0.2959,0.3405,0.1794,0.0118,0.0052,0.0178,0.0964,0.1665,0.4252,0.2138,0.0751,0.0067,0.0328,0.122,0.1404,0.2464,0.4,0.0517,0.0871,0.2056,0.2724,0.1932,0.1391,0.0942,0.0084,0.0083,0.0372,0.1361,0.2838,0.3021,0.1981,0.0344,0.0017,0.0107,0.0734,0.1003,0.4355,0.3137,0.0647,0.0058,0.0296,0.1003,0.1706,0.2856,0.3904,0.0177,0.0018,0.0111,0.0661,0.1356,0.2455,0.4241,0.1159,0.0055,0.0224,0.0746,0.1036,0.1818,0.5019,0.1103
east_39th_street/west_to_east/021_n00522_E_L.jpg,east_39th_street,west_to_east,21,n00522,E,L,3,5,3,3,4,4,5,5,5,3.2208303476218134,5.0861401301808655,2.9862862983718514,2.7302563786506653,4.012638473883271,3.5316575281322,4.79823629045859,4.94268841156736,4.839083293452859,3,5,3,2,3,3,6,6,6,0.0631,0.1742,0.3987,0.2418,0.0904,0.0289,0.003,0.0073,0.0231,0.099,0.1291,0.3401,0.2909,0.1104,0.0901,0.2819,0.3734,0.1251,0.0747,0.0453,0.0095,0.2073,0.3313,0.1978,0.1219,0.0775,0.0576,0.0067,0.0303,0.0906,0.2662,0.254,0.1917,0.1425,0.0248,0.0296,0.2024,0.3496,0.1435,0.1871,0.0756,0.0122,0.0058,0.034,0.1131,0.218,0.2713,0.3483,0.0096,0.0065,0.0364,0.1138,0.1709,0.2818,0.3047,0.0859,0.0165,0.055,0.1382,0.1518,0.1831,0.4126,0.0428
east_39th_street/west_to_east/021_n00522_E_R.jpg,east_39th_street,west_to_east,21,n00522,E,R,2,5,3,3,4,4,5,5,5,2.4755527118686587,5.122652680147439,2.830614779610187,2.6138617768883705,4.001406293362379,3.799916844815016,5.219959149952047,5.394523824797943,5.491341377608478,3,5,3,2,4,3,6,6,6,0.2143,0.2975,0.3478,0.0951,0.0329,0.0088,0.0036,0.0058,0.0163,0.0803,0.1243,0.3889,0.289,0.0953,0.1213,0.2955,0.362,0.1251,0.0522,0.037,0.0071,0.2083,0.3599,0.2019,0.1187,0.0666,0.0398,0.0048,0.0143,0.0683,0.2831,0.311,0.2039,0.0978,0.0215,0.0301,0.1369,0.3133,0.1551,0.268,0.0805,0.0161,0.0016,0.0098,0.062,0.1486,0.2777,0.4724,0.0279,0.0018,0.0106,0.0631,0.1316,0.2136,0.4666,0.1126,0.0034,0.0154,0.0678,0.0857,0.1705,0.5418,0.1154
east_39th_street/west_to_east/022_n00523_E_L.jpg,east_39th_street,west_to_east,22,n00523,E,L,3,5,3,3,4,4,4,5,5,2.740100176539272,5.454572907183319,3.273893038742244,2.859737869817764,4.179908974096179,4.144198381341994,4.150942265987396,5.050025451928377,5.211152824573219,3,5,3,2,4,5,6,6,6,0.131,0.3047,0.3562,0.1331,0.0546,0.0172,0.0032,0.0053,0.0165,0.0798,0.0918,0.2873,0.2616,0.2576,0.0805,0.1961,0.3721,0.1651,0.1017,0.0756,0.0089,0.1796,0.3054,0.22,0.1398,0.0875,0.0611,0.0065,0.0168,0.0731,0.2017,0.3125,0.2396,0.1303,0.0261,0.0144,0.0855,0.2675,0.1501,0.36,0.1015,0.021,0.0399,0.119,0.2121,0.1731,0.2088,0.2294,0.0177,0.0039,0.0268,0.1095,0.1644,0.2507,0.3592,0.0853,0.0081,0.0315,0.0972,0.1154,0.1732,0.5012,0.0733
east_39th_street/west_to_east/022_n00523_E_R.jpg,east_39th_street,west_to_east,22,n00523,E,R,3,5,3,3,4,4,5,5,6,3.0278511496726424,4.762839417904615,3.235381156206131,3.4059546245262027,4.236304180696607,4.07023436203599,5.41211375000421,5.340452853473835,5.7828723693965,3,5,3,3,4,5,6,6,6,0.0664,0.2047,0.447,0.2145,0.0534,0.0117,0.0022,0.0126,0.0387,0.1483,0.1789,0.295,0.2484,0.0782,0.0696,0.1952,0.3943,0.1863,0.0853,0.0644,0.005,0.0965,0.2175,0.2315,0.2108,0.134,0.1011,0.0086,0.014,0.0552,0.2051,0.3227,0.2361,0.1432,0.0237,0.0109,0.0816,0.2848,0.1868,0.333,0.091,0.0119,0.0016,0.0089,0.0495,0.1081,0.2183,0.5751,0.0385,0.0015,0.0087,0.0577,0.1406,0.243,0.4684,0.0801,0.0014,0.0053,0.0282,0.0458,0.1081,0.7159,0.0954
east_39th_street/west_to_east/023_n00524_E_L.jpg,east_39th_street,west_to_east,23,n00524,E,L,3,6,4,3,4,4,4,5,5,3.035450762603432,5.8640435363631696,3.681743395514786,3.2076065838336945,4.4299326203763485,4.339889346621931,4.021185235120356,4.7494126399979,5.006632037460804,3,7,3,2,4,5,3,6,6,0.0862,0.2417,0.3628,0.2004,0.0809,0.0251,0.003,0.0035,0.0101,0.0536,0.0667,0.212,0.2257,0.4283,0.0791,0.1388,0.276,0.2083,0.1345,0.1524,0.011,0.1161,0.2701,0.2204,0.1771,0.1236,0.085,0.0077,0.0085,0.0379,0.1386,0.3538,0.2799,0.1546,0.0269,0.0076,0.0546,0.2299,0.1531,0.4295,0.1036,0.0217,0.0412,0.127,0.2299,0.1997,0.1906,0.1966,0.0149,0.0084,0.0483,0.1398,0.1941,0.2653,0.2868,0.0574,0.006,0.0304,0.1183,0.1592,0.2044,0.4464,0.0355
east_39th_street/west_to_east/023_n00524_E_R.jpg,east_39th_street,west_to_east,23,n00524,E,R,2,5,3,3,4,4,5,5,5,2.294440737226978,4.831494491547346,2.559251848142594,3.184641474392265,3.9723114166408777,3.781648842617869,5.121213705278933,5.490808822447434,5.364727112464607,2,6,2,2,4,3,6,6,6,0.2762,0.3229,0.285,0.0755,0.03,0.0076,0.0028,0.0184,0.0442,0.1363,0.1593,0.2669,0.2797,0.0951,0.1668,0.3643,0.3116,0.0907,0.039,0.0219,0.0057,0.1232,0.2567,0.2265,0.1908,0.1194,0.0759,0.0076,0.0237,0.0882,0.2551,0.3125,0.1926,0.1015,0.0265,0.037,0.1397,0.3051,0.1419,0.2912,0.0692,0.0159,0.0031,0.019,0.0865,0.1495,0.2584,0.4535,0.0299,0.0021,0.0111,0.0536,0.1017,0.2293,0.4632,0.1391,0.0056,0.0221,0.0771,0.093,0.1582,0.5877,0.0564
east_39th_street/west_to_east/024_n00525_E_L.jpg,east_39th_street,west_to_east,24,n00525,E,L,2,7,3,3,4,4,5,6,6,2.3900087038055062,6.712686723272782,2.6671696295961738,2.838052109349519,4.4090894889086485,3.511870670132339,5.286259704036638,5.598404856165871,5.647397150984034,2,7,2,2,4,3,6,6,6,0.214,0.3937,0.2582,0.0763,0.0415,0.0127,0.0036,0.0006,0.0011,0.0071,0.0101,0.0538,0.1121,0.8153,0.1791,0.3675,0.2525,0.0859,0.0513,0.0505,0.0132,0.1682,0.3451,0.1997,0.1289,0.09,0.0619,0.0062,0.0221,0.0591,0.1684,0.2821,0.2197,0.2032,0.0453,0.057,0.2053,0.313,0.1265,0.2053,0.0779,0.0151,0.0028,0.0161,0.0734,0.1103,0.2371,0.5178,0.0425,0.0022,0.0121,0.0598,0.0955,0.187,0.4281,0.2153,0.0031,0.0127,0.0503,0.0688,0.139,0.585,0.1411
east_39th_street/west_to_east/024_n00525_E_R.jpg,east_39th_street,west_to_east,24,n00525,E,R,3,6,3,3,4,4,5,5,5,2.527138741221279,5.762493369169533,2.9136917535215616,3.480285966768861,4.052886053919792,3.830969305709005,4.856888934969902,5.466831803089008,5.403258041944355,3,7,3,3,4,3,6,6,6,0.1823,0.315,0.357,0.0976,0.0376,0.008,0.0025,0.0032,0.0086,0.0487,0.0646,0.2553,0.2761,0.3436,0.1272,0.2958,0.3249,0.1177,0.0692,0.053,0.0122,0.0855,0.2184,0.2254,0.2052,0.141,0.1151,0.0093,0.0313,0.0935,0.2388,0.2706,0.1919,0.1404,0.0333,0.0342,0.1396,0.3002,0.1533,0.2528,0.099,0.0208,0.0069,0.035,0.1261,0.1834,0.2507,0.3706,0.0273,0.002,0.0107,0.0571,0.1267,0.1902,0.4783,0.1349,0.0052,0.0211,0.0771,0.0959,0.1684,0.5269,0.1054
east_39th_street/west_to_east/025_n00526_E_L.jpg,east_39th_street,west_to_east,25,n00526,E,L,3,7,3,3,4,4,6,6,6,2.536676865303889,6.623574990662746,2.5700472937896848,3.148041896522045,4.200393000617623,3.529466200619936,5.66985715017654,5.570476664928719,6.117295789706986,2,7,2,2,4,3,6,6,6,0.158,0.3731,0.3191,0.0929,0.0412,0.0124,0.0033,0.0009,0.0019,0.0114,0.0149,0.0648,0.1414,0.7646,0.1367,0.4625,0.2362,0.0755,0.0444,0.0368,0.0078,0.1553,0.2482,0.2123,0.1733,0.1084,0.0928,0.0096,0.0111,0.0583,0.2341,0.3053,0.2269,0.1355,0.0288,0.0434,0.2136,0.3256,0.1275,0.1855,0.0863,0.0181,0.0012,0.0051,0.0299,0.0603,0.164,0.669,0.0705,0.0024,0.0123,0.0585,0.0934,0.2073,0.4253,0.2009,0.0008,0.0025,0.013,0.025,0.0846,0.5694,0.3048
east_39th_street/west_to_east/025_n00526_E_R.jpg,east_39th_street,west_to_east,25,n00526,E,R,2,6,2,3,4,3,6,5,6,1.8346440237946808,5.772382755763829,2.4896890902891755,2.845012135338038,4.405744501389563,3.2160247648134828,5.834965742425993,5.284656817559153,5.862816052976996,1,7,2,2,4,3,6,6,6,0.5399,0.2322,0.1476,0.0373,0.0261,0.01,0.0068,0.0037,0.01,0.0498,0.064,0.2269,0.3102,0.3354,0.1868,0.4209,0.2398,0.0731,0.0379,0.031,0.0105,0.192,0.2838,0.2316,0.145,0.08,0.0623,0.0052,0.0089,0.0457,0.157,0.3376,0.2549,0.162,0.034,0.0855,0.2635,0.3129,0.1133,0.1525,0.057,0.0153,0.0009,0.0037,0.0206,0.0437,0.1115,0.7046,0.115,0.0037,0.0216,0.0777,0.113,0.2797,0.3764,0.128,0.0015,0.0054,0.0261,0.0437,0.1265,0.6128,0.184
east_39th_street/west_to_east/026_n00527_E_L.jpg,east_39th_street,west_to_east,26,n00527,E,L,4,7,4,3,4,5,6,5,6,3.907660096883774,6.581792286830023,4.268625711090863,3.2370224641636014,4.493091783486307,4.661755427950993,5.662180243758485,5.239811923820525,5.917631931602955,4,7,4,2,4,5,6,6,6,0.0068,0.0524,0.2461,0.4669,0.18,0.0448,0.003,0.001,0.002,0.0117,0.0168,0.0729,0.1592,0.7364,0.0112,0.0616,0.229,0.2595,0.2326,0.1959,0.0101,0.137,0.2559,0.1993,0.1759,0.1153,0.1067,0.0101,0.0055,0.0277,0.1387,0.3379,0.2982,0.1699,0.0219,0.0023,0.0211,0.1513,0.1537,0.5039,0.1444,0.0232,0.0018,0.0077,0.0372,0.0718,0.1473,0.6298,0.1044,0.0033,0.0201,0.0808,0.1374,0.2567,0.3914,0.1104,0.0013,0.0045,0.0248,0.0449,0.1403,0.538,0.2463
east_39th_street/west_to_east/026_n00527_E_R.jpg,east_39th_street,west_to_east,26,n00527,E,R,3,6,3,3,4,4,6,5,6,3.0520615826826543,5.56520583294332,3.3075978169217706,2.6038966747000813,4.36397087527439,4.300814040005207,5.6310987416654825,5.26900908537209,5.920705162105151,3,6,3,2,4,5,6,6,6,0.094,0.2255,0.366,0.1959,0.0897,0.0253,0.0036,0.0051,0.0145,0.0704,0.0785,0.2657,0.2829,0.2829,0.0912,0.1962,0.3338,0.1732,0.1118,0.0857,0.0081,0.2321,0.3484,0.1836,0.1131,0.0708,0.0464,0.0056,0.0069,0.0396,0.1643,0.3423,0.2838,0.145,0.0181,0.0074,0.0598,0.2367,0.1705,0.3902,0.1172,0.0183,0.001,0.0052,0.0333,0.0717,0.1747,0.6389,0.0751,0.0024,0.015,0.0738,0.1357,0.27,0.399,0.1041,0.0012,0.0039,0.0203,0.0361,0.1113,0.6407,0.1865
east_39th_street/west_to_east/027_n00528_E_L.jpg,east_39th_street,west_to_east,27,n00528,E,L,3,6,3,3,4,4,6,5,6,2.909698791569099,6.398200361174531,3.114597937092185,3.109345049597323,4.234130553435534,3.849051084369421,5.806670355435927,5.260331191821024,5.692450665868819,3,7,3,2,4,3,6,6,6,0.0998,0.2284,0.42,0.1835,0.0534,0.0125,0.0025,0.0019,0.0045,0.0231,0.0291,0.0898,0.2087,0.6429,0.0937,0.1983,0.3882,0.1922,0.0789,0.0449,0.0039,0.1526,0.2851,0.1929,0.155,0.1082,0.097,0.0093,0.0075,0.0445,0.2091,0.3448,0.2483,0.1309,0.0149,0.0124,0.1005,0.3453,0.1848,0.2907,0.0573,0.0091,0.0008,0.0031,0.0194,0.0512,0.1228,0.6959,0.1067,0.0026,0.0166,0.0791,0.1325,0.2594,0.4081,0.1016,0.0017,0.0069,0.0372,0.0632,0.1718,0.5812,0.1381
east_39th_street/west_to_east/027_n00528_E_R.jpg,east_39th_street,west_to_east,27,n00528,E,R,3,5,3,3,4,4,5,5,5,2.6456190266180784,5.482780400663614,2.713892092462629,2.947048619389534,3.982240911573172,3.575780751183629,5.126520461868495,5.272804227191955,5.273128196597099,3,6,3,2,4,3,6,6,6,0.1609,0.2868,0.3741,0.1196,0.0447,0.0108,0.0032,0.0131,0.0274,0.083,0.0856,0.1899,0.3333,0.2678,0.1348,0.3038,0.378,0.11,0.0473,0.0217,0.0044,0.166,0.2737,0.2378,0.1635,0.0931,0.0601,0.0057,0.0275,0.0859,0.2448,0.3143,0.1998,0.102,0.0258,0.0399,0.1629,0.367,0.1437,0.2027,0.0658,0.018,0.0061,0.0297,0.0989,0.1351,0.1966,0.4943,0.0393,0.0029,0.0167,0.0749,0.1443,0.2379,0.4176,0.1056,0.0075,0.0289,0.0917,0.1106,0.1635,0.5116,0.0862
east_39th_street/west_to_east/028_n00529_E_L.jpg,east_39th_street,west_to_east,28,n00529,E,L,2,6,3,4,4,4,5,5,5,2.1872342666611075,5.932477305177599,2.785450801253319,3.515006773173809,4.029580088332295,3.715377112850547,5.077967053279281,5.263172548729926,4.954043472185731,1,7,2,2,4,3,6,6,6,0.4124,0.2463,0.1979,0.0653,0.05,0.0196,0.0086,0.0065,0.0142,0.0561,0.0588,0.1548,0.2474,0.4622,0.1254,0.3864,0.2656,0.0962,0.0661,0.0469,0.0134,0.1116,0.2053,0.199,0.184,0.1574,0.1265,0.0163,0.0286,0.0788,0.2585,0.2839,0.2013,0.1165,0.0324,0.0373,0.1697,0.3025,0.1407,0.2469,0.0867,0.0163,0.0042,0.0244,0.0951,0.1406,0.2627,0.4469,0.026,0.0038,0.0216,0.0866,0.13,0.2282,0.4132,0.1166,0.0204,0.0538,0.1272,0.1252,0.1487,0.4725,0.0522
east_39th_street/west_to_east/028_n00529_E_R.jpg,east_39th_street,west_to_east,28,n00529,E,R,2,5,3,3,4,4,6,5,5,2.4205428967252374,5.182262673042715,2.7615985553711653,3.3118764478713274,4.37880215421319,3.99384050257504,5.572749808314256,5.451927660731599,5.459681794513017,3,5,3,2,4,3,6,6,6,0.2338,0.3002,0.3402,0.0808,0.0312,0.0103,0.0036,0.007,0.0184,0.0862,0.1125,0.3574,0.2872,0.1315,0.1418,0.3049,0.3509,0.1087,0.0475,0.0388,0.0075,0.1182,0.2314,0.214,0.2042,0.1298,0.0935,0.0088,0.012,0.0491,0.1769,0.3057,0.2534,0.1715,0.0312,0.0241,0.1166,0.2842,0.1545,0.2798,0.1185,0.0223,0.0015,0.008,0.0461,0.0771,0.1633,0.6359,0.0681,0.0021,0.0115,0.0629,0.1176,0.1969,0.4798,0.1291,0.0041,0.0171,0.0665,0.0827,0.1619,0.5924,0.0753
