file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity
east_42nd_street/west_to_east/30_n00670_E_R.jpg,east_42nd_street,west_to_east,30,n00670,E,R,1.0,6.0,1.0,3.0,6.0,1.0,6.0,7.0,3.0
east_42nd_street/west_to_east/31_n00671_E_L.jpg,east_42nd_street,west_to_east,31,n00671,E,L,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
east_42nd_street/west_to_east/31_n00671_E_R.jpg,east_42nd_street,west_to_east,31,n00671,E,R,1.0,6.0,2.0,3.0,3.0,3.0,5.0,7.0,4.0
east_42nd_street/west_to_east/32_n00672_E_L.jpg,east_42nd_street,west_to_east,32,n00672,E,L,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
east_42nd_street/west_to_east/32_n00672_E_R.jpg,east_42nd_street,west_to_east,32,n00672,E,R,1.0,6.0,1.0,3.0,6.0,1.0,3.0,7.0,3.0
east_42nd_street/west_to_east/33_n00673_E_L.jpg,east_42nd_street,west_to_east,33,n00673,E,L,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
east_42nd_street/west_to_east/33_n00673_E_R.jpg,east_42nd_street,west_to_east,33,n00673,E,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_42nd_street/west_to_east/34_n00674_E_L.jpg,east_42nd_street,west_to_east,34,n00674,E,L,1.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,3.0
east_42nd_street/west_to_east/34_n00674_E_R.jpg,east_42nd_street,west_to_east,34,n00674,E,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
east_42nd_street/west_to_east/35_n00675_E_L.jpg,east_42nd_street,west_to_east,35,n00675,E,L,1.0,7.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0
east_42nd_street/west_to_east/35_n00675_E_R.jpg,east_42nd_street,west_to_east,35,n00675,E,R,1.0,7.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0
east_42nd_street/west_to_east/36_n00676_E_L.jpg,east_42nd_street,west_to_east,36,n00676,E,L,1.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0
east_42nd_street/west_to_east/36_n00676_E_R.jpg,east_42nd_street,west_to_east,36,n00676,E,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
east_42nd_street/west_to_east/37_n00677_E_L.jpg,east_42nd_street,west_to_east,37,n00677,E,L,1.0,6.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0
east_42nd_street/west_to_east/37_n00677_E_R.jpg,east_42nd_street,west_to_east,37,n00677,E,R,1.0,6.0,2.0,3.0,6.0,1.0,5.0,5.0,3.0
east_42nd_street/west_to_east/38_n00678_E_L.jpg,east_42nd_street,west_to_east,38,n00678,E,L,2.0,6.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0
east_42nd_street/west_to_east/38_n00678_E_R.jpg,east_42nd_street,west_to_east,38,n00678,E,R,2.0,5.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0
east_42nd_street/west_to_east/39_n00679_E_L.jpg,east_42nd_street,west_to_east,39,n00679,E,L,1.0,5.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
east_42nd_street/west_to_east/39_n00679_E_R.jpg,east_42nd_street,west_to_east,39,n00679,E,R,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_42nd_street/west_to_east/40_n00680_E_L.jpg,east_42nd_street,west_to_east,40,n00680,E,L,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0
east_42nd_street/west_to_east/40_n00680_E_R.jpg,east_42nd_street,west_to_east,40,n00680,E,R,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0
east_42nd_street/west_to_east/41_n00681_E_L.jpg,east_42nd_street,west_to_east,41,n00681,E,L,1.0,5.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0
east_42nd_street/west_to_east/41_n00681_E_R.jpg,east_42nd_street,west_to_east,41,n00681,E,R,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0
east_42nd_street/west_to_east/42_n00682_E_L.jpg,east_42nd_street,west_to_east,42,n00682,E,L,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
east_42nd_street/west_to_east/42_n00682_E_R.jpg,east_42nd_street,west_to_east,42,n00682,E,R,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0
east_42nd_street/west_to_east/43_n00683_E_L.jpg,east_42nd_street,west_to_east,43,n00683,E,L,1.0,5.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0
east_42nd_street/west_to_east/43_n00683_E_R.jpg,east_42nd_street,west_to_east,43,n00683,E,R,1.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0
east_42nd_street/west_to_east/44_n00684_E_L.jpg,east_42nd_street,west_to_east,44,n00684,E,L,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0
east_42nd_street/west_to_east/44_n00684_E_R.jpg,east_42nd_street,west_to_east,44,n00684,E,R,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
east_42nd_street/west_to_east/45_n00685_E_L.jpg,east_42nd_street,west_to_east,45,n00685,E,L,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0
east_42nd_street/west_to_east/45_n00685_E_R.jpg,east_42nd_street,west_to_east,45,n00685,E,R,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0
east_42nd_street/west_to_east/46_n00686_E_L.jpg,east_42nd_street,west_to_east,46,n00686,E,L,1.0,3.0,1.0,3.0,5.0,1.0,3.0,3.0,1.0
east_42nd_street/west_to_east/46_n00686_E_R.jpg,east_42nd_street,west_to_east,46,n00686,E,R,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0
lexington_avenue/north_to_south/01_n00722_S_L.jpg,lexington_avenue,north_to_south,1,n00722,S,L,1.0,7.0,1.0,3.0,6.0,1.0,3.0,7.0,3.0
lexington_avenue/north_to_south/01_n00722_S_R.jpg,lexington_avenue,north_to_south,1,n00722,S,R,1.0,5.0,1.0,3.0,5.0,1.0,5.0,7.0,3.0
lexington_avenue/north_to_south/02_n00721_S_L.jpg,lexington_avenue,north_to_south,2,n00721,S,L,1.0,6.0,1.0,3.0,5.0,1.0,5.0,5.0,3.0
lexington_avenue/north_to_south/02_n00721_S_R.jpg,lexington_avenue,north_to_south,2,n00721,S,R,1.0,5.0,1.0,3.0,5.0,1.0,5.0,7.0,3.0
lexington_avenue/north_to_south/03_n00720_S_L.jpg,lexington_avenue,north_to_south,3,n00720,S,L,1.0,6.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
lexington_avenue/north_to_south/03_n00720_S_R.jpg,lexington_avenue,north_to_south,3,n00720,S,R,1.0,5.0,1.0,3.0,5.0,1.0,3.0,5.0,3.0
lexington_avenue/north_to_south/04_n00719_S_L.jpg,lexington_avenue,north_to_south,4,n00719,S,L,1.0,6.0,1.0,3.0,3.0,1.0,5.0,7.0,5.0
lexington_avenue/north_to_south/04_n00719_S_R.jpg,lexington_avenue,north_to_south,4,n00719,S,R,1.0,5.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
lexington_avenue/north_to_south/05_n00718_S_L.jpg,lexington_avenue,north_to_south,5,n00718,S,L,1.0,6.0,1.0,3.0,3.0,1.0,5.0,7.0,5.0
lexington_avenue/north_to_south/05_n00718_S_R.jpg,lexington_avenue,north_to_south,5,n00718,S,R,1.0,5.0,1.0,3.0,3.0,1.0,5.0,7.0,3.0
lexington_avenue/north_to_south/06_n00717_S_L.jpg,lexington_avenue,north_to_south,6,n00717,S,L,1.0,5.0,2.0,3.0,5.0,2.0,5.0,5.0,5.0
lexington_avenue/north_to_south/06_n00717_S_R.jpg,lexington_avenue,north_to_south,6,n00717,S,R,1.0,3.0,1.0,3.0,3.0,1.0,5.0,7.0,3.0
lexington_avenue/north_to_south/07_n00716_S_L.jpg,lexington_avenue,north_to_south,7,n00716,S,L,1.0,6.0,1.0,3.0,3.0,1.0,5.0,7.0,5.0
lexington_avenue/north_to_south/07_n00716_S_R.jpg,lexington_avenue,north_to_south,7,n00716,S,R,1.0,5.0,1.0,3.0,3.0,1.0,5.0,7.0,3.0
lexington_avenue/north_to_south/08_n00715_S_L.jpg,lexington_avenue,north_to_south,8,n00715,S,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
lexington_avenue/north_to_south/08_n00715_S_R.jpg,lexington_avenue,north_to_south,8,n00715,S,R,1.0,3.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
lexington_avenue/north_to_south/09_n00714_S_L.jpg,lexington_avenue,north_to_south,9,n00714,S,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
lexington_avenue/north_to_south/09_n00714_S_R.jpg,lexington_avenue,north_to_south,9,n00714,S,R,1.0,3.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0
lexington_avenue/north_to_south/10_n00713_S_L.jpg,lexington_avenue,north_to_south,10,n00713,S,L,1.0,3.0,2.0,3.0,5.0,2.0,5.0,5.0,4.0
lexington_avenue/north_to_south/10_n00713_S_R.jpg,lexington_avenue,north_to_south,10,n00713,S,R,1.0,5.0,2.0,3.0,5.0,3.0,5.0,5.0,5.0
lexington_avenue/north_to_south/11_n00711_S_L.jpg,lexington_avenue,north_to_south,11,n00711,S,L,2.0,3.0,3.0,3.0,3.0,3.0,5.0,7.0,3.0
lexington_avenue/north_to_south/11_n00711_S_R.jpg,lexington_avenue,north_to_south,11,n00711,S,R,1.0,3.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0
lexington_avenue/north_to_south/12_n00710_S_L.jpg,lexington_avenue,north_to_south,12,n00710,S,L,1.0,3.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0
lexington_avenue/north_to_south/12_n00710_S_R.jpg,lexington_avenue,north_to_south,12,n00710,S,R,1.0,5.0,1.0,3.0,3.0,2.0,3.0,5.0,3.0
lexington_avenue/north_to_south/13_n00709_S_L.jpg,lexington_avenue,north_to_south,13,n00709,S,L,1.0,5.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0
lexington_avenue/north_to_south/13_n00709_S_R.jpg,lexington_avenue,north_to_south,13,n00709,S,R,1.0,5.0,1.0,5.0,6.0,2.0,3.0,3.0,3.0
lexington_avenue/north_to_south/14_n00708_S_L.jpg,lexington_avenue,north_to_south,14,n00708,S,L,1.0,5.0,1.0,3.0,5.0,2.0,3.0,7.0,3.0
lexington_avenue/north_to_south/14_n00708_S_R.jpg,lexington_avenue,north_to_south,14,n00708,S,R,1.0,5.0,1.0,3.0,6.0,1.0,3.0,5.0,3.0
lexington_avenue/north_to_south/15_n00707_S_L.jpg,lexington_avenue,north_to_south,15,n00707,S,L,2.0,5.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0
lexington_avenue/north_to_south/15_n00707_S_R.jpg,lexington_avenue,north_to_south,15,n00707,S,R,1.0,3.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0
lexington_avenue/north_to_south/16_n00706_S_L.jpg,lexington_avenue,north_to_south,16,n00706,S,L,1.0,5.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0
lexington_avenue/north_to_south/16_n00706_S_R.jpg,lexington_avenue,north_to_south,16,n00706,S,R,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
lexington_avenue/north_to_south/17_n00705_S_L.jpg,lexington_avenue,north_to_south,17,n00705,S,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
lexington_avenue/north_to_south/17_n00705_S_R.jpg,lexington_avenue,north_to_south,17,n00705,S,R,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
lexington_avenue/north_to_south/18_n00704_S_L.jpg,lexington_avenue,north_to_south,18,n00704,S,L,2.0,5.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0
lexington_avenue/north_to_south/18_n00704_S_R.jpg,lexington_avenue,north_to_south,18,n00704,S,R,1.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
lexington_avenue/north_to_south/19_n00703_S_L.jpg,lexington_avenue,north_to_south,19,n00703,S,L,1.0,5.0,1.0,3.0,6.0,1.0,5.0,3.0,3.0
lexington_avenue/north_to_south/19_n00703_S_R.jpg,lexington_avenue,north_to_south,19,n00703,S,R,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
lexington_avenue/north_to_south/20_n00702_S_L.jpg,lexington_avenue,north_to_south,20,n00702,S,L,1.0,6.0,1.0,3.0,1.0,1.0,1.0,7.0,3.0
lexington_avenue/north_to_south/20_n00702_S_R.jpg,lexington_avenue,north_to_south,20,n00702,S,R,1.0,5.0,1.0,5.0,5.0,1.0,3.0,5.0,3.0
lexington_avenue/north_to_south/21_n00701_S_L.jpg,lexington_avenue,north_to_south,21,n00701,S,L,1.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,3.0
lexington_avenue/north_to_south/21_n00701_S_R.jpg,lexington_avenue,north_to_south,21,n00701,S,R,1.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
lexington_avenue/north_to_south/22_n00700_S_L.jpg,lexington_avenue,north_to_south,22,n00700,S,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
lexington_avenue/north_to_south/22_n00700_S_R.jpg,lexington_avenue,north_to_south,22,n00700,S,R,1.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0
lexington_avenue/north_to_south/23_n00699_S_L.jpg,lexington_avenue,north_to_south,23,n00699,S,L,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
lexington_avenue/north_to_south/23_n00699_S_R.jpg,lexington_avenue,north_to_south,23,n00699,S,R,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0
lexington_avenue/north_to_south/24_n00698_S_L.jpg,lexington_avenue,north_to_south,24,n00698,S,L,1.0,6.0,1.0,5.0,6.0,1.0,3.0,3.0,3.0
lexington_avenue/north_to_south/24_n00698_S_R.jpg,lexington_avenue,north_to_south,24,n00698,S,R,2.0,5.0,3.0,3.0,5.0,3.0,1.0,5.0,3.0
lexington_avenue/north_to_south/25_n00697_S_L.jpg,lexington_avenue,north_to_south,25,n00697,S,L,1.0,5.0,2.0,3.0,6.0,3.0,1.0,3.0,3.0
lexington_avenue/north_to_south/25_n00697_S_R.jpg,lexington_avenue,north_to_south,25,n00697,S,R,1.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0
lexington_avenue/north_to_south/26_n00696_S_L.jpg,lexington_avenue,north_to_south,26,n00696,S,L,1.0,5.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
lexington_avenue/north_to_south/26_n00696_S_R.jpg,lexington_avenue,north_to_south,26,n00696,S,R,1.0,6.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0
lexington_avenue/north_to_south/27_n00695_S_L.jpg,lexington_avenue,north_to_south,27,n00695,S,L,2.0,6.0,3.0,3.0,6.0,3.0,1.0,5.0,3.0
lexington_avenue/north_to_south/27_n00695_S_R.jpg,lexington_avenue,north_to_south,27,n00695,S,R,1.0,5.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0
lexington_avenue/north_to_south/28_n00694_S_L.jpg,lexington_avenue,north_to_south,28,n00694,S,L,1.0,5.0,1.0,5.0,6.0,1.0,3.0,3.0,3.0
lexington_avenue/north_to_south/28_n00694_S_R.jpg,lexington_avenue,north_to_south,28,n00694,S,R,1.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0
lexington_avenue/north_to_south/29_n00693_S_L.jpg,lexington_avenue,north_to_south,29,n00693,S,L,1.0,6.0,2.0,3.0,6.0,2.0,5.0,5.0,3.0
lexington_avenue/north_to_south/29_n00693_S_R.jpg,lexington_avenue,north_to_south,29,n00693,S,R,1.0,6.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0
lexington_avenue/north_to_south/30_n00692_S_L.jpg,lexington_avenue,north_to_south,30,n00692,S,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
lexington_avenue/north_to_south/30_n00692_S_R.jpg,lexington_avenue,north_to_south,30,n00692,S,R,1.0,6.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
lexington_avenue/north_to_south/31_n00691_S_L.jpg,lexington_avenue,north_to_south,31,n00691,S,L,1.0,5.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0
lexington_avenue/north_to_south/31_n00691_S_R.jpg,lexington_avenue,north_to_south,31,n00691,S,R,1.0,6.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0
lexington_avenue/north_to_south/32_n00690_S_L.jpg,lexington_avenue,north_to_south,32,n00690,S,L,1.0,3.0,2.0,5.0,3.0,2.0,3.0,5.0,3.0
lexington_avenue/north_to_south/32_n00690_S_R.jpg,lexington_avenue,north_to_south,32,n00690,S,R,1.0,6.0,1.0,3.0,5.0,1.0,3.0,5.0,3.0
lexington_avenue/north_to_south/33_n00689_S_L.jpg,lexington_avenue,north_to_south,33,n00689,S,L,1.0,3.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0
lexington_avenue/north_to_south/33_n00689_S_R.jpg,lexington_avenue,north_to_south,33,n00689,S,R,1.0,6.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0
lexington_avenue/south_to_north/01_n00689_N_L.jpg,lexington_avenue,south_to_north,1,n00689,N,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
lexington_avenue/south_to_north/01_n00689_N_R.jpg,lexington_avenue,south_to_north,1,n00689,N,R,2.0,5.0,3.0,5.0,6.0,3.0,1.0,5.0,3.0
lexington_avenue/south_to_north/02_n00690_N_L.jpg,lexington_avenue,south_to_north,2,n00690,N,L,1.0,6.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
lexington_avenue/south_to_north/02_n00690_N_R.jpg,lexington_avenue,south_to_north,2,n00690,N,R,1.0,5.0,2.0,3.0,6.0,2.0,1.0,3.0,3.0
lexington_avenue/south_to_north/03_n00691_N_L.jpg,lexington_avenue,south_to_north,3,n00691,N,L,1.0,5.0,3.0,5.0,3.0,3.0,1.0,5.0,1.0
lexington_avenue/south_to_north/03_n00691_N_R.jpg,lexington_avenue,south_to_north,3,n00691,N,R,1.0,5.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0
lexington_avenue/south_to_north/04_n00692_N_L.jpg,lexington_avenue,south_to_north,4,n00692,N,L,2.0,5.0,3.0,5.0,3.0,3.0,1.0,5.0,3.0
lexington_avenue/south_to_north/04_n00692_N_R.jpg,lexington_avenue,south_to_north,4,n00692,N,R,2.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0
lexington_avenue/south_to_north/05_n00693_N_L.jpg,lexington_avenue,south_to_north,5,n00693,N,L,1.0,3.0,2.0,5.0,3.0,2.0,3.0,5.0,3.0
lexington_avenue/south_to_north/05_n00693_N_R.jpg,lexington_avenue,south_to_north,5,n00693,N,R,1.0,6.0,3.0,5.0,6.0,3.0,1.0,5.0,3.0
lexington_avenue/south_to_north/06_n00694_N_L.jpg,lexington_avenue,south_to_north,6,n00694,N,L,1.0,6.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0
lexington_avenue/south_to_north/06_n00694_N_R.jpg,lexington_avenue,south_to_north,6,n00694,N,R,2.0,5.0,3.0,3.0,6.0,3.0,1.0,3.0,3.0
lexington_avenue/south_to_north/07_n00695_N_L.jpg,lexington_avenue,south_to_north,7,n00695,N,L,1.0,3.0,1.0,5.0,3.0,1.0,1.0,5.0,2.0
lexington_avenue/south_to_north/07_n00695_N_R.jpg,lexington_avenue,south_to_north,7,n00695,N,R,2.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,3.0
lexington_avenue/south_to_north/08_n00696_N_L.jpg,lexington_avenue,south_to_north,8,n00696,N,L,1.0,5.0,1.0,5.0,3.0,1.0,1.0,7.0,3.0
lexington_avenue/south_to_north/08_n00696_N_R.jpg,lexington_avenue,south_to_north,8,n00696,N,R,1.0,3.0,1.0,3.0,6.0,2.0,1.0,3.0,3.0
lexington_avenue/south_to_north/09_n00697_N_L.jpg,lexington_avenue,south_to_north,9,n00697,N,L,1.0,3.0,2.0,5.0,3.0,3.0,1.0,5.0,3.0
lexington_avenue/south_to_north/09_n00697_N_R.jpg,lexington_avenue,south_to_north,9,n00697,N,R,1.0,3.0,1.0,3.0,5.0,2.0,3.0,5.0,3.0
lexington_avenue/south_to_north/10_n00698_N_L.jpg,lexington_avenue,south_to_north,10,n00698,N,L,1.0,5.0,1.0,5.0,3.0,1.0,1.0,5.0,3.0
lexington_avenue/south_to_north/10_n00698_N_R.jpg,lexington_avenue,south_to_north,10,n00698,N,R,3.0,5.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0
lexington_avenue/south_to_north/11_n00699_N_L.jpg,lexington_avenue,south_to_north,11,n00699,N,L,1.0,6.0,1.0,5.0,3.0,1.0,1.0,7.0,3.0
lexington_avenue/south_to_north/11_n00699_N_R.jpg,lexington_avenue,south_to_north,11,n00699,N,R,1.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,3.0
lexington_avenue/south_to_north/12_n00700_N_L.jpg,lexington_avenue,south_to_north,12,n00700,N,L,1.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0
lexington_avenue/south_to_north/12_n00700_N_R.jpg,lexington_avenue,south_to_north,12,n00700,N,R,1.0,3.0,2.0,3.0,5.0,3.0,1.0,7.0,3.0
lexington_avenue/south_to_north/13_n00701_N_L.jpg,lexington_avenue,south_to_north,13,n00701,N,L,1.0,6.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0
lexington_avenue/south_to_north/13_n00701_N_R.jpg,lexington_avenue,south_to_north,13,n00701,N,R,1.0,6.0,1.0,3.0,5.0,1.0,3.0,5.0,4.0
lexington_avenue/south_to_north/14_n00702_N_L.jpg,lexington_avenue,south_to_north,14,n00702,N,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
lexington_avenue/south_to_north/14_n00702_N_R.jpg,lexington_avenue,south_to_north,14,n00702,N,R,1.0,5.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0
lexington_avenue/south_to_north/15_n00703_N_L.jpg,lexington_avenue,south_to_north,15,n00703,N,L,2.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
lexington_avenue/south_to_north/15_n00703_N_R.jpg,lexington_avenue,south_to_north,15,n00703,N,R,3.0,5.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0
lexington_avenue/south_to_north/16_n00704_N_L.jpg,lexington_avenue,south_to_north,16,n00704,N,L,1.0,3.0,1.0,3.0,3.0,2.0,3.0,7.0,3.0
lexington_avenue/south_to_north/16_n00704_N_R.jpg,lexington_avenue,south_to_north,16,n00704,N,R,1.0,5.0,2.0,3.0,3.0,2.0,1.0,5.0,3.0
lexington_avenue/south_to_north/17_n00705_N_L.jpg,lexington_avenue,south_to_north,17,n00705,N,L,1.0,3.0,1.0,5.0,3.0,1.0,1.0,7.0,3.0
lexington_avenue/south_to_north/17_n00705_N_R.jpg,lexington_avenue,south_to_north,17,n00705,N,R,2.0,6.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0
lexington_avenue/south_to_north/18_n00706_N_L.jpg,lexington_avenue,south_to_north,18,n00706,N,L,1.0,5.0,1.0,3.0,5.0,1.0,5.0,7.0,4.0
lexington_avenue/south_to_north/18_n00706_N_R.jpg,lexington_avenue,south_to_north,18,n00706,N,R,3.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0
lexington_avenue/south_to_north/19_n00707_N_L.jpg,lexington_avenue,south_to_north,19,n00707,N,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
lexington_avenue/south_to_north/19_n00707_N_R.jpg,lexington_avenue,south_to_north,19,n00707,N,R,1.0,5.0,1.0,3.0,5.0,1.0,3.0,7.0,5.0
lexington_avenue/south_to_north/20_n00708_N_L.jpg,lexington_avenue,south_to_north,20,n00708,N,L,1.0,3.0,1.0,3.0,5.0,1.0,3.0,5.0,3.0
lexington_avenue/south_to_north/20_n00708_N_R.jpg,lexington_avenue,south_to_north,20,n00708,N,R,1.0,3.0,1.0,3.0,3.0,1.0,5.0,7.0,5.0
lexington_avenue/south_to_north/21_n00709_N_L.jpg,lexington_avenue,south_to_north,21,n00709,N,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,7.0,5.0
lexington_avenue/south_to_north/21_n00709_N_R.jpg,lexington_avenue,south_to_north,21,n00709,N,R,1.0,3.0,3.0,3.0,5.0,3.0,5.0,7.0,3.0
lexington_avenue/south_to_north/22_n00710_N_L.jpg,lexington_avenue,south_to_north,22,n00710,N,L,1.0,5.0,2.0,3.0,3.0,3.0,5.0,7.0,5.0
lexington_avenue/south_to_north/22_n00710_N_R.jpg,lexington_avenue,south_to_north,22,n00710,N,R,2.0,3.0,3.0,3.0,3.0,3.0,5.0,7.0,4.0
lexington_avenue/south_to_north/23_n00711_N_L.jpg,lexington_avenue,south_to_north,23,n00711,N,L,3.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0
lexington_avenue/south_to_north/23_n00711_N_R.jpg,lexington_avenue,south_to_north,23,n00711,N,R,1.0,5.0,2.0,3.0,3.0,2.0,5.0,5.0,4.0
lexington_avenue/south_to_north/24_n00713_N_L.jpg,lexington_avenue,south_to_north,24,n00713,N,L,1.0,5.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0
lexington_avenue/south_to_north/24_n00713_N_R.jpg,lexington_avenue,south_to_north,24,n00713,N,R,1.0,5.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
lexington_avenue/south_to_north/25_n00714_N_L.jpg,lexington_avenue,south_to_north,25,n00714,N,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
lexington_avenue/south_to_north/25_n00714_N_R.jpg,lexington_avenue,south_to_north,25,n00714,N,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
lexington_avenue/south_to_north/26_n00715_N_L.jpg,lexington_avenue,south_to_north,26,n00715,N,L,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0
lexington_avenue/south_to_north/26_n00715_N_R.jpg,lexington_avenue,south_to_north,26,n00715,N,R,1.0,6.0,1.0,3.0,3.0,1.0,5.0,7.0,5.0
lexington_avenue/south_to_north/27_n00716_N_L.jpg,lexington_avenue,south_to_north,27,n00716,N,L,1.0,5.0,1.0,3.0,5.0,1.0,5.0,7.0,4.0
lexington_avenue/south_to_north/27_n00716_N_R.jpg,lexington_avenue,south_to_north,27,n00716,N,R,1.0,5.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0
lexington_avenue/south_to_north/28_n00717_N_L.jpg,lexington_avenue,south_to_north,28,n00717,N,L,1.0,6.0,1.0,3.0,6.0,1.0,5.0,7.0,5.0
lexington_avenue/south_to_north/28_n00717_N_R.jpg,lexington_avenue,south_to_north,28,n00717,N,R,1.0,7.0,1.0,3.0,6.0,1.0,5.0,7.0,5.0
lexington_avenue/south_to_north/29_n00718_N_L.jpg,lexington_avenue,south_to_north,29,n00718,N,L,1.0,5.0,1.0,3.0,6.0,1.0,3.0,7.0,3.0
lexington_avenue/south_to_north/29_n00718_N_R.jpg,lexington_avenue,south_to_north,29,n00718,N,R,1.0,7.0,1.0,3.0,3.0,1.0,5.0,7.0,3.0
lexington_avenue/south_to_north/30_n00719_N_L.jpg,lexington_avenue,south_to_north,30,n00719,N,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
