file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity,vertical_greenery_ev,vertical_hardscape_ev,green_eye_level_ev,sky_openness_ev,walkable_ground_ev,green_softening_ev,signage_detail_ev,facade_variation_ev,ground_floor_activity_ev,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7
lexington_avenue/north_to_south/02_n00721_S_R.jpg,lexington_avenue,north_to_south,2,n00721,S,R,2,5,2,4,4,4,6,6,6,1.691654452122748,4.917795893270522,1.953767723403871,3.6568157132714987,4.306289467960596,3.6931747309863567,5.622604829724878,5.554600537521765,5.582801117096096,1,6,1,2,4,3,6,6,6,0.6718,0.1523,0.0895,0.026,0.0309,0.0185,0.011,0.0041,0.0216,0.0856,0.24,0.2895,0.3081,0.0511,0.4744,0.3312,0.0891,0.0294,0.0366,0.0255,0.0137,0.0939,0.1957,0.1897,0.1957,0.1501,0.1548,0.02,0.0085,0.0466,0.1816,0.3501,0.2444,0.1437,0.025,0.0706,0.1694,0.2706,0.122,0.2464,0.095,0.026,0.0007,0.0033,0.0238,0.0668,0.1875,0.6857,0.0321,0.0018,0.0103,0.059,0.0973,0.2028,0.4499,0.179,0.0026,0.0111,0.0496,0.071,0.1458,0.6431,0.0768
lexington_avenue/north_to_south/03_n00720_S_L.jpg,lexington_avenue,north_to_south,3,n00720,S,L,2,6,2,3,4,4,5,5,6,1.85403735563159,5.868118606507778,2.2095358911901712,3.0407519629225135,4.0758195873349905,3.628489790484309,5.239490142324939,5.438076548743993,5.522598248207942,1,7,2,2,4,3,6,6,6,0.579,0.1822,0.1354,0.0433,0.0376,0.0147,0.0079,0.0039,0.0129,0.0487,0.0881,0.1523,0.2801,0.414,0.2986,0.4081,0.1649,0.0656,0.043,0.0158,0.0039,0.1561,0.2872,0.2101,0.1537,0.1008,0.0836,0.0085,0.017,0.0718,0.2545,0.2975,0.2143,0.124,0.0209,0.047,0.1746,0.3113,0.1403,0.2387,0.0728,0.0153,0.0028,0.0159,0.069,0.1351,0.2408,0.5018,0.0347,0.0023,0.0131,0.0606,0.1064,0.2398,0.4411,0.1366,0.0028,0.0126,0.0548,0.0823,0.1468,0.6375,0.0631
lexington_avenue/north_to_south/03_n00720_S_R.jpg,lexington_avenue,north_to_south,3,n00720,S,R,4,5,2,3,4,4,5,5,5,3.60520126670599,4.805484685115516,2.414879367686808,2.848573973402381,4.3574156244285405,4.020909894257784,5.364012523787096,5.358458494767547,5.42495233239606,4,6,1,2,4,5,6,6,6,0.1108,0.1217,0.2309,0.2536,0.1689,0.0993,0.0148,0.007,0.0286,0.1031,0.2551,0.2758,0.2802,0.0502,0.339,0.3135,0.1481,0.07,0.0667,0.0481,0.0147,0.1949,0.3213,0.1831,0.1319,0.0878,0.0717,0.0093,0.0057,0.035,0.1672,0.3539,0.2799,0.143,0.0153,0.0569,0.1185,0.247,0.1204,0.2842,0.1281,0.045,0.0039,0.0171,0.0664,0.1029,0.1984,0.5563,0.0551,0.0026,0.0147,0.0772,0.1312,0.213,0.4237,0.1375,0.0046,0.0195,0.0724,0.0887,0.1486,0.597,0.0691
lexington_avenue/north_to_south/04_n00719_S_L.jpg,lexington_avenue,north_to_south,4,n00719,S,L,2,6,2,3,4,4,5,5,6,1.5682128644548357,5.579205514397472,2.098447245080024,3.2244341960176826,3.656417505815625,3.627233738079667,5.111634886357933,5.0961123132146895,5.564205204835162,1,7,2,2,3,3,6,6,6,0.7084,0.1373,0.0915,0.025,0.0224,0.0091,0.0063,0.0043,0.0169,0.0712,0.125,0.1819,0.2862,0.3143,0.358,0.3811,0.1469,0.0575,0.036,0.016,0.0045,0.1226,0.2896,0.1841,0.1676,0.1265,0.1001,0.0096,0.0425,0.1136,0.3392,0.2683,0.1392,0.0806,0.0166,0.0596,0.1807,0.2887,0.1281,0.2469,0.0789,0.0171,0.0031,0.017,0.0902,0.1634,0.2378,0.4583,0.0302,0.0041,0.0226,0.1029,0.1671,0.2356,0.3824,0.0853,0.0019,0.0087,0.048,0.0755,0.1599,0.6423,0.0636
lexington_avenue/north_to_south/04_n00719_S_R.jpg,lexington_avenue,north_to_south,4,n00719,S,R,3,5,2,3,4,3,5,5,5,2.8009879495948553,4.644150777719915,1.9620948936790228,2.871443971991539,4.262016171589494,3.4417676273733377,5.307581595145166,5.4220677487319335,5.1419531824067235,1,4,1,2,4,3,6,6,6,0.281,0.1814,0.2294,0.1458,0.1002,0.0504,0.0118,0.0079,0.0377,0.1236,0.2829,0.2657,0.2457,0.0365,0.4579,0.3456,0.093,0.0317,0.0353,0.0246,0.0118,0.2018,0.3077,0.1837,0.1282,0.0924,0.0754,0.0109,0.0173,0.0606,0.1955,0.3027,0.2433,0.1546,0.026,0.1022,0.2064,0.2778,0.1122,0.1909,0.0834,0.0271,0.0023,0.0124,0.059,0.1212,0.2372,0.543,0.025,0.0019,0.0113,0.0609,0.1191,0.2333,0.4427,0.1309,0.008,0.0342,0.1138,0.1156,0.1555,0.5262,0.0467
lexington_avenue/north_to_south/05_n00718_S_L.jpg,lexington_avenue,north_to_south,5,n00718,S,L,2,5,2,3,4,4,5,6,6,2.395762092899531,5.189496711362153,2.1721985545009375,3.006048748269677,4.01911629922688,3.587322751060128,5.479476116015576,5.650379756698385,5.898091049399227,3,6,2,2,3,3,6,6,6,0.2874,0.27,0.2919,0.0863,0.0448,0.0143,0.0054,0.0055,0.0226,0.0778,0.17,0.236,0.3713,0.1168,0.3586,0.37,0.1361,0.055,0.047,0.0226,0.0107,0.1812,0.2807,0.1899,0.1502,0.1049,0.083,0.0101,0.0352,0.0872,0.2562,0.2562,0.2058,0.1288,0.0306,0.0683,0.1827,0.3012,0.1198,0.2239,0.0774,0.0267,0.0019,0.0093,0.0536,0.0898,0.2056,0.5676,0.0722,0.0019,0.0091,0.051,0.0984,0.1622,0.4692,0.2082,0.0018,0.0065,0.0315,0.0458,0.1099,0.5756,0.229
lexington_avenue/north_to_south/05_n00718_S_R.jpg,lexington_avenue,north_to_south,5,n00718,S,R,3,5,2,3,4,4,5,5,5,3.1005728505551815,4.7325735138729215,2.4787738658487797,3.100952409207821,4.029173880815506,3.912741795182228,5.26574352174066,5.348772673401982,5.387972442898899,3,6,2,2,4,3,6,6,6,0.1981,0.1775,0.2465,0.1748,0.1239,0.0653,0.0139,0.011,0.0427,0.1255,0.2308,0.2575,0.2785,0.054,0.3057,0.3255,0.1562,0.0823,0.0682,0.0515,0.0106,0.1651,0.2638,0.2054,0.1503,0.1117,0.094,0.0098,0.0253,0.0818,0.2331,0.3186,0.2057,0.1101,0.0253,0.0508,0.1359,0.2704,0.1297,0.258,0.1163,0.0389,0.0026,0.0157,0.067,0.1233,0.2415,0.5192,0.0307,0.0024,0.0134,0.0658,0.1268,0.2521,0.4223,0.1173,0.0053,0.0227,0.0816,0.0896,0.1345,0.6028,0.0635
lexington_avenue/north_to_south/06_n00717_S_L.jpg,lexington_avenue,north_to_south,6,n00717,S,L,3,5,3,3,4,4,6,5,6,2.99910999648273,4.6835839920677245,2.8073946172371507,3.033281479496509,4.2512790616601706,4.108292794786394,5.576012216741219,5.363666615914553,5.738536032382399,3,4,3,2,4,5,6,6,6,0.1038,0.1794,0.444,0.1851,0.066,0.0175,0.0042,0.0041,0.0264,0.0967,0.3271,0.2798,0.2319,0.0339,0.1512,0.2914,0.296,0.1536,0.0797,0.0247,0.0036,0.1431,0.2936,0.2148,0.1673,0.1047,0.0697,0.0068,0.0101,0.0475,0.1819,0.3732,0.2372,0.129,0.0211,0.0106,0.0812,0.2746,0.1718,0.3581,0.092,0.0117,0.0009,0.0043,0.0298,0.0862,0.1912,0.6369,0.0507,0.0015,0.0092,0.0599,0.1349,0.2368,0.4636,0.0942,0.0018,0.007,0.0327,0.054,0.1275,0.668,0.109
lexington_avenue/north_to_south/06_n00717_S_R.jpg,lexington_avenue,north_to_south,6,n00717,S,R,3,5,2,3,4,3,6,6,5,2.5138668213039637,4.876774706877768,2.1010208651423454,2.8731998042203486,4.199275977909565,3.450191956013441,5.63344514160417,5.6094587875995785,5.254821527283639,1,6,1,2,4,3,6,6,6,0.4005,0.1805,0.1669,0.0981,0.0801,0.0586,0.0153,0.0109,0.0374,0.1135,0.2023,0.2329,0.3441,0.0589,0.4325,0.3265,0.1094,0.0366,0.0442,0.0355,0.0153,0.166,0.3302,0.2066,0.1398,0.0835,0.0671,0.0069,0.0079,0.0459,0.2091,0.3556,0.2562,0.1085,0.0169,0.1077,0.2012,0.2707,0.1111,0.1981,0.0852,0.026,0.0018,0.0078,0.0391,0.0644,0.1429,0.6817,0.0624,0.0023,0.0113,0.0558,0.0919,0.1772,0.4669,0.1946,0.0076,0.0298,0.0992,0.1023,0.1466,0.5533,0.0611
lexington_avenue/north_to_south/07_n00716_S_L.jpg,lexington_avenue,north_to_south,7,n00716,S,L,3,5,2,3,4,4,6,6,6,2.61654597800225,4.9928597351536155,1.9320228155702353,3.1072601741179824,4.241198215633631,4.028692211955786,5.739870446617715,5.515274997684173,5.787121733650565,1,6,1,2,4,5,6,6,6,0.304,0.1994,0.256,0.1136,0.0806,0.0363,0.0101,0.0023,0.0139,0.0663,0.2463,0.3017,0.3162,0.0533,0.4693,0.3381,0.0896,0.0368,0.0362,0.0206,0.0094,0.118,0.3207,0.1945,0.1664,0.1108,0.0824,0.0072,0.0267,0.0727,0.207,0.2576,0.2273,0.1798,0.0289,0.042,0.1196,0.2454,0.1196,0.3354,0.1106,0.0275,0.0006,0.0025,0.0186,0.0505,0.1605,0.6972,0.0701,0.0012,0.0065,0.0456,0.1077,0.2245,0.4904,0.124,0.0014,0.0054,0.0288,0.0521,0.1309,0.6443,0.1372
lexington_avenue/north_to_south/07_n00716_S_R.jpg,lexington_avenue,north_to_south,7,n00716,S,R,3,5,3,3,4,4,6,6,6,3.065566555596888,4.778463006019592,2.6705241966992617,2.877864840440452,4.272739052772522,3.737444393336773,5.77035011164844,5.500673221191391,5.905981685384177,3,6,2,2,4,3,6,6,6,0.1747,0.1949,0.2706,0.1889,0.1011,0.0604,0.0094,0.0103,0.0419,0.129,0.2127,0.2336,0.3294,0.0432,0.2398,0.3278,0.1727,0.1169,0.0755,0.0588,0.0085,0.2227,0.2815,0.1846,0.123,0.0928,0.0858,0.0096,0.0118,0.0574,0.2034,0.3006,0.2492,0.1559,0.0218,0.0439,0.1765,0.282,0.1418,0.2266,0.1104,0.0189,0.0014,0.0062,0.0319,0.0578,0.1187,0.6516,0.1324,0.0023,0.0113,0.0573,0.1157,0.1907,0.472,0.1509,0.0019,0.0067,0.0298,0.0441,0.1041,0.5897,0.2238
lexington_avenue/north_to_south/08_n00715_S_L.jpg,lexington_avenue,north_to_south,8,n00715,S,L,4,5,3,3,4,4,5,5,6,3.95691006956622,4.5182199464179575,2.685181485489011,3.484505985863507,4.257158525288105,4.268128974363208,4.9447382520884275,5.120642258785665,5.578070983989164,4,4,2,2,4,5,6,6,6,0.0325,0.0757,0.2156,0.361,0.2156,0.0927,0.0068,0.0071,0.0355,0.1184,0.3533,0.2709,0.1862,0.0286,0.2771,0.2859,0.153,0.1192,0.0973,0.0581,0.0093,0.0989,0.2228,0.206,0.1906,0.1438,0.125,0.013,0.0438,0.0818,0.1732,0.252,0.2189,0.1844,0.0459,0.0255,0.0933,0.231,0.1316,0.3208,0.1515,0.0462,0.0072,0.0355,0.1128,0.1667,0.2351,0.4127,0.0299,0.0034,0.0225,0.0979,0.159,0.2541,0.3696,0.0935,0.0034,0.0138,0.0563,0.0757,0.1329,0.6144,0.1035
lexington_avenue/north_to_south/08_n00715_S_R.jpg,lexington_avenue,north_to_south,8,n00715,S,R,3,5,2,3,4,4,5,6,6,2.629137959331274,4.597035543993115,2.133060932159424,2.73209672793746,4.163035157136619,3.584990542382002,5.230790113098919,5.5331851749215275,5.697477156994864,1,6,1,2,4,3,6,6,6,0.333,0.2052,0.1927,0.1169,0.0855,0.0544,0.0123,0.0177,0.0607,0.1456,0.2255,0.2291,0.2763,0.0451,0.3968,0.3557,0.1119,0.0445,0.0459,0.0341,0.0109,0.2144,0.3373,0.1805,0.1166,0.0801,0.0634,0.0078,0.0132,0.0621,0.2068,0.3409,0.238,0.1215,0.0175,0.0929,0.1876,0.2646,0.1156,0.2093,0.0958,0.0342,0.0042,0.0234,0.0829,0.1225,0.202,0.524,0.041,0.0023,0.0112,0.052,0.0912,0.2223,0.4706,0.1504,0.0023,0.0091,0.041,0.0569,0.1131,0.6823,0.0953
lexington_avenue/north_to_south/09_n00714_S_L.jpg,lexington_avenue,north_to_south,9,n00714,S,L,2,4,2,3,4,3,5,5,5,2.3369465209543705,4.29969672486186,2.2000972479581833,3.3975516660138965,3.9131830781698227,3.4948499277234077,4.660387069918215,5.207086004083976,4.979309109970927,1,4,2,2,4,3,6,6,6,0.3442,0.2403,0.2558,0.087,0.0459,0.02,0.0067,0.0154,0.0618,0.1577,0.3498,0.2294,0.1602,0.0257,0.3355,0.3861,0.1377,0.0621,0.0468,0.0259,0.006,0.098,0.2388,0.2208,0.1859,0.136,0.1076,0.0129,0.0426,0.1071,0.2569,0.2651,0.1738,0.1252,0.0293,0.0645,0.2083,0.3031,0.1264,0.2051,0.0743,0.0182,0.0116,0.052,0.1628,0.1903,0.2295,0.3288,0.025,0.0025,0.0169,0.0901,0.1632,0.2162,0.4104,0.1006,0.0165,0.05,0.1277,0.1257,0.147,0.4896,0.0435
lexington_avenue/north_to_south/09_n00714_S_R.jpg,lexington_avenue,north_to_south,9,n00714,S,R,2,4,2,3,4,3,5,5,5,2.129141680430621,4.485798554494977,1.8641885612159967,2.8749118470586836,3.9799033664166927,3.3756271339952946,5.435832983348519,5.450930028920993,5.424722246825695,1,4,1,2,4,3,6,6,6,0.4247,0.2576,0.1856,0.0612,0.0441,0.0205,0.0063,0.0082,0.0459,0.1391,0.3087,0.2767,0.1993,0.022,0.4727,0.3624,0.0847,0.0254,0.0275,0.0172,0.01,0.1813,0.3083,0.1991,0.155,0.0843,0.0657,0.0063,0.0219,0.0825,0.2706,0.2926,0.2043,0.1076,0.0205,0.0883,0.2221,0.2989,0.1227,0.173,0.0744,0.0207,0.0012,0.007,0.0423,0.0954,0.2362,0.5937,0.0241,0.0019,0.0105,0.0565,0.1107,0.2343,0.4588,0.1274,0.004,0.0176,0.0706,0.0907,0.1495,0.61,0.0576
lexington_avenue/north_to_south/10_n00713_S_L.jpg,lexington_avenue,north_to_south,10,n00713,S,L,3,5,3,4,4,4,6,5,6,2.930484499083832,4.510092448443174,2.50609724316746,3.705115501768887,4.212271907366812,3.898980885744095,5.578357064630836,5.390019257785752,5.7579552456736565,3,4,2,2,4,3,6,6,6,0.0845,0.2092,0.479,0.163,0.0497,0.0118,0.0028,0.0047,0.0275,0.1008,0.3985,0.2782,0.1688,0.0215,0.1936,0.385,0.2486,0.0958,0.0529,0.0195,0.0046,0.0657,0.2054,0.196,0.2022,0.1676,0.148,0.0151,0.0116,0.0535,0.1782,0.3954,0.2116,0.1284,0.0213,0.0159,0.1137,0.3138,0.1733,0.2902,0.0819,0.0113,0.0007,0.0035,0.0262,0.077,0.2094,0.645,0.0381,0.0016,0.0089,0.0586,0.1321,0.2248,0.4758,0.0982,0.0015,0.0057,0.03,0.051,0.1243,0.6827,0.1047
lexington_avenue/north_to_south/10_n00713_S_R.jpg,lexington_avenue,north_to_south,10,n00713,S,R,3,5,3,3,4,4,6,5,6,2.6464835091028363,4.70069401175715,2.5784867813345045,3.454659514129162,4.434371721465141,3.9076894959434867,5.657864220906049,5.400185259291902,6.00179736840073,3,4,2,2,4,3,6,6,6,0.1255,0.3057,0.4245,0.1008,0.0312,0.0092,0.003,0.0036,0.0213,0.0831,0.3497,0.2854,0.2188,0.038,0.1627,0.4026,0.2442,0.1034,0.0617,0.022,0.0034,0.0994,0.2171,0.2171,0.2039,0.1337,0.1162,0.0126,0.0074,0.0371,0.1585,0.3356,0.2655,0.1636,0.0322,0.0137,0.1149,0.3173,0.1672,0.2889,0.0867,0.0112,0.0008,0.0036,0.0236,0.0622,0.169,0.7007,0.0402,0.0016,0.0099,0.0594,0.1163,0.2541,0.4459,0.1127,0.0009,0.0029,0.015,0.0284,0.0834,0.6662,0.2032
lexington_avenue/north_to_south/11_n00711_S_L.jpg,lexington_avenue,north_to_south,11,n00711,S,L,3,4,3,4,4,4,5,5,6,3.355042652110569,4.351298955734819,2.7513295642565936,3.6128801899030805,4.0384374633431435,4.32649308629334,5.2670981145929545,5.421915836399421,5.567550571402535,3,4,2,2,4,5,6,6,6,0.0196,0.1199,0.4595,0.3061,0.0786,0.0148,0.0016,0.0062,0.037,0.1312,0.4235,0.2413,0.1486,0.0122,0.1025,0.3693,0.3061,0.1402,0.0622,0.0175,0.0021,0.0679,0.2192,0.2059,0.2059,0.1506,0.1415,0.009,0.0262,0.0796,0.2414,0.3099,0.1909,0.1292,0.0228,0.0061,0.056,0.2284,0.1671,0.4136,0.1149,0.0139,0.0026,0.0139,0.0739,0.138,0.2205,0.497,0.054,0.0017,0.0084,0.0507,0.1421,0.2004,0.496,0.1008,0.003,0.0116,0.0535,0.0754,0.1523,0.6119,0.0924
lexington_avenue/north_to_south/11_n00711_S_R.jpg,lexington_avenue,north_to_south,11,n00711,S,R,2,4,2,4,4,4,6,6,6,1.8624283620156348,4.461595022585243,2.0589397717267275,4.119353940710425,4.339202123694122,4.017439736053348,5.730992884724401,5.5935693418141454,5.955967438174412,1,4,2,4,4,5,6,6,6,0.5241,0.229,0.1675,0.0392,0.0257,0.0087,0.0057,0.0061,0.0377,0.1274,0.3688,0.2615,0.1742,0.0243,0.3629,0.3986,0.1356,0.0491,0.0332,0.0147,0.0059,0.041,0.1244,0.1782,0.2324,0.1957,0.2116,0.0168,0.0148,0.0577,0.1778,0.3072,0.243,0.1644,0.035,0.0327,0.1161,0.2576,0.1514,0.3059,0.1091,0.0272,0.0009,0.004,0.025,0.0547,0.1463,0.6871,0.0821,0.0016,0.008,0.0445,0.1034,0.1842,0.5008,0.1576,0.0012,0.0037,0.0184,0.0333,0.0934,0.6585,0.1916
lexington_avenue/north_to_south/12_n00710_S_L.jpg,lexington_avenue,north_to_south,12,n00710,S,L,1,4,2,4,4,3,5,5,5,1.4730486129410565,4.293092545121908,1.6505062198266387,3.8220573719590902,3.876658609136939,3.4297821410000324,5.167579282075167,5.331437908811495,5.406608217395842,1,4,1,4,3,3,6,6,6,0.7446,0.1399,0.0671,0.0152,0.0189,0.0078,0.0064,0.0099,0.0552,0.1675,0.3546,0.2362,0.1649,0.0116,0.5932,0.2891,0.0606,0.0171,0.0197,0.0116,0.0087,0.0694,0.1588,0.1946,0.2275,0.1717,0.1638,0.0143,0.0381,0.1086,0.2999,0.2229,0.1819,0.1193,0.0292,0.0813,0.2141,0.2972,0.1182,0.198,0.0728,0.0184,0.0021,0.013,0.0798,0.1563,0.2498,0.4667,0.0323,0.0024,0.0138,0.0721,0.1457,0.2087,0.4419,0.1153,0.0043,0.0183,0.0784,0.0917,0.1584,0.5705,0.0784
lexington_avenue/north_to_south/12_n00710_S_R.jpg,lexington_avenue,north_to_south,12,n00710,S,R,3,5,2,4,4,4,5,5,5,2.9205522523261607,4.826927909394726,2.440039874985814,3.6849590484052896,4.058056425303221,4.061711808666587,4.9770323457196355,5.476898345979862,5.493419856764376,3,5,2,4,4,5,6,6,6,0.1342,0.2212,0.3764,0.1619,0.0765,0.0241,0.0058,0.0029,0.0162,0.0582,0.3098,0.3298,0.2529,0.0302,0.2417,0.3863,0.1973,0.081,0.0602,0.0255,0.008,0.0735,0.179,0.2061,0.2299,0.1682,0.1289,0.0145,0.0317,0.0849,0.2273,0.3058,0.1884,0.1236,0.0383,0.0153,0.097,0.285,0.1574,0.323,0.1032,0.0191,0.0058,0.0292,0.1138,0.1485,0.2689,0.4036,0.0302,0.0017,0.0106,0.0659,0.1212,0.1877,0.4573,0.1556,0.0064,0.0222,0.0728,0.0906,0.1404,0.5134,0.1542
lexington_avenue/north_to_south/13_n00709_S_L.jpg,lexington_avenue,north_to_south,13,n00709,S,L,3,5,3,4,4,4,5,6,6,2.8304421440698206,4.642096339724958,2.60422350699082,3.9833486154675484,4.3670773431658745,4.002761458978057,5.450607114704326,5.59833521139808,5.808806000975892,3,4,2,4,4,3,6,6,6,0.1379,0.2203,0.4247,0.1379,0.0548,0.0184,0.006,0.0056,0.0287,0.0985,0.3437,0.2719,0.2118,0.0398,0.1801,0.3582,0.2621,0.1092,0.0622,0.0236,0.0045,0.0588,0.1526,0.1784,0.2086,0.1841,0.1929,0.0245,0.0115,0.0501,0.175,0.3218,0.2391,0.1696,0.0329,0.0191,0.1114,0.2935,0.1571,0.2845,0.1114,0.023,0.0016,0.0081,0.0459,0.1035,0.2091,0.5865,0.0452,0.0015,0.0076,0.0485,0.0996,0.186,0.4901,0.1667,0.0023,0.0082,0.0344,0.0516,0.1127,0.619,0.1719
lexington_avenue/north_to_south/13_n00709_S_R.jpg,lexington_avenue,north_to_south,13,n00709,S,R,3,5,2,4,5,4,5,5,6,2.680181510746479,4.918038239702582,2.425049163401127,4.331554356962442,4.564450206235051,4.07647074945271,5.20268933288753,5.210495689883828,5.739979355363175,3,4,2,6,4,5,6,6,6,0.1403,0.3212,0.3527,0.1163,0.047,0.0184,0.0041,0.0031,0.0162,0.0612,0.2918,0.2918,0.2784,0.0575,0.2232,0.4235,0.185,0.0808,0.0555,0.025,0.007,0.0374,0.1,0.1574,0.2151,0.2185,0.2326,0.0392,0.0102,0.0398,0.1303,0.3078,0.2675,0.1957,0.0487,0.0178,0.1105,0.2692,0.1534,0.3003,0.1272,0.0218,0.0027,0.0148,0.0739,0.1381,0.2579,0.4819,0.0308,0.0023,0.0154,0.0861,0.1559,0.2378,0.4108,0.0917,0.0029,0.0106,0.0407,0.0565,0.1055,0.6462,0.1376
lexington_avenue/north_to_south/14_n00708_S_L.jpg,lexington_avenue,north_to_south,14,n00708,S,L,3,5,2,4,4,4,5,5,6,3.0219598391558975,4.966889041941613,2.2298031584359705,3.722584838978946,4.385508933104575,4.057352390140295,5.233240253757685,5.364234559703618,5.671096492093056,3,5,2,4,4,5,6,6,6,0.0609,0.2407,0.4224,0.1904,0.0658,0.0172,0.0027,0.0063,0.0268,0.0936,0.2427,0.2543,0.2504,0.1259,0.2403,0.4931,0.1504,0.0553,0.0392,0.0166,0.005,0.0634,0.1894,0.208,0.2146,0.162,0.1498,0.0127,0.0116,0.0453,0.163,0.3293,0.2565,0.1656,0.0288,0.0184,0.1179,0.2699,0.1514,0.2918,0.1255,0.0251,0.0026,0.0153,0.0732,0.1411,0.2327,0.4926,0.0424,0.0019,0.0116,0.0617,0.1154,0.2724,0.4286,0.1084,0.0024,0.0093,0.0424,0.0667,0.1327,0.633,0.1135
lexington_avenue/north_to_south/14_n00708_S_R.jpg,lexington_avenue,north_to_south,14,n00708,S,R,2,5,2,3,4,4,5,5,6,2.275204655015841,4.652546839322895,2.2909080118406564,2.939065574668348,4.431160477921367,3.788104072213173,4.902460442390293,5.180808281991631,5.513651005690917,2,4,2,2,4,3,6,6,6,0.2435,0.4078,0.2397,0.0655,0.0291,0.0112,0.0032,0.0055,0.0254,0.0888,0.3682,0.2652,0.1971,0.0498,0.211,0.4829,0.1833,0.0696,0.0361,0.015,0.0022,0.1957,0.2847,0.1927,0.1409,0.0954,0.0791,0.0116,0.0068,0.0368,0.1411,0.3546,0.2805,0.1549,0.0253,0.0342,0.1533,0.3002,0.1396,0.265,0.0901,0.0175,0.0039,0.0229,0.1009,0.207,0.283,0.3691,0.0132,0.0018,0.0122,0.0821,0.1608,0.2692,0.3979,0.0759,0.0035,0.0152,0.0651,0.0849,0.1467,0.5804,0.1041
lexington_avenue/north_to_south/15_n00707_S_L.jpg,lexington_avenue,north_to_south,15,n00707,S,L,4,4,3,3,4,4,5,5,5,3.621018999721855,4.36801434122026,2.715972726698965,3.357565512880683,4.132651038467884,4.483471421990544,4.5397883746773005,4.988433595979586,4.961883125826716,4,4,2,2,4,5,6,6,6,0.0138,0.0915,0.3563,0.3734,0.1311,0.0311,0.0028,0.0048,0.03,0.1065,0.4554,0.2719,0.117,0.0144,0.1143,0.3867,0.2829,0.1256,0.0683,0.0196,0.0026,0.0876,0.2534,0.2272,0.1943,0.1294,0.0992,0.0088,0.0214,0.0735,0.2195,0.3095,0.2127,0.1395,0.0239,0.0048,0.0423,0.2016,0.157,0.4268,0.1452,0.0223,0.0119,0.0586,0.1519,0.2281,0.2666,0.2708,0.0121,0.0035,0.0244,0.1181,0.1772,0.2745,0.316,0.0864,0.01,0.0409,0.1239,0.1494,0.1919,0.4461,0.0378
lexington_avenue/north_to_south/15_n00707_S_R.jpg,lexington_avenue,north_to_south,15,n00707,S,R,3,4,3,4,4,5,5,5,6,3.389338820707053,4.403835829813033,2.857898882124573,3.609651243314147,4.3453075755387545,4.686226896010339,5.472415552358143,5.362316090846434,5.620599975110963,3,4,2,4,4,5,6,6,6,0.0406,0.1395,0.3851,0.2952,0.1086,0.0266,0.0044,0.0057,0.034,0.1245,0.4082,0.2595,0.1502,0.0179,0.1395,0.3144,0.2607,0.1581,0.0929,0.0302,0.0042,0.0966,0.1951,0.1951,0.2012,0.1567,0.1383,0.017,0.0114,0.0486,0.1778,0.317,0.2669,0.1474,0.0309,0.0042,0.0303,0.1588,0.1338,0.4669,0.1665,0.0395,0.0011,0.0057,0.0366,0.101,0.2172,0.6091,0.0294,0.0016,0.009,0.0569,0.1431,0.2322,0.4619,0.0953,0.0024,0.0099,0.0456,0.0684,0.1495,0.6293,0.095
