vertical_greenery,vertical_hardscape,green_eye_level,green_softening,signage_detail,enclosure,facade_variation,walking_room,ground_floor_activity,street_trees,seating_places,planters,people,greenery_layer,dominant_edge,file,street,direction,node_id,cardinal,seq,nat_built,gvi_eye_n,gmi_n,signage_n,enclosure_vlm,sfv_n,walkroom_vlm,gfapi_n,Imageability_vlm,Identity_vlm,Dependence_vlm,SIM_vlm,VEI,sidewalk,Imageability_hybrid,Identity_hybrid,Dependence_hybrid,SIM_hybrid
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/east_to_west/34_n00605_W.jpg,east_41st_street,east_to_west,n00605,W,34,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9587036065845672,1.9733,0.0425,0.7630388568395738,0.38628256966931196,0.39372607074793237
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/east_to_west/35_n00604_W.jpg,east_41st_street,east_to_west,n00604,W,35,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0425,0.7766666666666666,0.33333333333333337,0.38075000000000003,0.9015328614882584,5.1396,0.0425,0.7441725109577919,0.3665919500696274,0.3810022721390484
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/east_to_west/36_n00603_W.jpg,east_41st_street,east_to_west,n00603,W,36,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9469095892536378,3.5959,0.0425,0.7591468311203671,0.43256245490998774,0.4077140643900171
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,none,blank_wall,east_41st_street/east_to_west/37_n00602_W.jpg,east_41st_street,east_to_west,n00602,W,37,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0425,0.7766666666666666,0.5533333333333333,0.45335000000000003,0.9265830801495342,7.818,0.0425,0.7524390831160129,0.6629854201969699,0.48154008609328436
2.0,6.0,3.0,2.0,4.0,6.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,hedge,blank_wall,east_41st_street/east_to_west/38_n00601_W.jpg,east_41st_street,east_to_west,n00601,W,38,0.25,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.25,0.665,0.5,0.46945000000000003,0.9625393781147024,3.8686,0.25,0.7076379947778518,0.4403404191064208,0.46383287658181
3.0,6.0,3.0,2.0,4.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,hedge,shopfront,east_41st_street/east_to_west/39_n00600_W.jpg,east_41st_street,east_to_west,n00600,W,39,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.2783333333333333,0.665,0.6116666666666667,0.5159333333333334,0.963459447718267,4.6491,0.2783333333333333,0.7079416177470281,0.5176018824555811,0.4990626884001944
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/east_to_west/40_n00599_W.jpg,east_41st_street,east_to_west,n00599,W,40,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0425,0.7766666666666666,0.38833333333333336,0.39890000000000003,0.9647500554270244,3.6679,0.0425,0.7650341849575848,0.37961604281663675,0.39218457516549315
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/east_to_west/41_n00598_W.jpg,east_41st_street,east_to_west,n00598,W,41,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0425,0.7766666666666666,0.33333333333333337,0.38075000000000003,0.9550188246155392,1.9748,0.0425,0.7618228787897946,0.27632535275070047,0.35703891640836344
1.0,7.0,1.0,1.0,3.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/east_to_west/42_n00597_W.jpg,east_41st_street,east_to_west,n00597,W,42,0.125,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.6633333333333333,0.44333333333333336,0.37965000000000004,0.9519616036195206,2.9737,0.0425,0.6474806625277751,0.4148160327500294,0.3650079094416755
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/east_to_west/43_n00596_W.jpg,east_41st_street,east_to_west,n00596,W,43,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9106808455552936,0.8446,0.0425,0.7471913456999135,0.35408972702716307,0.3778727539999353
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/east_to_west/44_n00595_W.jpg,east_41st_street,east_to_west,n00595,W,44,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9003839698002551,5.4935,0.0425,0.7437933767007509,0.48668590507189236,0.4205081629849723
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,10.0,none,blank_wall,east_41st_street/west_to_east/01_n00595_E.jpg,east_41st_street,west_to_east,n00595,E,1,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9003839698002551,1.0173,0.0425,0.7437933767007509,0.35901548579769477,0.3783769246244871
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,5.0,none,blank_wall,east_41st_street/west_to_east/02_n00596_E.jpg,east_41st_street,west_to_east,n00596,E,2,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9106808455552936,3.7781,0.0425,0.7471913456999135,0.43775917319598,0.4054836712356449
3.0,6.0,3.0,4.0,5.0,6.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,hedge,shopfront,east_41st_street/west_to_east/03_n00597_E.jpg,east_41st_street,west_to_east,n00597,E,3,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.3883333333333333,0.7216666666666667,0.5,0.5351833333333333,0.9519616036195206,2.393,0.3883333333333333,0.7608139958611084,0.39825327584182,0.5145255329952998
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/04_n00598_E.jpg,east_41st_street,west_to_east,n00598,E,4,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9550188246155392,4.6024,0.0425,0.7618228787897946,0.46126990252168515,0.41807061783278837
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/05_n00599_E.jpg,east_41st_street,west_to_east,n00599,E,5,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0425,0.7766666666666666,0.38833333333333336,0.39890000000000003,0.9647500554270244,5.9593,0.0425,0.7650341849575848,0.444971477945741,0.41375186875809755
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/06_n00600_E.jpg,east_41st_street,west_to_east,n00600,E,6,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.963459447718267,1.3603,0.0425,0.7646082844136948,0.3687985504085365,0.3884742554913363
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/07_n00601_E.jpg,east_41st_street,west_to_east,n00601,E,7,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0425,0.5533333333333333,0.3333333333333333,0.30705,0.9625393781147024,5.7524,0.0425,0.5409713281111852,0.38407026491955104,0.31971372570014295
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/08_n00602_E.jpg,east_41st_street,west_to_east,n00602,E,8,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9265830801495342,5.1813,0.0425,0.7524390831160129,0.47778131973222826,0.4204227329399196
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/09_n00603_E.jpg,east_41st_street,west_to_east,n00603,E,9,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.9469095892536378,5.2282,0.0425,0.31248016445370047,0.149119004076976,0.16677772561512325
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,10.0,none,blank_wall,east_41st_street/west_to_east/10_n00604_E.jpg,east_41st_street,west_to_east,n00604,E,10,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9015328614882584,6.5077,0.0425,0.7441725109577919,0.5156129725013842,0.4301792095415281
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/11_n00605_E.jpg,east_41st_street,west_to_east,n00605,E,11,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9587036065845672,1.5414,0.0425,0.7630388568395738,0.3739638944348439,0.3896609079205579
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/12_n00606_E.jpg,east_41st_street,west_to_east,n00606,E,12,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9581100042980896,0.3666,0.0425,0.7628429680850362,0.34045618509135445,0.3785387205482089
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/13_n00607_E.jpg,east_41st_street,west_to_east,n00607,E,13,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9581233380238092,1.3757,0.0425,0.7628473682145237,0.36923779004412527,0.3880381022253542
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/14_n00608_E.jpg,east_41st_street,west_to_east,n00608,E,14,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9560830330773274,3.9268,0.0425,0.7621740675821848,0.4420004026642954,0.4118275751813385
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/15_n00609_E.jpg,east_41st_street,west_to_east,n00609,E,15,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9582610649307002,1.5484,0.0425,0.7628928180937977,0.37416354881465697,0.3896786010797901
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,none,blank_wall,east_41st_street/west_to_east/16_n00610_E.jpg,east_41st_street,west_to_east,n00610,E,16,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9490779630500096,3.727,0.0425,0.7598623944731698,0.43630169622334447,0.40918414992984975
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/17_n00611_E.jpg,east_41st_street,west_to_east,n00611,E,17,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.8920287486669078,0.703,0.0425,0.7410361537267462,0.3500510041440867,0.37450876209737494
1.0,7.0,1.0,1.0,5.0,7.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/18_n00612_E.jpg,east_41st_street,west_to_east,n00612,E,18,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0425,0.7766666666666666,0.5566666666666666,0.45445,0.9568523195479997,5.3427,0.0425,0.7624279321175065,0.4823847792896331,0.4252381947643561
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/19_n00613_E.jpg,east_41st_street,west_to_east,n00613,E,19,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.9556603202077516,5.9815,0.0425,0.31536790566855805,0.1706046675502911,0.17482094916222024
1.0,7.0,1.0,1.0,5.0,7.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,none,blank_wall,east_41st_street/west_to_east/20_n00614_E.jpg,east_41st_street,west_to_east,n00614,E,20,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0425,0.7766666666666666,0.44666666666666666,0.41815,0.9531707618938876,4.4898,0.0425,0.7612130180916497,0.3480583192121202,0.3805095413102441
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,none,blank_wall,east_41st_street/west_to_east/21_n00615_E.jpg,east_41st_street,west_to_east,n00615,E,21,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.9597037269560644,7.5688,0.0425,0.3167022298955013,0.2158777242756237,0.19020138487647126
3.0,6.0,3.0,4.0,4.0,6.0,5.0,5.0,3.0,2.0,0.0,0.0,10.0,tree_canopy,blank_wall,east_41st_street/west_to_east/22_n00616_E.jpg,east_41st_street,west_to_east,n00616,E,22,0.3333333333333333,0.3333333333333333,0.5,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3883333333333333,0.665,0.5566666666666666,0.5351833333333333,0.959358991942018,4.4241,0.3883333333333333,0.706588467340866,0.456184420247303,0.515748386237429
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/23_n00617_E.jpg,east_41st_street,west_to_east,n00617,E,23,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9629641599499404,3.3715,0.0425,0.7644448394501471,0.42616210593426507,0.407350291976856
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/24_n00618_E.jpg,east_41st_street,west_to_east,n00618,E,24,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.9577325799446824,6.0333,0.0425,0.7627184180484119,0.502082109960908,0.4318341742430756
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,3.0,none,blank_wall,east_41st_street/west_to_east/25_n00619_E.jpg,east_41st_street,west_to_east,n00619,E,25,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.8987257356780256,2.4331,0.0425,0.7432461594404152,0.3993970102176065,0.39152224598714713
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/26_n00620_E.jpg,east_41st_street,west_to_east,n00620,E,26,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0425,0.7766666666666666,0.38833333333333336,0.39890000000000003,0.9416973716965924,2.3055,0.0425,0.7574267993265422,0.34075759609415635,0.37685085048883055
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,tree_canopy,blank_wall,east_41st_street/west_to_east/27_n00621_E.jpg,east_41st_street,west_to_east,n00621,E,27,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.9565725714160626,3.172,0.0425,0.31566894856730066,0.09047195610959181,0.14847649854337452
3.0,6.0,3.0,3.0,4.0,6.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,tree_canopy,blank_wall,east_41st_street/west_to_east/28_n00622_E.jpg,east_41st_street,west_to_east,n00622,E,28,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6100000000000001,0.445,0.46148333333333336,0.945124859816294,0.8783,0.3333333333333333,0.6468912037393771,0.30005092025569186,0.4258242342517061
3.0,6.0,3.0,2.0,4.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,hedge,blank_wall,east_41st_street/west_to_east/29_n00623_E.jpg,east_41st_street,west_to_east,n00623,E,29,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.2783333333333333,0.665,0.6116666666666667,0.5159333333333334,0.9336854700247766,2.224,0.2783333333333333,0.6981162051081763,0.4484330486720467,0.4729945870808069
1.0,7.0,1.0,1.0,3.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/30_n00624_E.jpg,east_41st_street,west_to_east,n00624,E,30,0.125,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0425,0.6633333333333333,0.38833333333333336,0.36150000000000004,0.9541990094876632,5.307,0.0425,0.6482190064642622,0.42636654195258633,0.36906323097756
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,none,blank_wall,east_41st_street/west_to_east/31_n00625_E.jpg,east_41st_street,west_to_east,n00625,E,31,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0425,0.5533333333333333,0.22333333333333333,0.27075,0.9501079491071232,4.131,0.0425,0.536868956538684,0.22782460614398606,0.26679887568528116
1.0,7.0,1.0,1.0,3.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,none,blank_wall,east_41st_street/west_to_east/32_n00626_E.jpg,east_41st_street,west_to_east,n00626,E,32,0.125,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0425,0.6633333333333333,0.38833333333333336,0.36150000000000004,0.9445324543658185,3.0428,0.0425,0.6450290432740534,0.3617869066993272,0.3466992634912156
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/33_n00627_E.jpg,east_41st_street,west_to_east,n00627,E,33,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0425,0.7766666666666666,0.38833333333333336,0.39890000000000003,0.9295193138702692,6.3826,0.0425,0.7534080402438554,0.45704486351358153,0.4138994582399542
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,none,blank_wall,east_41st_street/west_to_east/34_n00628_E.jpg,east_41st_street,west_to_east,n00628,E,34,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0425,0.5533333333333333,0.3333333333333333,0.30705,0.9458098663186074,3.7559,0.0425,0.5354505892184738,0.32712598359142997,0.2991002690272682
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/35_n00629_E.jpg,east_41st_street,west_to_east,n00629,E,35,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0425,0.5533333333333333,0.22333333333333333,0.27075,0.8797238734966938,0.516,0.0425,0.5136422115872423,0.12471737999765113,0.22510866522301484
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,none,blank_wall,east_41st_street/west_to_east/36_n00630_E.jpg,east_41st_street,west_to_east,n00630,E,36,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.8738359479468396,6.3507,0.0425,0.2883658628224571,0.181135009982719,0.16938528802570813
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/37_n00631_E.jpg,east_41st_street,west_to_east,n00631,E,37,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.9407573041361088,4.5062,0.0425,0.3104499103649159,0.12852608090196802,0.15931207711807172
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/38_n00632_E.jpg,east_41st_street,west_to_east,n00632,E,38,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.9399143087520484,2.9683,0.0425,0.310171721888176,0.08466201365703069,0.1447451327299182
3.0,6.0,3.0,3.0,3.0,6.0,3.0,3.0,,1.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_41st_street/west_to_east/39_n00633_E.jpg,east_41st_street,west_to_east,n00633,E,39,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.49833333333333335,,,0.9373423554282768,3.0755,0.3333333333333333,0.5326563106246647,,
3.0,6.0,3.0,3.0,3.0,6.0,3.0,3.0,,0.0,0.0,0.0,0.0,hedge,blank_wall,east_41st_street/west_to_east/40_n00634_E.jpg,east_41st_street,west_to_east,n00634,E,40,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.49833333333333335,,,0.9267469407693322,5.1497,0.3333333333333333,0.5291598237872129,,
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/41_n00635_E.jpg,east_41st_street,west_to_east,n00635,E,41,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.9353222221081946,1.713,0.0425,0.30865633329570424,0.04885827894569066,0.13242982203966033
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,none,blank_wall,east_41st_street/west_to_east/42_n00636_E.jpg,east_41st_street,west_to_east,n00636,E,42,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.9292662984337012,3.6359,0.0425,0.3066578784831214,0.1037033370803483,0.149869201135945
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/43_n00637_E.jpg,east_41st_street,west_to_east,n00637,E,43,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.8283909891713649,3.0969,0.0425,0.2733690264265504,0.08832994983473988,0.1338106621662258
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_41st_street/west_to_east/44_n00638_E.jpg,east_41st_street,west_to_east,n00638,E,44,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.7881987718059493,1.4771,0.0425,0.2601055946959633,0.042129926345989305,0.11418772194384437
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_42nd_street/east_to_west/01_n00686_W.jpg,east_42nd_street,east_to_west,n00686,W,1,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5945576425966159,3.0605,0.0425,0.19620402205688325,0.08729174705971177,0.10800360380847636
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_42nd_street/east_to_west/02_n00685_W.jpg,east_42nd_street,east_to_west,n00685,W,2,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.7005747929404401,0.8806,0.0425,0.23118968167034526,0.025116520980487562,0.09903104687477483
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_42nd_street/east_to_west/03_n00684_W.jpg,east_42nd_street,east_to_west,n00684,W,3,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.8194145379150495,0.5509,0.0425,0.27040679751196633,0.015712799691290705,0.10886946707707483
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_42nd_street/east_to_west/04_n00683_W.jpg,east_42nd_street,east_to_west,n00683,W,4,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.6967933215312607,2.9819,0.0425,0.22994179610531604,0.08504991359495329,0.1183972642010889
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_42nd_street/east_to_west/05_n00682_W.jpg,east_42nd_street,east_to_west,n00682,W,5,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.76448442147968,3.0681,0.0425,0.2522798590882944,0.08750851467208026,0.12658016334092365
