file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity,vertical_greenery_ev,vertical_hardscape_ev,green_eye_level_ev,sky_openness_ev,walkable_ground_ev,green_softening_ev,signage_detail_ev,facade_variation_ev,ground_floor_activity_ev,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,street_dir,walk_dir,arc_veg,arc_sky,arc_bld,face_id
east_42nd_street/west_to_east/13_n00653_E_R.jpg,east_42nd_street,west_to_east,13,n00653,E,R,1,5,1,2,4,3,4,5,5,1.417213723063469,5.32519057020545,1.42838950548321,2.40612745587714,3.604291956871748,2.609197594225406,4.070100784301758,5.436513713560998,5.405069697648287,1,6,1,2,3,1,6,6,6,0.8211,0.0826,0.0409,0.01,0.0199,0.0097,0.0158,0.0053,0.0222,0.0761,0.109,0.2741,0.352,0.1612,0.7886,0.1349,0.025,0.0086,0.0147,0.0106,0.0177,0.2514,0.3894,0.1783,0.0984,0.0511,0.0282,0.0033,0.114,0.1464,0.2651,0.1739,0.1442,0.1088,0.0475,0.3022,0.2795,0.2045,0.0577,0.0729,0.0429,0.0403,0.0908,0.1521,0.1806,0.1113,0.1645,0.2393,0.0615,0.0052,0.0241,0.091,0.1168,0.2018,0.2937,0.2674,0.0201,0.0388,0.0874,0.086,0.1213,0.4301,0.2163,east_42nd_street,west_to_east,2.155624438890717e-05,0.0410543403426363,0.1501244716261867,f24
east_42nd_street/west_to_east/14_n00654_E_L.jpg,east_42nd_street,west_to_east,14,n00654,E,L,2,6,2,2,4,3,5,5,6,1.915265467949212,6.041047556791455,1.7072144839912653,2.460765150841325,4.223813198506832,3.0519608296453957,5.249064340721816,5.331734540872276,5.5563252423889935,1,7,1,2,4,2,6,6,6,0.6087,0.1492,0.1074,0.0427,0.0515,0.0259,0.0145,0.0062,0.0145,0.0445,0.0537,0.1229,0.2643,0.4938,0.6215,0.2434,0.0552,0.0188,0.0249,0.02,0.0163,0.2837,0.3477,0.1642,0.0907,0.0623,0.0449,0.0065,0.034,0.083,0.1959,0.2516,0.2255,0.1676,0.0424,0.1812,0.2595,0.2516,0.083,0.1207,0.0667,0.0374,0.0056,0.0252,0.0814,0.1079,0.2214,0.4989,0.0596,0.0033,0.02,0.0755,0.1169,0.2593,0.3773,0.1477,0.0053,0.0189,0.0639,0.0795,0.144,0.5351,0.1533,east_42nd_street,west_to_east,0.0,0.021797472196424958,0.5031827699799769,f24
east_42nd_street/west_to_east/14_n00654_E_R.jpg,east_42nd_street,west_to_east,14,n00654,E,R,1,5,2,3,4,3,5,6,6,1.4922403693199158,5.039148052223027,1.748824430629611,2.7271545785479248,3.903813675045967,3.173379704356193,5.090837325900793,5.85371002391912,5.63063704315573,1,6,1,2,3,3,6,6,6,0.7818,0.101,0.0532,0.0128,0.0244,0.0121,0.0148,0.0081,0.0331,0.1003,0.1553,0.2902,0.2994,0.1136,0.5905,0.2746,0.0532,0.0168,0.0264,0.0193,0.0193,0.1995,0.3448,0.1875,0.1309,0.0781,0.0529,0.0063,0.0774,0.1256,0.2421,0.1885,0.1638,0.1423,0.0603,0.1978,0.2207,0.2386,0.0812,0.1318,0.0751,0.0549,0.0105,0.0435,0.1165,0.1112,0.2013,0.4262,0.0907,0.0022,0.0097,0.0472,0.0665,0.1596,0.3769,0.3379,0.0074,0.0215,0.0663,0.074,0.1201,0.4899,0.2208,east_42nd_street,west_to_east,0.0,0.045241664968532845,0.3116250938989708,f24
east_42nd_street/west_to_east/15_n00655_E_L.jpg,east_42nd_street,west_to_east,15,n00655,E,L,2,5,2,3,4,3,5,5,6,1.6648460356518626,4.800269144587219,1.9173867907375095,2.92591411806643,4.150906089693308,3.485747380182147,5.069067816482857,5.347047229297459,5.67424700059928,1,5,1,2,4,3,6,6,6,0.6638,0.1601,0.0987,0.0292,0.0287,0.0122,0.0074,0.0139,0.0455,0.1217,0.2137,0.2537,0.2537,0.0978,0.4323,0.3815,0.1027,0.0328,0.0276,0.017,0.0061,0.1845,0.2903,0.2091,0.1371,0.0972,0.0734,0.0084,0.0115,0.0592,0.2415,0.315,0.2199,0.1334,0.0195,0.0676,0.2183,0.2937,0.1263,0.1896,0.0841,0.0203,0.0033,0.0197,0.0896,0.1673,0.2592,0.434,0.0269,0.002,0.0121,0.0653,0.1165,0.2751,0.4195,0.1094,0.0021,0.0086,0.0397,0.0616,0.1324,0.6618,0.0939,east_42nd_street,west_to_east,7.753054032490214e-05,0.019131303726327858,0.5278742385018407,f24
east_42nd_street/west_to_east/15_n00655_E_R.jpg,east_42nd_street,west_to_east,15,n00655,E,R,1,5,1,3,4,3,4,6,5,1.3619465744122865,5.306821276899427,1.4981692712754011,2.836568269878626,3.897892404347658,2.7010660618543625,4.28423098474741,5.858301955740899,5.444653378799558,1,6,1,2,3,1,6,6,6,0.8457,0.0716,0.0349,0.0082,0.0165,0.0088,0.0143,0.0049,0.022,0.0723,0.1173,0.2727,0.367,0.1437,0.741,0.1733,0.0292,0.0093,0.0159,0.0128,0.0186,0.2178,0.2886,0.1892,0.1342,0.0922,0.0696,0.0083,0.0766,0.1205,0.2323,0.2115,0.1699,0.1365,0.0526,0.3171,0.2431,0.1953,0.0596,0.0853,0.0502,0.0494,0.0414,0.1294,0.1943,0.1399,0.1769,0.2697,0.0484,0.0022,0.0101,0.0466,0.0699,0.1551,0.3721,0.3441,0.0095,0.0288,0.0845,0.0859,0.1438,0.4714,0.1762,east_42nd_street,west_to_east,0.00017520360775550288,0.04699308875703951,0.275028000761827,f24
east_42nd_street/west_to_east/16_n00656_E_L.jpg,east_42nd_street,west_to_east,16,n00656,E,L,1,5,2,3,4,3,5,5,5,1.33054136345163,4.802390482276678,1.696132369339466,3.364909317344427,4.1037844605743885,3.3370035849511623,5.0862072983291,5.052675905637443,5.24835396418348,1,5,1,2,4,3,6,6,6,0.8235,0.0984,0.045,0.009,0.0121,0.0053,0.0067,0.0131,0.0464,0.1323,0.2017,0.251,0.251,0.1046,0.544,0.3352,0.066,0.0172,0.0186,0.0111,0.0079,0.1262,0.2249,0.208,0.1807,0.1322,0.1149,0.0131,0.0205,0.0739,0.2423,0.2878,0.2206,0.1297,0.0251,0.0936,0.2353,0.2975,0.1094,0.1669,0.0729,0.0244,0.0038,0.0223,0.0896,0.15,0.2717,0.4274,0.0351,0.0041,0.0261,0.1136,0.1552,0.264,0.3443,0.0927,0.0074,0.0294,0.0978,0.1058,0.1613,0.5289,0.0694,east_42nd_street,west_to_east,0.0,0.019554284793017507,0.5219359461756228,f24
east_42nd_street/west_to_east/16_n00656_E_R.jpg,east_42nd_street,west_to_east,16,n00656,E,R,2,5,2,3,4,4,6,6,6,2.024635676294565,5.3343732063658535,2.17138085514307,3.3442074079066515,4.339804143644869,3.64071643166244,5.51723232405493,5.806537015887443,5.86458933132235,1,6,2,2,4,3,6,6,6,0.4989,0.2112,0.1671,0.0502,0.0443,0.0185,0.0099,0.0025,0.0114,0.0466,0.1552,0.2724,0.3964,0.1154,0.3584,0.3698,0.1382,0.0533,0.0463,0.0236,0.0103,0.1001,0.2328,0.2292,0.2055,0.1347,0.0884,0.0093,0.0091,0.0469,0.2007,0.306,0.2459,0.1587,0.0328,0.0639,0.1709,0.3,0.129,0.2229,0.0887,0.0246,0.0006,0.0034,0.027,0.0756,0.2519,0.6235,0.018,0.0009,0.0045,0.0316,0.0618,0.168,0.5175,0.2157,0.0016,0.0059,0.0292,0.0474,0.121,0.5955,0.1995,east_42nd_street,west_to_east,0.0,0.05674303823839596,0.46636022536335037,f24
east_42nd_street/west_to_east/17_n00657_E_L.jpg,east_42nd_street,west_to_east,17,n00657,E,L,2,5,2,4,4,4,5,5,6,1.6265282994136214,5.344025840982795,2.03420618083328,3.929742081090808,4.330782983452082,3.9276335667818794,5.238301937002689,5.446437187725678,5.7378158881329,1,6,1,4,4,5,6,6,6,0.6762,0.1606,0.0944,0.025,0.0246,0.0111,0.008,0.0044,0.0169,0.0617,0.1599,0.2401,0.3386,0.1784,0.4009,0.3826,0.1062,0.0416,0.0385,0.0206,0.0096,0.0637,0.1576,0.1814,0.2121,0.1786,0.1814,0.0253,0.0161,0.0545,0.16,0.3496,0.2257,0.16,0.0341,0.039,0.1298,0.2706,0.1471,0.2791,0.1076,0.0268,0.0044,0.0198,0.0822,0.1234,0.2166,0.5036,0.0499,0.0028,0.0152,0.0737,0.1159,0.1972,0.424,0.1713,0.0023,0.0085,0.0379,0.0606,0.1205,0.6315,0.1387,east_42nd_street,west_to_east,0.0006704596602816102,0.06829502102903685,0.44302742510316145,f24
east_42nd_street/west_to_east/17_n00657_E_R.jpg,east_42nd_street,west_to_east,17,n00657,E,R,2,6,2,4,4,3,5,6,6,1.6283158930018544,5.690825439291075,1.953220780938864,3.808283176273108,4.354787364602089,3.4928513020277023,5.49075903033372,5.558894813293591,5.804432761389762,1,6,1,6,4,3,6,6,6,0.6798,0.164,0.0838,0.024,0.0268,0.0123,0.0094,0.0039,0.0136,0.0481,0.11,0.1704,0.3551,0.299,0.4483,0.3546,0.0985,0.0335,0.0351,0.0197,0.0104,0.0998,0.1835,0.162,0.1724,0.162,0.1864,0.0339,0.0149,0.0572,0.1734,0.3139,0.2333,0.168,0.0393,0.0869,0.199,0.2851,0.1188,0.2086,0.0767,0.0249,0.0015,0.0077,0.043,0.0882,0.2115,0.6025,0.0457,0.0023,0.0122,0.0582,0.099,0.1821,0.4724,0.1738,0.0022,0.0078,0.034,0.0527,0.1133,0.6224,0.1675,east_42nd_street,west_to_east,0.00014235046024625885,0.06965027679184123,0.4445903321749428,f24
east_42nd_street/west_to_east/18_n00658_E_L.jpg,east_42nd_street,west_to_east,18,n00658,E,L,1,5,2,3,4,4,5,5,5,1.3668372137472034,5.028317924123257,1.7679015519097447,2.582819671370089,3.7445600386708975,3.517454281449318,4.522457957267761,5.254229566082358,5.2541550835594535,1,5,1,2,3,3,6,6,6,0.8144,0.1004,0.0445,0.0101,0.0147,0.0072,0.0088,0.0068,0.028,0.0918,0.1688,0.3106,0.2963,0.0977,0.5506,0.3041,0.0689,0.0207,0.0262,0.0177,0.0118,0.2588,0.3376,0.1697,0.0998,0.0719,0.0543,0.0079,0.0727,0.1218,0.2832,0.2105,0.1639,0.1181,0.0298,0.1117,0.196,0.2596,0.1001,0.1991,0.0955,0.038,0.0304,0.0814,0.1778,0.1474,0.2112,0.3121,0.0397,0.0049,0.0248,0.0982,0.1429,0.2112,0.3482,0.1697,0.0084,0.0304,0.0952,0.1079,0.1619,0.5147,0.0814,east_42nd_street,west_to_east,0.0009481371245323178,0.02733352630194338,0.42539446279192034,f24
east_42nd_street/west_to_east/18_n00658_E_R.jpg,east_42nd_street,west_to_east,18,n00658,E,R,3,6,3,3,5,4,6,6,6,2.554558862000704,6.094758418621495,2.8257154156453907,3.27794455550611,4.680627740453929,4.428602731786668,5.718027971568517,5.56915999611374,5.966478178044781,1,7,2,2,5,5,6,6,6,0.3208,0.2039,0.2538,0.1025,0.0716,0.0349,0.0124,0.0027,0.008,0.033,0.0579,0.1226,0.2987,0.4773,0.1658,0.3098,0.2413,0.1486,0.0901,0.0394,0.005,0.1282,0.247,0.208,0.1725,0.1343,0.0998,0.0102,0.0046,0.024,0.1201,0.2748,0.3213,0.2243,0.0308,0.0083,0.0564,0.2032,0.1558,0.4042,0.151,0.0211,0.0009,0.0041,0.0265,0.0552,0.1454,0.6936,0.0743,0.0017,0.0101,0.057,0.0955,0.1929,0.47,0.1729,0.001,0.0035,0.0201,0.0348,0.0946,0.6362,0.2098,east_42nd_street,west_to_east,0.0006588788504788311,0.04381233105053691,0.48368031282107954,f24
east_42nd_street/west_to_east/19_n00659_E_L.jpg,east_42nd_street,west_to_east,19,n00659,E,L,2,5,3,3,4,4,5,5,6,2.4041601452045143,4.8669033595360816,2.6278908415697515,2.931818106211722,4.142067046836019,4.043000711128116,5.429686706513166,5.319198107346892,5.784051680006087,1,5,2,2,4,5,6,6,6,0.3215,0.2176,0.2974,0.0921,0.0485,0.016,0.0069,0.0054,0.0266,0.0956,0.2559,0.2767,0.2641,0.0757,0.2009,0.3365,0.2349,0.1257,0.0694,0.0281,0.0044,0.1637,0.3256,0.1944,0.1379,0.0963,0.0738,0.0083,0.022,0.071,0.212,0.3183,0.2187,0.1306,0.0274,0.02,0.1132,0.2673,0.1572,0.3077,0.115,0.0197,0.0022,0.0111,0.0547,0.1039,0.2002,0.5704,0.0574,0.0025,0.0144,0.0707,0.1384,0.2282,0.4398,0.1061,0.0015,0.0058,0.031,0.0535,0.1304,0.6321,0.1455,east_42nd_street,west_to_east,0.0015460699578970006,0.029991068889823586,0.5075253775251742,f24
east_42nd_street/west_to_east/19_n00659_E_R.jpg,east_42nd_street,west_to_east,19,n00659,E,R,2,6,2,3,5,4,5,5,6,1.7016076501458883,6.024316965369508,2.2200847063213587,3.086208377964794,4.678123088553548,4.177028333768249,5.393586321501061,5.411079165758565,5.714265503920615,1,7,2,2,5,5,6,6,6,0.6559,0.1633,0.096,0.0279,0.0317,0.0154,0.0098,0.0029,0.0097,0.0366,0.0576,0.1298,0.3313,0.4322,0.3341,0.3906,0.1308,0.0563,0.0512,0.0274,0.0095,0.162,0.28,0.1924,0.1522,0.1114,0.0923,0.0096,0.0079,0.0337,0.1215,0.2532,0.3151,0.2305,0.0382,0.03,0.1031,0.2324,0.1345,0.3277,0.1388,0.0335,0.0024,0.0126,0.059,0.102,0.2093,0.5688,0.046,0.0028,0.0177,0.0779,0.1134,0.2085,0.4147,0.165,0.0021,0.0088,0.0415,0.0623,0.1382,0.6001,0.1471,east_42nd_street,west_to_east,0.00010515118862968935,0.040338391488690346,0.48509499970844255,f24
east_42nd_street/west_to_east/20_n00660_E_L.jpg,east_42nd_street,west_to_east,20,n00660,E,L,1,5,2,3,4,3,4,6,5,1.4144558645784857,5.461258313152939,1.567896345630288,2.8387239165604115,3.814959790557623,3.0157679617404938,4.009709186851978,5.510237987153232,5.197563301771879,1,6,1,2,3,2,6,6,6,0.8211,0.0852,0.0396,0.0091,0.0181,0.0105,0.0163,0.0056,0.0211,0.0692,0.1039,0.2378,0.3354,0.2269,0.7113,0.1885,0.0343,0.0106,0.0187,0.0155,0.0211,0.1969,0.305,0.2032,0.1312,0.093,0.0629,0.0079,0.1144,0.1337,0.2137,0.1638,0.1588,0.1664,0.0492,0.1922,0.2796,0.2282,0.0764,0.1095,0.0718,0.0422,0.1072,0.156,0.1768,0.1056,0.1489,0.2454,0.0601,0.0052,0.0245,0.0828,0.1063,0.1894,0.3075,0.2844,0.0314,0.0542,0.1028,0.0893,0.1221,0.4196,0.1805,east_42nd_street,west_to_east,0.0005768300152668596,0.02800976365012735,0.2543394180892968,f24
east_42nd_street/west_to_east/20_n00660_E_R.jpg,east_42nd_street,west_to_east,20,n00660,E,R,2,6,2,3,4,4,5,6,6,1.6022325716912746,6.2658551225904375,2.044134946539998,2.637695440556854,4.040283165872097,3.5544407442212105,5.154108347371221,5.558766934322193,5.506595966871828,1,7,1,2,4,3,6,6,6,0.7118,0.1358,0.0774,0.0222,0.0289,0.0139,0.01,0.0016,0.0052,0.024,0.0383,0.1025,0.283,0.5455,0.42,0.3707,0.0894,0.0379,0.0416,0.0277,0.0127,0.215,0.3545,0.1898,0.1169,0.0709,0.048,0.0049,0.0503,0.0984,0.2218,0.2474,0.1957,0.1454,0.041,0.0805,0.19,0.2853,0.1189,0.2153,0.0843,0.0257,0.0106,0.0369,0.0973,0.1137,0.1789,0.5097,0.0529,0.003,0.0154,0.0637,0.1017,0.1758,0.435,0.2055,0.005,0.0181,0.0631,0.0863,0.1538,0.5539,0.1198,east_42nd_street,west_to_east,0.0015305933177694917,0.032893691887987235,0.4471314969596074,f24
east_42nd_street/west_to_east/21_n00661_E_L.jpg,east_42nd_street,west_to_east,21,n00661,E,L,1,6,2,3,4,3,3,5,6,1.4653314370661974,5.723916643066332,1.608261872082949,2.9474745029583573,4.010134473443031,3.268499083817005,3.3114160783588886,5.4953341581858695,5.654425371438265,1,6,1,2,6,2,1,6,6,0.8156,0.0795,0.04,0.0096,0.0214,0.0122,0.0217,0.0026,0.0099,0.0444,0.0721,0.2222,0.3721,0.2765,0.7089,0.1849,0.0316,0.0103,0.0192,0.018,0.0271,0.1909,0.3004,0.1794,0.1354,0.0975,0.0861,0.0103,0.1039,0.1177,0.1795,0.1767,0.1739,0.1823,0.066,0.2001,0.2267,0.2065,0.076,0.1252,0.0931,0.0725,0.2334,0.2092,0.1531,0.0794,0.1155,0.1604,0.0489,0.0048,0.0211,0.0849,0.1107,0.1942,0.3104,0.2739,0.0198,0.0331,0.0712,0.0659,0.1086,0.3617,0.3398,east_42nd_street,west_to_east,0.0007793550581690207,0.0285844606247793,0.20057681209814993,f24
east_42nd_street/west_to_east/21_n00661_E_R.jpg,east_42nd_street,west_to_east,21,n00661,E,R,1,6,2,3,4,4,6,6,6,1.4826080994680524,6.005485859466717,1.7938711447641251,2.7801863960921764,4.306778123602271,3.623862776905298,5.832563026458956,5.649356109788641,5.7858542434405535,1,7,1,2,4,3,6,6,6,0.745,0.1378,0.0661,0.016,0.0187,0.0085,0.0079,0.0019,0.0071,0.0303,0.054,0.1446,0.3751,0.387,0.5098,0.3396,0.0782,0.0246,0.0242,0.0142,0.0093,0.1891,0.3371,0.1951,0.13,0.0866,0.0559,0.0062,0.0169,0.0589,0.1932,0.2945,0.2367,0.1678,0.032,0.0681,0.1851,0.2823,0.1272,0.2198,0.0916,0.0258,0.0006,0.0025,0.0164,0.0387,0.125,0.7194,0.0974,0.0013,0.0075,0.0443,0.0803,0.2018,0.484,0.1809,0.0013,0.005,0.0273,0.051,0.1343,0.651,0.1302,east_42nd_street,west_to_east,0.001488780352916644,0.03308441248120053,0.4910286414633103,f24
east_42nd_street/west_to_east/22_n00662_E_L.jpg,east_42nd_street,west_to_east,22,n00662,E,L,1,6,1,3,4,3,3,5,5,1.371172783896327,5.928489035693929,1.4806904587894678,2.515411416999996,4.019442807883024,2.813728377223015,3.417538322508335,5.456332128960639,5.464912720955908,1,7,1,2,4,2,2,6,6,0.8492,0.0665,0.0334,0.0079,0.0174,0.0087,0.0168,0.002,0.0077,0.0358,0.0572,0.1935,0.319,0.3848,0.7618,0.1548,0.0265,0.0085,0.0153,0.0125,0.0206,0.2532,0.3627,0.1687,0.1023,0.063,0.0447,0.0055,0.077,0.1087,0.203,0.2062,0.1907,0.1631,0.0513,0.2659,0.2743,0.1976,0.0612,0.0933,0.0584,0.0492,0.1888,0.2106,0.1774,0.0964,0.1219,0.1541,0.0508,0.004,0.0206,0.0854,0.1096,0.2016,0.343,0.2357,0.0148,0.0329,0.0815,0.0841,0.1344,0.4339,0.2182,east_42nd_street,west_to_east,0.0006728864797151534,0.031775388565095035,0.23765001788509887,f24
east_42nd_street/west_to_east/22_n00662_E_R.jpg,east_42nd_street,west_to_east,22,n00662,E,R,2,6,3,3,4,4,6,6,6,2.4560751719400287,5.794218070805073,2.5269740712828934,3.1600071722641587,4.253465659916401,3.919795921072364,6.038306985632516,5.632328515988775,6.047549215145409,1,6,2,2,4,3,6,6,6,0.326,0.224,0.2619,0.0905,0.0613,0.0259,0.0103,0.0031,0.0119,0.0465,0.0804,0.1701,0.3601,0.3279,0.2226,0.367,0.2157,0.0928,0.0668,0.0279,0.0073,0.1296,0.2743,0.207,0.1799,0.1217,0.0798,0.0077,0.023,0.0676,0.1896,0.303,0.2252,0.1524,0.0391,0.0258,0.1213,0.2956,0.1582,0.2821,0.0975,0.0195,0.0005,0.0017,0.0113,0.024,0.0877,0.6579,0.217,0.0015,0.0085,0.0523,0.0889,0.1797,0.4808,0.1883,0.0011,0.0037,0.02,0.0346,0.097,0.5495,0.2941,east_42nd_street,west_to_east,0.002189106191882772,0.03626553672189777,0.47973695880201433,f24
east_42nd_street/west_to_east/23_n00663_E_L.jpg,east_42nd_street,west_to_east,23,n00663,E,L,1,5,2,3,4,3,4,6,6,1.3877800311893225,5.263599259546027,2.056677443441004,2.947843039408326,4.214868158102036,3.0985174141824245,4.151167675852776,5.501737266778946,5.506399711593986,1,6,2,2,5,2,6,6,6,0.8132,0.0941,0.0459,0.0107,0.0194,0.0077,0.0089,0.0033,0.0172,0.0724,0.131,0.3094,0.3294,0.1373,0.3511,0.4302,0.114,0.0453,0.0388,0.0162,0.0044,0.2274,0.2537,0.1799,0.1358,0.0994,0.0933,0.0105,0.0434,0.0836,0.1914,0.2309,0.2383,0.1716,0.0408,0.1399,0.2962,0.2494,0.0849,0.1274,0.0737,0.0284,0.0564,0.1291,0.2031,0.1486,0.1849,0.2374,0.0406,0.004,0.0198,0.0785,0.1008,0.2035,0.3517,0.2417,0.0086,0.0244,0.0751,0.0812,0.1542,0.4676,0.1889,east_42nd_street,west_to_east,0.0025896681625704127,0.034128599343248814,0.3577473834372287,f24
east_42nd_street/west_to_east/23_n00663_E_R.jpg,east_42nd_street,west_to_east,23,n00663,E,R,2,6,2,3,4,4,6,6,6,1.8781138914637268,5.873301242245361,2.091122543439269,3.2042250065132976,4.006636776030064,3.503150386735797,5.516660649969708,5.757205478148535,5.78941987385042,1,6,2,2,4,3,6,6,6,0.5355,0.2267,0.1441,0.0394,0.0337,0.013,0.0075,0.0026,0.0094,0.0365,0.0773,0.1587,0.3689,0.3466,0.3562,0.4037,0.1311,0.0446,0.0387,0.0177,0.008,0.1195,0.2611,0.2269,0.1767,0.1273,0.0809,0.0076,0.0274,0.0858,0.2522,0.2948,0.1964,0.1137,0.0297,0.0634,0.2014,0.312,0.1261,0.2046,0.0741,0.0184,0.0008,0.0045,0.033,0.0804,0.2254,0.6322,0.0238,0.0012,0.006,0.0392,0.0756,0.1527,0.5166,0.2087,0.0014,0.0054,0.0292,0.0482,0.1192,0.6755,0.1211,east_42nd_street,west_to_east,0.0028061046718404364,0.03884956070595531,0.4808519739760478,f24
east_42nd_street/west_to_east/24_n00664_E_L.jpg,east_42nd_street,west_to_east,24,n00664,E,L,1,6,1,3,4,3,3,6,6,1.3590883584693074,5.746043837163597,1.483390330336988,3.311715530231595,3.773713037371635,2.985864460468292,3.1963240429759026,5.576186503749341,5.847735479474068,1,7,1,2,1,1,1,7,7,0.8615,0.0595,0.029,0.0065,0.0148,0.009,0.0196,0.0045,0.016,0.0542,0.0707,0.1953,0.327,0.3322,0.7816,0.1358,0.0215,0.007,0.0134,0.0139,0.0267,0.1635,0.22,0.1853,0.156,0.1355,0.1273,0.0124,0.2056,0.1287,0.1552,0.105,0.1327,0.1481,0.1247,0.3244,0.203,0.1631,0.049,0.093,0.067,0.1005,0.2868,0.2199,0.1195,0.0601,0.0796,0.166,0.0681,0.0058,0.0239,0.0809,0.1039,0.1739,0.2867,0.3249,0.0266,0.0316,0.0591,0.049,0.0821,0.2865,0.465,east_42nd_street,west_to_east,0.0,0.053501855480568614,0.15258062367231123,f24
east_42nd_street/west_to_east/24_n00664_E_R.jpg,east_42nd_street,west_to_east,24,n00664,E,R,2,6,2,3,4,4,5,6,6,2.21602873224765,6.431731710443273,2.1502946075052023,3.278721095994115,4.3679101169109344,3.504240196198225,4.689156501553953,5.593635859200731,5.74851361673791,1,7,2,2,4,3,6,6,6,0.352,0.2964,0.2273,0.0621,0.0395,0.0152,0.0074,0.0017,0.0044,0.0222,0.0319,0.0827,0.1863,0.6709,0.3245,0.4233,0.1374,0.0468,0.0382,0.0201,0.0098,0.1336,0.2576,0.1975,0.1587,0.1236,0.1179,0.011,0.018,0.0582,0.1658,0.3246,0.2163,0.1632,0.0538,0.0447,0.2033,0.3405,0.1376,0.1795,0.0772,0.0172,0.0151,0.0552,0.1623,0.1728,0.2218,0.333,0.0398,0.0029,0.0152,0.0701,0.0959,0.1736,0.3974,0.2448,0.0017,0.0063,0.0331,0.0572,0.1308,0.644,0.1268,east_42nd_street,west_to_east,0.013868406100399211,0.05202849058688674,0.33738526809304975,f24
east_42nd_street/west_to_east/25_n00665_E_L.jpg,east_42nd_street,west_to_east,25,n00665,E,L,3,5,3,4,5,4,6,5,6,2.739710190333426,5.399403817253187,2.6911428342573345,3.722581773996353,4.653976853471249,4.197167431004345,5.521565096336417,5.42813171655871,5.798711857292801,3,6,2,4,4,5,6,6,6,0.2238,0.2273,0.2965,0.1379,0.0761,0.0294,0.0091,0.0035,0.0127,0.0493,0.1722,0.2353,0.3319,0.1951,0.1856,0.3207,0.2497,0.1379,0.0774,0.0247,0.004,0.0859,0.1819,0.1907,0.1998,0.1683,0.1532,0.0201,0.0078,0.0299,0.1162,0.2968,0.2968,0.2009,0.0516,0.0134,0.0748,0.2531,0.1634,0.3683,0.1089,0.0181,0.0012,0.0056,0.0341,0.083,0.2222,0.6135,0.0405,0.0015,0.0089,0.0569,0.1282,0.2148,0.4765,0.1132,0.0018,0.0065,0.0313,0.0501,0.122,0.639,0.1494,east_42nd_street,west_to_east,0.0003686602732854071,0.06240421163015206,0.43216007109997556,f24
east_42nd_street/west_to_east/25_n00665_E_R.jpg,east_42nd_street,west_to_east,25,n00665,E,R,3,6,3,4,5,4,6,6,6,2.6865569967776537,6.417605994734913,2.6827247021719813,3.70664275623858,4.686422941274941,4.073972316458821,5.809655254939571,5.631047883303836,6.366690919210669,3,7,2,3,5,5,6,6,7,0.2322,0.2358,0.3076,0.1132,0.0708,0.0295,0.0109,0.0025,0.0062,0.0231,0.0335,0.0721,0.1992,0.6634,0.1968,0.3453,0.2195,0.1104,0.082,0.037,0.0091,0.0856,0.19,0.193,0.19,0.1651,0.1575,0.0188,0.0044,0.0212,0.0979,0.3063,0.3364,0.1978,0.036,0.0193,0.1059,0.2747,0.1541,0.297,0.1258,0.0233,0.001,0.0039,0.0226,0.0463,0.1278,0.6803,0.1182,0.0021,0.0106,0.0554,0.0859,0.1905,0.443,0.2125,0.0005,0.0013,0.0069,0.0133,0.0472,0.4618,0.469,east_42nd_street,west_to_east,5.3419403729190824e-05,0.05535737955495681,0.4658473654975647,f24
