file,street,walk,seq,node_id,cardinal,side,resting_affordance,resting_affordance_ev,resting_affordance_argmax,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7
east_40th_street/west_to_east/009_n00557_E_R.jpg,east_40th_street,west_to_east,9,n00557,E,R,2,2.363564435392618,1,0.4204,0.225,0.1547,0.0676,0.0569,0.0535,0.0219
east_40th_street/west_to_east/010_n00558_E_L.jpg,east_40th_street,west_to_east,10,n00558,E,L,3,2.860439520329237,1,0.2825,0.2035,0.2035,0.1215,0.0822,0.0848,0.0221
east_40th_street/west_to_east/010_n00558_E_R.jpg,east_40th_street,west_to_east,10,n00558,E,R,3,2.8140552416443825,1,0.2662,0.1917,0.2621,0.1181,0.0812,0.0652,0.0155
east_40th_street/west_to_east/011_n00559_E_L.jpg,east_40th_street,west_to_east,11,n00559,E,L,4,3.9595057889819145,6,0.161,0.1234,0.1421,0.1399,0.1196,0.2306,0.0835
east_40th_street/west_to_east/011_n00559_E_R.jpg,east_40th_street,west_to_east,11,n00559,E,R,2,2.3402294339612126,1,0.3605,0.2637,0.1991,0.083,0.0488,0.0357,0.0093
east_40th_street/west_to_east/012_n00560_E_L.jpg,east_40th_street,west_to_east,12,n00560,E,L,3,2.6226268634200096,1,0.3352,0.2131,0.1971,0.1055,0.067,0.062,0.0201
east_40th_street/west_to_east/012_n00560_E_R.jpg,east_40th_street,west_to_east,12,n00560,E,R,3,2.5926150092855096,1,0.2982,0.2115,0.2551,0.1243,0.0655,0.0367,0.0087
east_40th_street/west_to_east/013_n00561_E_L.jpg,east_40th_street,west_to_east,13,n00561,E,L,3,2.871891738846898,1,0.2598,0.1901,0.2441,0.1348,0.0857,0.0667,0.0188
east_40th_street/west_to_east/013_n00561_E_R.jpg,east_40th_street,west_to_east,13,n00561,E,R,3,2.6212515151128173,1,0.2808,0.2292,0.2557,0.117,0.0657,0.0431,0.0086
east_40th_street/west_to_east/014_n00562_E_L.jpg,east_40th_street,west_to_east,14,n00562,E,L,2,2.363737940788269,1,0.4251,0.2311,0.138,0.0683,0.0594,0.054,0.024
east_40th_street/west_to_east/014_n00562_E_R.jpg,east_40th_street,west_to_east,14,n00562,E,R,3,3.219695584848523,3,0.1633,0.1633,0.2692,0.1939,0.1272,0.0713,0.0118
east_40th_street/west_to_east/015_n00563_E_L.jpg,east_40th_street,west_to_east,15,n00563,E,L,2,1.7222632868215442,1,0.616,0.2096,0.096,0.0288,0.0231,0.0175,0.0091
east_40th_street/west_to_east/015_n00563_E_R.jpg,east_40th_street,west_to_east,15,n00563,E,R,3,3.406530959531665,3,0.1218,0.1402,0.2878,0.2172,0.1381,0.0824,0.0124
east_40th_street/west_to_east/016_n00564_E_L.jpg,east_40th_street,west_to_east,16,n00564,E,L,2,1.9139226730912924,1,0.5448,0.2133,0.1335,0.0433,0.0312,0.0243,0.0095
east_40th_street/west_to_east/016_n00564_E_R.jpg,east_40th_street,west_to_east,16,n00564,E,R,3,3.231238080188632,3,0.1607,0.1821,0.2733,0.1582,0.1194,0.0874,0.0189
east_40th_street/west_to_east/017_n00565_E_L.jpg,east_40th_street,west_to_east,17,n00565,E,L,2,2.4914119401946664,1,0.35,0.2259,0.2025,0.0987,0.0627,0.0474,0.0127
east_40th_street/west_to_east/017_n00565_E_R.jpg,east_40th_street,west_to_east,17,n00565,E,R,3,2.8631806299090385,3,0.2375,0.1939,0.265,0.1534,0.0847,0.053,0.0126
east_40th_street/west_to_east/018_n00566_E_L.jpg,east_40th_street,west_to_east,18,n00566,E,L,2,1.7207171339541674,1,0.6751,0.168,0.0668,0.0174,0.021,0.027,0.0246
east_40th_street/west_to_east/018_n00566_E_R.jpg,east_40th_street,west_to_east,18,n00566,E,R,3,3.224870049394667,3,0.1407,0.1645,0.3026,0.1985,0.1167,0.0686,0.0083
east_40th_street/west_to_east/019_n00567_E_L.jpg,east_40th_street,west_to_east,19,n00567,E,L,2,1.847571473568678,1,0.6481,0.1639,0.0739,0.0202,0.0255,0.0377,0.0308
east_40th_street/west_to_east/019_n00567_E_R.jpg,east_40th_street,west_to_east,19,n00567,E,R,3,2.871499185450375,3,0.2152,0.187,0.3083,0.155,0.0767,0.0503,0.0074
east_40th_street/west_to_east/020_n00568_E_L.jpg,east_40th_street,west_to_east,20,n00568,E,L,2,2.3048095935955644,1,0.392,0.2199,0.2199,0.0796,0.0483,0.0288,0.0115
east_40th_street/west_to_east/020_n00568_E_R.jpg,east_40th_street,west_to_east,20,n00568,E,R,3,3.4462577383965254,3,0.0979,0.1359,0.3161,0.2241,0.1318,0.0864,0.0078
east_40th_street/west_to_east/021_n00569_E_L.jpg,east_40th_street,west_to_east,21,n00569,E,L,3,2.5785395530983806,1,0.3123,0.2432,0.2048,0.1096,0.0665,0.0502,0.0133
east_40th_street/west_to_east/021_n00569_E_R.jpg,east_40th_street,west_to_east,21,n00569,E,R,3,2.758067501708865,3,0.2472,0.2018,0.2936,0.1283,0.0708,0.0487,0.0096
east_40th_street/west_to_east/022_n00570_E_L.jpg,east_40th_street,west_to_east,22,n00570,E,L,2,2.145639903843403,1,0.4632,0.2329,0.1527,0.0617,0.0411,0.0325,0.0158
east_40th_street/west_to_east/022_n00570_E_R.jpg,east_40th_street,west_to_east,22,n00570,E,R,3,2.64551658090204,1,0.3006,0.2269,0.2199,0.1123,0.0725,0.0547,0.013
east_40th_street/west_to_east/023_n00571_E_L.jpg,east_40th_street,west_to_east,23,n00571,E,L,2,2.4799182284623384,1,0.3456,0.2231,0.2302,0.0834,0.0591,0.0413,0.0172
east_40th_street/west_to_east/023_n00571_E_R.jpg,east_40th_street,west_to_east,23,n00571,E,R,3,3.2912607081234455,3,0.1432,0.1501,0.3031,0.1927,0.1081,0.0925,0.0104
east_40th_street/west_to_east/024_n00572_E_L.jpg,east_40th_street,west_to_east,24,n00572,E,L,2,2.288592603057623,1,0.432,0.2423,0.1403,0.0652,0.0516,0.0477,0.0208
east_40th_street/west_to_east/024_n00572_E_R.jpg,east_40th_street,west_to_east,24,n00572,E,R,2,2.459347441792488,1,0.3599,0.2397,0.1867,0.091,0.0578,0.0472,0.0176
east_40th_street/west_to_east/025_n00573_E_L.jpg,east_40th_street,west_to_east,25,n00573,E,L,2,2.419291105121374,1,0.3887,0.2215,0.1807,0.0828,0.0596,0.051,0.0158
east_40th_street/west_to_east/025_n00573_E_R.jpg,east_40th_street,west_to_east,25,n00573,E,R,3,2.5794595032930374,1,0.3244,0.2487,0.1937,0.0873,0.068,0.0582,0.0198
east_40th_street/west_to_east/026_n00574_E_L.jpg,east_40th_street,west_to_east,26,n00574,E,L,2,2.41638598870486,1,0.4012,0.2081,0.1725,0.0909,0.0615,0.0502,0.0156
east_40th_street/west_to_east/026_n00574_E_R.jpg,east_40th_street,west_to_east,26,n00574,E,R,3,2.6483462303876877,1,0.3006,0.2453,0.2034,0.1023,0.0725,0.0565,0.0195
east_40th_street/west_to_east/027_n00575_E_L.jpg,east_40th_street,west_to_east,27,n00575,E,L,3,2.594430623576045,1,0.3069,0.221,0.239,0.1077,0.0664,0.0471,0.0119
east_40th_street/west_to_east/027_n00575_E_R.jpg,east_40th_street,west_to_east,27,n00575,E,R,3,2.7466855719685555,1,0.2583,0.2464,0.2315,0.1094,0.0775,0.0623,0.0146
east_40th_street/west_to_east/028_n00576_E_L.jpg,east_40th_street,west_to_east,28,n00576,E,L,2,2.0580922113731503,1,0.4879,0.2304,0.1465,0.0565,0.0382,0.0307,0.0098
east_40th_street/west_to_east/028_n00576_E_R.jpg,east_40th_street,west_to_east,28,n00576,E,R,2,2.1185770044103265,1,0.4509,0.2569,0.1534,0.0564,0.0382,0.0317,0.0124
east_40th_street/west_to_east/029_n00577_E_L.jpg,east_40th_street,west_to_east,29,n00577,E,L,3,2.5201851464807987,1,0.3564,0.2374,0.182,0.0795,0.067,0.0538,0.0239
east_40th_street/west_to_east/029_n00577_E_R.jpg,east_40th_street,west_to_east,29,n00577,E,R,3,2.7038334775716066,1,0.2908,0.2161,0.2373,0.1037,0.0747,0.061,0.0164
east_40th_street/west_to_east/030_n00578_E_L.jpg,east_40th_street,west_to_east,30,n00578,E,L,2,1.8324457332491875,1,0.5906,0.201,0.1043,0.0396,0.0303,0.0225,0.0117
east_40th_street/west_to_east/030_n00578_E_R.jpg,east_40th_street,west_to_east,30,n00578,E,R,2,1.8923384211957455,1,0.5498,0.2187,0.1246,0.0444,0.031,0.0213,0.0101
east_40th_street/west_to_east/031_n00579_E_L.jpg,east_40th_street,west_to_east,31,n00579,E,L,3,3.221157562918961,3,0.1749,0.1695,0.2466,0.1921,0.1165,0.0866,0.0139
east_40th_street/west_to_east/031_n00579_E_R.jpg,east_40th_street,west_to_east,31,n00579,E,R,3,3.178612389601767,3,0.1537,0.1741,0.3009,0.1741,0.1178,0.0671,0.0122
east_40th_street/west_to_east/032_n00580_E_L.jpg,east_40th_street,west_to_east,32,n00580,E,L,3,2.6175854820758104,1,0.3558,0.1934,0.1965,0.0958,0.0723,0.0628,0.0235
east_40th_street/west_to_east/032_n00580_E_R.jpg,east_40th_street,west_to_east,32,n00580,E,R,3,2.6981015177443624,3,0.2593,0.202,0.2848,0.141,0.0676,0.0385,0.0067
east_40th_street/west_to_east/033_n00581_E_L.jpg,east_40th_street,west_to_east,33,n00581,E,L,3,2.634630797430873,1,0.3195,0.2128,0.2095,0.1139,0.0736,0.0573,0.0134
east_40th_street/west_to_east/033_n00581_E_R.jpg,east_40th_street,west_to_east,33,n00581,E,R,3,3.077935116365552,3,0.1896,0.1956,0.2674,0.15,0.1064,0.0742,0.0168
east_40th_street/west_to_east/034_n00582_E_L.jpg,east_40th_street,west_to_east,34,n00582,E,L,2,2.2781311152502894,1,0.4283,0.2154,0.1758,0.0768,0.0512,0.0392,0.0133
east_40th_street/west_to_east/034_n00582_E_R.jpg,east_40th_street,west_to_east,34,n00582,E,R,2,2.4107892364263535,1,0.3568,0.253,0.194,0.0847,0.0539,0.0454,0.0122
east_40th_street/west_to_east/035_n00583_E_L.jpg,east_40th_street,west_to_east,35,n00583,E,L,3,3.1726869428530335,3,0.1843,0.1732,0.2481,0.1815,0.119,0.0805,0.0134
east_40th_street/west_to_east/035_n00583_E_R.jpg,east_40th_street,west_to_east,35,n00583,E,R,2,2.1867732293903828,1,0.5,0.202,0.1169,0.0597,0.0552,0.0458,0.0203
east_40th_street/west_to_east/036_n00584_E_L.jpg,east_40th_street,west_to_east,36,n00584,E,L,2,2.1517131701111794,1,0.4456,0.2348,0.1745,0.0632,0.0414,0.0303,0.0102
east_40th_street/west_to_east/036_n00584_E_R.jpg,east_40th_street,west_to_east,36,n00584,E,R,4,3.5642612213268876,3,0.0969,0.1367,0.2849,0.2085,0.1433,0.1188,0.0109
east_40th_street/west_to_east/037_n00585_E_L.jpg,east_40th_street,west_to_east,37,n00585,E,L,3,3.2221464766189456,3,0.1481,0.1627,0.2992,0.1902,0.119,0.07,0.0107
east_40th_street/west_to_east/037_n00585_E_R.jpg,east_40th_street,west_to_east,37,n00585,E,R,3,3.070021353662014,3,0.2178,0.1863,0.2319,0.1545,0.1062,0.088,0.0153
east_40th_street/west_to_east/038_n00586_E_L.jpg,east_40th_street,west_to_east,38,n00586,E,L,3,3.1394672878086567,3,0.1594,0.1724,0.3025,0.1835,0.1096,0.0624,0.0102
east_40th_street/west_to_east/038_n00586_E_R.jpg,east_40th_street,west_to_east,38,n00586,E,R,3,2.7446309188380837,1,0.2714,0.2181,0.251,0.1046,0.079,0.0606,0.0153
east_40th_street/west_to_east/039_n00587_E_L.jpg,east_40th_street,west_to_east,39,n00587,E,L,3,2.620380148291588,1,0.3273,0.2113,0.1985,0.1204,0.0753,0.0534,0.0137
east_40th_street/west_to_east/039_n00587_E_R.jpg,east_40th_street,west_to_east,39,n00587,E,R,2,2.0531769320368767,1,0.4765,0.2511,0.1453,0.051,0.0345,0.0291,0.0125
east_40th_street/west_to_east/040_n00588_E_L.jpg,east_40th_street,west_to_east,40,n00588,E,L,2,2.237622467800975,1,0.4323,0.2174,0.1831,0.074,0.0463,0.0349,0.0121
east_40th_street/west_to_east/040_n00588_E_R.jpg,east_40th_street,west_to_east,40,n00588,E,R,2,1.974380325525999,1,0.5315,0.2359,0.1097,0.0391,0.0345,0.0319,0.0174
east_40th_street/west_to_east/041_n00589_E_L.jpg,east_40th_street,west_to_east,41,n00589,E,L,3,2.618864974938333,1,0.2962,0.2036,0.2655,0.116,0.0671,0.0414,0.0101
east_40th_street/west_to_east/041_n00589_E_R.jpg,east_40th_street,west_to_east,41,n00589,E,R,2,2.1774935126304626,1,0.4553,0.2362,0.1478,0.0626,0.0472,0.0362,0.0146
east_40th_street/west_to_east/042_n00590_E_L.jpg,east_40th_street,west_to_east,42,n00590,E,L,2,2.217887273989618,1,0.4344,0.2289,0.1755,0.0666,0.0472,0.0346,0.0127
east_40th_street/west_to_east/042_n00590_E_R.jpg,east_40th_street,west_to_east,42,n00590,E,R,2,2.035685325972736,1,0.4887,0.2382,0.149,0.0499,0.0338,0.028,0.0124
east_40th_street/west_to_east/043_n00591_E_L.jpg,east_40th_street,west_to_east,43,n00591,E,L,2,1.7022615699097514,1,0.647,0.1854,0.0876,0.0247,0.0232,0.0184,0.0139
east_40th_street/west_to_east/043_n00591_E_R.jpg,east_40th_street,west_to_east,43,n00591,E,R,2,2.03860370721668,1,0.4894,0.2461,0.1359,0.05,0.036,0.0289,0.0137
east_40th_street/west_to_east/044_n00592_E_L.jpg,east_40th_street,west_to_east,44,n00592,E,L,2,1.9877622900530696,1,0.5257,0.2226,0.1288,0.0425,0.0369,0.0283,0.0151
east_40th_street/west_to_east/044_n00592_E_R.jpg,east_40th_street,west_to_east,44,n00592,E,R,2,2.4774096505716443,1,0.3275,0.2359,0.2359,0.0968,0.0518,0.041,0.0112
east_40th_street/west_to_east/045_n00593_E_L.jpg,east_40th_street,west_to_east,45,n00593,E,L,2,2.443848581984639,1,0.3606,0.212,0.2257,0.0912,0.058,0.0405,0.0121
east_40th_street/west_to_east/045_n00593_E_R.jpg,east_40th_street,west_to_east,45,n00593,E,R,2,2.116879186592996,1,0.471,0.2331,0.1529,0.0554,0.0412,0.0316,0.0149
east_40th_street/west_to_east/046_n00594_E_L.jpg,east_40th_street,west_to_east,46,n00594,E,L,2,2.0349558973684907,1,0.5054,0.214,0.1494,0.0541,0.0378,0.0268,0.0125
east_40th_street/west_to_east/046_n00594_E_R.jpg,east_40th_street,west_to_east,46,n00594,E,R,2,2.0318188974633813,1,0.4764,0.2672,0.1365,0.045,0.0319,0.0291,0.0139
east_41st_street/east_to_west/001_n00640_W_L.jpg,east_41st_street,east_to_west,1,n00640,W,L,2,2.1761622335761786,1,0.4994,0.1956,0.1303,0.0578,0.0569,0.0416,0.0185
east_41st_street/east_to_west/001_n00640_W_R.jpg,east_41st_street,east_to_west,1,n00640,W,R,2,2.100703587755561,1,0.5012,0.2331,0.1136,0.0489,0.0424,0.0411,0.0197
east_41st_street/east_to_west/002_n00639_W_L.jpg,east_41st_street,east_to_west,2,n00639,W,L,3,2.524629426188767,1,0.3348,0.2062,0.2374,0.1053,0.0659,0.0382,0.0122
east_41st_street/east_to_west/002_n00639_W_R.jpg,east_41st_street,east_to_west,2,n00639,W,R,3,2.739181316457689,3,0.2612,0.1971,0.2914,0.1141,0.0737,0.0531,0.0095
east_41st_street/east_to_west/003_n00638_W_L.jpg,east_41st_street,east_to_west,3,n00638,W,L,3,3.488277528434992,3,0.1171,0.139,0.268,0.212,0.1551,0.0956,0.0131
east_41st_street/east_to_west/003_n00638_W_R.jpg,east_41st_street,east_to_west,3,n00638,W,R,3,2.5769003238528967,1,0.3287,0.1993,0.2481,0.0942,0.0637,0.052,0.014
east_41st_street/east_to_west/004_n00637_W_L.jpg,east_41st_street,east_to_west,4,n00637,W,L,3,2.70307912863791,3,0.2637,0.2054,0.2852,0.117,0.078,0.0398,0.0109
east_41st_street/east_to_west/004_n00637_W_R.jpg,east_41st_street,east_to_west,4,n00637,W,R,3,2.6925471257418394,3,0.2672,0.2017,0.2801,0.1282,0.0766,0.0373,0.0089
east_41st_street/east_to_west/005_n00636_W_L.jpg,east_41st_street,east_to_west,5,n00636,W,L,3,3.2834596605971456,3,0.1639,0.1564,0.2578,0.1886,0.1359,0.0824,0.015
east_41st_street/east_to_west/005_n00636_W_R.jpg,east_41st_street,east_to_west,5,n00636,W,R,4,3.6353405006229877,3,0.0691,0.1232,0.2954,0.2374,0.1737,0.093,0.0083
east_41st_street/east_to_west/006_n00635_W_L.jpg,east_41st_street,east_to_west,6,n00635,W,L,4,3.5267552165314555,3,0.1002,0.1436,0.2682,0.2223,0.1601,0.0941,0.0114
east_41st_street/east_to_west/006_n00635_W_R.jpg,east_41st_street,east_to_west,6,n00635,W,R,3,3.268882713280618,3,0.123,0.1483,0.3395,0.1934,0.1269,0.0599,0.009
east_41st_street/east_to_west/007_n00634_W_L.jpg,east_41st_street,east_to_west,7,n00634,W,L,3,2.9220638992264867,1,0.2448,0.1907,0.2336,0.1532,0.0989,0.0639,0.0149
east_41st_street/east_to_west/007_n00634_W_R.jpg,east_41st_street,east_to_west,7,n00634,W,R,4,3.747706984169781,3,0.0647,0.1002,0.3039,0.2223,0.1843,0.1118,0.0127
east_41st_street/east_to_west/008_n00633_W_L.jpg,east_41st_street,east_to_west,8,n00633,W,L,3,3.1477664690464735,3,0.1751,0.1724,0.2629,0.1954,0.1185,0.0644,0.0112
east_41st_street/east_to_west/008_n00633_W_R.jpg,east_41st_street,east_to_west,8,n00633,W,R,3,3.1606209948658943,3,0.1626,0.1704,0.3086,0.1601,0.11,0.0768,0.0114
east_41st_street/east_to_west/009_n00632_W_L.jpg,east_41st_street,east_to_west,9,n00632,W,L,3,2.7173139033839107,1,0.2915,0.2003,0.2306,0.1314,0.0822,0.0514,0.0126
east_41st_street/east_to_west/009_n00632_W_R.jpg,east_41st_street,east_to_west,9,n00632,W,R,3,2.6604920914396644,1,0.2894,0.2084,0.2514,0.1206,0.0732,0.0472,0.0097
east_41st_street/east_to_west/010_n00631_W_L.jpg,east_41st_street,east_to_west,10,n00631,W,L,3,2.6493040714412928,1,0.2947,0.2368,0.2225,0.1051,0.0689,0.0554,0.0166
east_41st_street/east_to_west/010_n00631_W_R.jpg,east_41st_street,east_to_west,10,n00631,W,R,2,2.2734238896518946,1,0.4007,0.2356,0.2015,0.0718,0.0436,0.0356,0.0112
east_41st_street/east_to_west/011_n00630_W_L.jpg,east_41st_street,east_to_west,11,n00630,W,L,3,2.8152499236166477,1,0.28,0.2081,0.2113,0.1242,0.0895,0.0675,0.0194
east_41st_street/east_to_west/011_n00630_W_R.jpg,east_41st_street,east_to_west,11,n00630,W,R,2,2.4366594087332487,1,0.4169,0.1879,0.1684,0.086,0.0681,0.0547,0.018
east_41st_street/east_to_west/012_n00629_W_L.jpg,east_41st_street,east_to_west,12,n00629,W,L,3,3.225706158205867,3,0.1566,0.1471,0.3066,0.1889,0.1182,0.0695,0.0131
east_41st_street/east_to_west/012_n00629_W_R.jpg,east_41st_street,east_to_west,12,n00629,W,R,2,2.340942376293242,1,0.3954,0.2184,0.2084,0.0731,0.0519,0.0379,0.0149
east_41st_street/east_to_west/013_n00628_W_L.jpg,east_41st_street,east_to_west,13,n00628,W,L,2,2.380977990105748,1,0.3698,0.2314,0.2074,0.0892,0.055,0.036,0.0112
east_41st_street/east_to_west/013_n00628_W_R.jpg,east_41st_street,east_to_west,13,n00628,W,R,2,2.3513605846092105,1,0.3878,0.2666,0.1472,0.08,0.0568,0.0463,0.0153
east_41st_street/east_to_west/014_n00627_W_L.jpg,east_41st_street,east_to_west,14,n00627,W,L,3,3.3028296194970608,3,0.1634,0.1535,0.2531,0.191,0.1376,0.0888,0.0126
east_41st_street/east_to_west/014_n00627_W_R.jpg,east_41st_street,east_to_west,14,n00627,W,R,3,2.572770453058183,1,0.3049,0.2412,0.2196,0.1122,0.0659,0.0453,0.0109
east_41st_street/east_to_west/015_n00626_W_L.jpg,east_41st_street,east_to_west,15,n00626,W,L,3,2.667387248016894,1,0.2814,0.2091,0.2603,0.1229,0.0723,0.0438,0.0101
east_41st_street/east_to_west/015_n00626_W_R.jpg,east_41st_street,east_to_west,15,n00626,W,R,3,2.7227404583245516,1,0.2853,0.2222,0.2257,0.11,0.0817,0.0589,0.0163
east_41st_street/east_to_west/016_n00625_W_L.jpg,east_41st_street,east_to_west,16,n00625,W,L,2,2.043210537172854,1,0.473,0.2341,0.174,0.0547,0.0327,0.0228,0.0087
east_41st_street/east_to_west/016_n00625_W_R.jpg,east_41st_street,east_to_west,16,n00625,W,R,2,2.372376718558371,1,0.3844,0.2368,0.1844,0.0818,0.0554,0.0431,0.014
east_41st_street/east_to_west/017_n00624_W_L.jpg,east_41st_street,east_to_west,17,n00624,W,L,3,2.57906187325716,1,0.3422,0.2316,0.1832,0.0907,0.074,0.0567,0.0215
east_41st_street/east_to_west/017_n00624_W_R.jpg,east_41st_street,east_to_west,17,n00624,W,R,3,2.5247200774028897,1,0.3131,0.2637,0.2086,0.0897,0.0636,0.0473,0.014
east_41st_street/east_to_west/018_n00623_W_L.jpg,east_41st_street,east_to_west,18,n00623,W,L,2,2.2689739717170596,1,0.4049,0.2307,0.2036,0.0693,0.0454,0.0354,0.0108
east_41st_street/east_to_west/018_n00623_W_R.jpg,east_41st_street,east_to_west,18,n00623,W,R,3,3.103205693885684,3,0.1704,0.1786,0.2899,0.1842,0.1034,0.0627,0.0109
east_41st_street/east_to_west/019_n00622_W_L.jpg,east_41st_street,east_to_west,19,n00622,W,L,3,2.638122166506946,1,0.294,0.2151,0.2475,0.1169,0.0677,0.0465,0.0123
east_41st_street/east_to_west/019_n00622_W_R.jpg,east_41st_street,east_to_west,19,n00622,W,R,3,2.8523666081018746,3,0.2001,0.1909,0.3351,0.1534,0.0784,0.0353,0.0068
east_41st_street/east_to_west/020_n00621_W_L.jpg,east_41st_street,east_to_west,20,n00621,W,L,3,2.5807632403448224,1,0.3281,0.2186,0.2119,0.1065,0.0688,0.0527,0.0133
east_41st_street/east_to_west/020_n00621_W_R.jpg,east_41st_street,east_to_west,20,n00621,W,R,3,2.728342181071639,1,0.2552,0.2436,0.2398,0.1225,0.072,0.0519,0.0151
east_41st_street/east_to_west/021_n00620_W_L.jpg,east_41st_street,east_to_west,21,n00620,W,L,2,2.3182291546836495,1,0.4109,0.2132,0.1911,0.0809,0.0514,0.0407,0.0118
east_41st_street/east_to_west/021_n00620_W_R.jpg,east_41st_street,east_to_west,21,n00620,W,R,3,2.509491076692939,1,0.3222,0.2589,0.2048,0.0938,0.056,0.051,0.0135
east_41st_street/east_to_west/022_n00619_W_L.jpg,east_41st_street,east_to_west,22,n00619,W,L,3,3.3214736450463533,3,0.1599,0.1625,0.2439,0.1929,0.1305,0.0911,0.0191
east_41st_street/east_to_west/022_n00619_W_R.jpg,east_41st_street,east_to_west,22,n00619,W,R,2,2.450550490990281,1,0.3722,0.2329,0.1843,0.0818,0.0608,0.0473,0.0207
east_41st_street/east_to_west/023_n00618_W_L.jpg,east_41st_street,east_to_west,23,n00618,W,L,3,3.042846415191889,3,0.2003,0.1942,0.2654,0.1489,0.1007,0.0749,0.0157
east_41st_street/east_to_west/023_n00618_W_R.jpg,east_41st_street,east_to_west,23,n00618,W,R,3,3.040275689214468,3,0.1701,0.2052,0.2985,0.1549,0.0969,0.0607,0.0137
east_41st_street/east_to_west/024_n00617_W_L.jpg,east_41st_street,east_to_west,24,n00617,W,L,3,3.0056084720417857,3,0.1966,0.1936,0.2773,0.1605,0.0958,0.0648,0.0114
east_41st_street/east_to_west/024_n00617_W_R.jpg,east_41st_street,east_to_west,24,n00617,W,R,3,2.5822705663740635,1,0.31,0.2268,0.2233,0.1176,0.066,0.0461,0.0103
east_41st_street/east_to_west/025_n00616_W_L.jpg,east_41st_street,east_to_west,25,n00616,W,L,2,2.4792335415259004,1,0.3402,0.2451,0.1969,0.1006,0.061,0.0426,0.0136
east_41st_street/east_to_west/025_n00616_W_R.jpg,east_41st_street,east_to_west,25,n00616,W,R,2,2.156654877588153,1,0.4027,0.29,0.1705,0.0647,0.0375,0.0261,0.0085
east_41st_street/east_to_west/026_n00615_W_L.jpg,east_41st_street,east_to_west,26,n00615,W,L,2,2.398222394287586,1,0.3433,0.2512,0.2182,0.0924,0.051,0.034,0.0099
east_41st_street/east_to_west/026_n00615_W_R.jpg,east_41st_street,east_to_west,26,n00615,W,R,2,2.020722777582705,1,0.4962,0.2381,0.1378,0.054,0.0354,0.0276,0.011
east_41st_street/east_to_west/027_n00614_W_L.jpg,east_41st_street,east_to_west,27,n00614,W,L,3,2.731453152373433,1,0.264,0.2121,0.264,0.1247,0.0745,0.0452,0.0156
east_41st_street/east_to_west/027_n00614_W_R.jpg,east_41st_street,east_to_west,27,n00614,W,R,2,2.329564480111003,1,0.3689,0.2575,0.1974,0.0836,0.0469,0.0354,0.0103
east_41st_street/east_to_west/028_n00613_W_L.jpg,east_41st_street,east_to_west,28,n00613,W,L,3,3.1546593587845564,3,0.1636,0.1796,0.2739,0.2004,0.0977,0.0737,0.0111
east_41st_street/east_to_west/028_n00613_W_R.jpg,east_41st_street,east_to_west,28,n00613,W,R,3,2.860141856595874,1,0.2486,0.2127,0.2373,0.1352,0.0846,0.0609,0.0207
east_41st_street/east_to_west/029_n00612_W_L.jpg,east_41st_street,east_to_west,29,n00612,W,L,3,2.609206721186638,1,0.3058,0.2102,0.2457,0.1143,0.0672,0.0454,0.0115
east_41st_street/east_to_west/029_n00612_W_R.jpg,east_41st_street,east_to_west,29,n00612,W,R,3,2.7203401997685432,1,0.2874,0.2136,0.2345,0.1143,0.075,0.0566,0.0187
east_41st_street/east_to_west/030_n00611_W_L.jpg,east_41st_street,east_to_west,30,n00611,W,L,3,2.7267418783158064,1,0.2817,0.2029,0.2525,0.1156,0.0795,0.0529,0.0149
east_41st_street/east_to_west/030_n00611_W_R.jpg,east_41st_street,east_to_west,30,n00611,W,R,3,3.4980407766997814,3,0.1408,0.1408,0.2358,0.1985,0.1499,0.1149,0.0194
east_41st_street/east_to_west/031_n00610_W_L.jpg,east_41st_street,east_to_west,31,n00610,W,L,3,2.8141617365181446,1,0.2749,0.198,0.2351,0.122,0.0879,0.0643,0.0179
east_41st_street/east_to_west/031_n00610_W_R.jpg,east_41st_street,east_to_west,31,n00610,W,R,3,3.3025677911937237,3,0.1513,0.1741,0.2494,0.1942,0.1235,0.0918,0.0157
east_41st_street/east_to_west/032_n00609_W_L.jpg,east_41st_street,east_to_west,32,n00609,W,L,2,2.461293041706085,1,0.3547,0.2053,0.229,0.1032,0.0588,0.0404,0.0085
east_41st_street/east_to_west/032_n00609_W_R.jpg,east_41st_street,east_to_west,32,n00609,W,R,3,3.077114193700254,3,0.1959,0.1869,0.2516,0.1756,0.1032,0.0732,0.0135
east_41st_street/east_to_west/033_n00608_W_L.jpg,east_41st_street,east_to_west,33,n00608,W,L,2,2.002731803804636,1,0.5085,0.2292,0.1369,0.0504,0.0374,0.0265,0.0111
east_41st_street/east_to_west/033_n00608_W_R.jpg,east_41st_street,east_to_west,33,n00608,W,R,2,2.4043270060792565,1,0.3329,0.2675,0.2149,0.0896,0.0503,0.0319,0.0129
east_41st_street/east_to_west/034_n00607_W_L.jpg,east_41st_street,east_to_west,34,n00607,W,L,2,2.3579452512785792,1,0.3856,0.2489,0.1711,0.0834,0.053,0.0433,0.0147
east_41st_street/east_to_west/034_n00607_W_R.jpg,east_41st_street,east_to_west,34,n00607,W,R,3,2.690283034928143,1,0.2796,0.2144,0.2467,0.126,0.0741,0.0471,0.0121
