vertical_greenery,vertical_hardscape,green_eye_level,green_softening,signage_detail,enclosure,facade_variation,walking_room,ground_floor_activity,rest_affordance,greenery_layer,dominant_edge,file,street,direction,node_id,cardinal,side,seq
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/19_n00426_W_R.jpg,east_37th_street,east_to_west,n00426,W,R,19
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/20_n00425_W_L.jpg,east_37th_street,east_to_west,n00425,W,L,20
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/20_n00425_W_R.jpg,east_37th_street,east_to_west,n00425,W,R,20
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/21_n00424_W_L.jpg,east_37th_street,east_to_west,n00424,W,L,21
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/21_n00424_W_R.jpg,east_37th_street,east_to_west,n00424,W,R,21
3.0,7.0,1.0,2.0,1.0,7.0,3.0,3.0,1.0,1.0,hedge,blank_wall,east_37th_street/east_to_west/22_n00423_W_L.jpg,east_37th_street,east_to_west,n00423,W,L,22
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/22_n00423_W_R.jpg,east_37th_street,east_to_west,n00423,W,R,22
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,hedge,blank_wall,east_37th_street/east_to_west/23_n00422_W_L.jpg,east_37th_street,east_to_west,n00422,W,L,23
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/23_n00422_W_R.jpg,east_37th_street,east_to_west,n00422,W,R,23
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,tree_canopy,planting,east_37th_street/east_to_west/24_n00421_W_L.jpg,east_37th_street,east_to_west,n00421,W,L,24
3.0,6.0,2.0,3.0,2.0,6.0,4.0,5.0,3.0,2.0,tree_canopy,blank_wall,east_37th_street/east_to_west/24_n00421_W_R.jpg,east_37th_street,east_to_west,n00421,W,R,24
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,tree_canopy,blank_wall,east_37th_street/east_to_west/25_n00420_W_L.jpg,east_37th_street,east_to_west,n00420,W,L,25
3.0,6.0,2.0,3.0,2.0,6.0,4.0,5.0,3.0,2.0,tree_canopy,planting,east_37th_street/east_to_west/25_n00420_W_R.jpg,east_37th_street,east_to_west,n00420,W,R,25
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/east_to_west/26_n00419_W_L.jpg,east_37th_street,east_to_west,n00419,W,L,26
3.0,6.0,2.0,3.0,2.0,6.0,4.0,4.0,3.0,2.0,tree_canopy,blank_wall,east_37th_street/east_to_west/26_n00419_W_R.jpg,east_37th_street,east_to_west,n00419,W,R,26
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/27_n00418_W_L.jpg,east_37th_street,east_to_west,n00418,W,L,27
3.0,6.0,2.0,3.0,1.0,6.0,3.0,3.0,2.0,1.0,tree_canopy,planting,east_37th_street/east_to_west/27_n00418_W_R.jpg,east_37th_street,east_to_west,n00418,W,R,27
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,planting,east_37th_street/east_to_west/28_n00417_W_L.jpg,east_37th_street,east_to_west,n00417,W,L,28
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/28_n00417_W_R.jpg,east_37th_street,east_to_west,n00417,W,R,28
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_37th_street/east_to_west/29_n00416_W_L.jpg,east_37th_street,east_to_west,n00416,W,L,29
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/east_to_west/29_n00416_W_R.jpg,east_37th_street,east_to_west,n00416,W,R,29
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/30_n00415_W_L.jpg,east_37th_street,east_to_west,n00415,W,L,30
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/east_to_west/30_n00415_W_R.jpg,east_37th_street,east_to_west,n00415,W,R,30
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/31_n00414_W_L.jpg,east_37th_street,east_to_west,n00414,W,L,31
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_37th_street/east_to_west/31_n00414_W_R.jpg,east_37th_street,east_to_west,n00414,W,R,31
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/32_n00413_W_L.jpg,east_37th_street,east_to_west,n00413,W,L,32
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,hedge,blank_wall,east_37th_street/east_to_west/32_n00413_W_R.jpg,east_37th_street,east_to_west,n00413,W,R,32
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_37th_street/east_to_west/33_n00412_W_L.jpg,east_37th_street,east_to_west,n00412,W,L,33
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/33_n00412_W_R.jpg,east_37th_street,east_to_west,n00412,W,R,33
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/34_n00411_W_L.jpg,east_37th_street,east_to_west,n00411,W,L,34
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,hedge,blank_wall,east_37th_street/east_to_west/34_n00411_W_R.jpg,east_37th_street,east_to_west,n00411,W,R,34
3.0,6.0,3.0,2.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_37th_street/east_to_west/35_n00410_W_L.jpg,east_37th_street,east_to_west,n00410,W,L,35
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/35_n00410_W_R.jpg,east_37th_street,east_to_west,n00410,W,R,35
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_37th_street/east_to_west/36_n00409_W_L.jpg,east_37th_street,east_to_west,n00409,W,L,36
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/36_n00409_W_R.jpg,east_37th_street,east_to_west,n00409,W,R,36
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/east_to_west/37_n00408_W_L.jpg,east_37th_street,east_to_west,n00408,W,L,37
1.0,7.0,1.0,1.0,3.0,7.0,5.0,3.0,3.0,1.0,hedge,blank_wall,east_37th_street/east_to_west/37_n00408_W_R.jpg,east_37th_street,east_to_west,n00408,W,R,37
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/01_n00408_E_L.jpg,east_37th_street,west_to_east,n00408,E,L,1
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/01_n00408_E_R.jpg,east_37th_street,west_to_east,n00408,E,R,1
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/02_n00409_E_L.jpg,east_37th_street,west_to_east,n00409,E,L,2
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/02_n00409_E_R.jpg,east_37th_street,west_to_east,n00409,E,R,2
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_37th_street/west_to_east/03_n00410_E_L.jpg,east_37th_street,west_to_east,n00410,E,L,3
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/03_n00410_E_R.jpg,east_37th_street,west_to_east,n00410,E,R,3
3.0,6.0,2.0,3.0,1.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,planting,east_37th_street/west_to_east/04_n00411_E_L.jpg,east_37th_street,west_to_east,n00411,E,L,4
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/04_n00411_E_R.jpg,east_37th_street,west_to_east,n00411,E,R,4
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/05_n00412_E_L.jpg,east_37th_street,west_to_east,n00412,E,L,5
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/05_n00412_E_R.jpg,east_37th_street,west_to_east,n00412,E,R,5
5.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,4.0,2.0,tree_canopy,blank_wall,east_37th_street/west_to_east/06_n00413_E_L.jpg,east_37th_street,west_to_east,n00413,E,L,6
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/06_n00413_E_R.jpg,east_37th_street,west_to_east,n00413,E,R,6
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/07_n00414_E_L.jpg,east_37th_street,west_to_east,n00414,E,L,7
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/07_n00414_E_R.jpg,east_37th_street,west_to_east,n00414,E,R,7
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/08_n00415_E_L.jpg,east_37th_street,west_to_east,n00415,E,L,8
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/08_n00415_E_R.jpg,east_37th_street,west_to_east,n00415,E,R,8
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/09_n00416_E_L.jpg,east_37th_street,west_to_east,n00416,E,L,9
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/09_n00416_E_R.jpg,east_37th_street,west_to_east,n00416,E,R,9
3.0,6.0,2.0,3.0,2.0,6.0,4.0,4.0,3.0,2.0,hedge,blank_wall,east_37th_street/west_to_east/10_n00417_E_L.jpg,east_37th_street,west_to_east,n00417,E,L,10
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/10_n00417_E_R.jpg,east_37th_street,west_to_east,n00417,E,R,10
3.0,6.0,2.0,3.0,1.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,planting,east_37th_street/west_to_east/11_n00418_E_L.jpg,east_37th_street,west_to_east,n00418,E,L,11
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/11_n00418_E_R.jpg,east_37th_street,west_to_east,n00418,E,R,11
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,tree_canopy,planting,east_37th_street/west_to_east/12_n00419_E_L.jpg,east_37th_street,west_to_east,n00419,E,L,12
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/12_n00419_E_R.jpg,east_37th_street,west_to_east,n00419,E,R,12
,,,,,,,,,,,,east_37th_street/west_to_east/13_n00420_E_L.jpg,east_37th_street,west_to_east,n00420,E,L,13
3.0,6.0,2.0,3.0,1.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,planting,east_37th_street/west_to_east/13_n00420_E_R.jpg,east_37th_street,west_to_east,n00420,E,R,13
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/14_n00421_E_L.jpg,east_37th_street,west_to_east,n00421,E,L,14
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/14_n00421_E_R.jpg,east_37th_street,west_to_east,n00421,E,R,14
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,planting,east_37th_street/west_to_east/15_n00422_E_L.jpg,east_37th_street,west_to_east,n00422,E,L,15
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/15_n00422_E_R.jpg,east_37th_street,west_to_east,n00422,E,R,15
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/16_n00423_E_L.jpg,east_37th_street,west_to_east,n00423,E,L,16
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/16_n00423_E_R.jpg,east_37th_street,west_to_east,n00423,E,R,16
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/17_n00424_E_L.jpg,east_37th_street,west_to_east,n00424,E,L,17
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/17_n00424_E_R.jpg,east_37th_street,west_to_east,n00424,E,R,17
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/18_n00425_E_L.jpg,east_37th_street,west_to_east,n00425,E,L,18
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/18_n00425_E_R.jpg,east_37th_street,west_to_east,n00425,E,R,18
3.0,6.0,5.0,4.0,2.0,6.0,5.0,5.0,3.0,2.0,tree_canopy,planting,east_37th_street/west_to_east/19_n00426_E_L.jpg,east_37th_street,west_to_east,n00426,E,L,19
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,tree_canopy,planting,east_37th_street/west_to_east/19_n00426_E_R.jpg,east_37th_street,west_to_east,n00426,E,R,19
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/20_n00427_E_L.jpg,east_37th_street,west_to_east,n00427,E,L,20
3.0,6.0,2.0,3.0,3.0,6.0,3.0,4.0,2.0,1.0,hedge,blank_wall,east_37th_street/west_to_east/20_n00427_E_R.jpg,east_37th_street,west_to_east,n00427,E,R,20
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/21_n00428_E_L.jpg,east_37th_street,west_to_east,n00428,E,L,21
3.0,6.0,2.0,3.0,3.0,6.0,3.0,4.0,3.0,2.0,hedge,blank_wall,east_37th_street/west_to_east/21_n00428_E_R.jpg,east_37th_street,west_to_east,n00428,E,R,21
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/22_n00429_E_L.jpg,east_37th_street,west_to_east,n00429,E,L,22
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/22_n00429_E_R.jpg,east_37th_street,west_to_east,n00429,E,R,22
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/23_n00430_E_L.jpg,east_37th_street,west_to_east,n00430,E,L,23
1.0,7.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/23_n00430_E_R.jpg,east_37th_street,west_to_east,n00430,E,R,23
1.0,7.0,1.0,1.0,5.0,7.0,1.0,3.0,3.0,1.0,none,blank_wall,east_37th_street/west_to_east/24_n00431_E_L.jpg,east_37th_street,west_to_east,n00431,E,L,24
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_37th_street/west_to_east/24_n00431_E_R.jpg,east_37th_street,west_to_east,n00431,E,R,24
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/25_n00432_E_L.jpg,east_37th_street,west_to_east,n00432,E,L,25
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,3.0,1.0,none,blank_wall,east_37th_street/west_to_east/25_n00432_E_R.jpg,east_37th_street,west_to_east,n00432,E,R,25
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_37th_street/west_to_east/26_n00434_E_L.jpg,east_37th_street,west_to_east,n00434,E,L,26
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/26_n00434_E_R.jpg,east_37th_street,west_to_east,n00434,E,R,26
1.0,7.0,1.0,1.0,3.0,7.0,1.0,3.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/27_n00435_E_L.jpg,east_37th_street,west_to_east,n00435,E,L,27
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/27_n00435_E_R.jpg,east_37th_street,west_to_east,n00435,E,R,27
1.0,7.0,1.0,1.0,5.0,7.0,1.0,5.0,5.0,1.0,none,blank_wall,east_37th_street/west_to_east/28_n00436_E_L.jpg,east_37th_street,west_to_east,n00436,E,L,28
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/28_n00436_E_R.jpg,east_37th_street,west_to_east,n00436,E,R,28
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/29_n00437_E_L.jpg,east_37th_street,west_to_east,n00437,E,L,29
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/29_n00437_E_R.jpg,east_37th_street,west_to_east,n00437,E,R,29
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/30_n00438_E_L.jpg,east_37th_street,west_to_east,n00438,E,L,30
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/30_n00438_E_R.jpg,east_37th_street,west_to_east,n00438,E,R,30
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/31_n00439_E_L.jpg,east_37th_street,west_to_east,n00439,E,L,31
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/31_n00439_E_R.jpg,east_37th_street,west_to_east,n00439,E,R,31
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/32_n00440_E_L.jpg,east_37th_street,west_to_east,n00440,E,L,32
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/32_n00440_E_R.jpg,east_37th_street,west_to_east,n00440,E,R,32
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/33_n00441_E_L.jpg,east_37th_street,west_to_east,n00441,E,L,33
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/33_n00441_E_R.jpg,east_37th_street,west_to_east,n00441,E,R,33
2.0,6.0,3.0,2.0,3.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/34_n00442_E_L.jpg,east_37th_street,west_to_east,n00442,E,L,34
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/34_n00442_E_R.jpg,east_37th_street,west_to_east,n00442,E,R,34
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/35_n00443_E_L.jpg,east_37th_street,west_to_east,n00443,E,L,35
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/35_n00443_E_R.jpg,east_37th_street,west_to_east,n00443,E,R,35
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,hedge,blank_wall,east_37th_street/west_to_east/36_n00444_E_L.jpg,east_37th_street,west_to_east,n00444,E,L,36
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/36_n00444_E_R.jpg,east_37th_street,west_to_east,n00444,E,R,36
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,tree_canopy,blank_wall,east_37th_street/west_to_east/37_n00445_E_L.jpg,east_37th_street,west_to_east,n00445,E,L,37
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_37th_street/west_to_east/37_n00445_E_R.jpg,east_37th_street,west_to_east,n00445,E,R,37
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_38th_street/east_to_west/01_n00501_W_L.jpg,east_38th_street,east_to_west,n00501,W,L,1
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/01_n00501_W_R.jpg,east_38th_street,east_to_west,n00501,W,R,1
3.0,7.0,2.0,2.0,2.0,7.0,3.0,3.0,2.0,1.0,tree_canopy,blank_wall,east_38th_street/east_to_west/02_n00500_W_L.jpg,east_38th_street,east_to_west,n00500,W,L,2
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_38th_street/east_to_west/02_n00500_W_R.jpg,east_38th_street,east_to_west,n00500,W,R,2
3.0,7.0,2.0,3.0,2.0,7.0,3.0,3.0,2.0,1.0,tree_canopy,blank_wall,east_38th_street/east_to_west/03_n00499_W_L.jpg,east_38th_street,east_to_west,n00499,W,L,3
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/03_n00499_W_R.jpg,east_38th_street,east_to_west,n00499,W,R,3
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_38th_street/east_to_west/04_n00498_W_L.jpg,east_38th_street,east_to_west,n00498,W,L,4
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,3.0,1.0,hedge,blank_wall,east_38th_street/east_to_west/04_n00498_W_R.jpg,east_38th_street,east_to_west,n00498,W,R,4
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/05_n00497_W_L.jpg,east_38th_street,east_to_west,n00497,W,L,5
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_38th_street/east_to_west/05_n00497_W_R.jpg,east_38th_street,east_to_west,n00497,W,R,5
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_38th_street/east_to_west/06_n00496_W_L.jpg,east_38th_street,east_to_west,n00496,W,L,6
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/06_n00496_W_R.jpg,east_38th_street,east_to_west,n00496,W,R,6
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_38th_street/east_to_west/07_n00495_W_L.jpg,east_38th_street,east_to_west,n00495,W,L,7
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_38th_street/east_to_west/07_n00495_W_R.jpg,east_38th_street,east_to_west,n00495,W,R,7
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/08_n00494_W_L.jpg,east_38th_street,east_to_west,n00494,W,L,8
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,planting,east_38th_street/east_to_west/08_n00494_W_R.jpg,east_38th_street,east_to_west,n00494,W,R,8
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/09_n00493_W_L.jpg,east_38th_street,east_to_west,n00493,W,L,9
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_38th_street/east_to_west/09_n00493_W_R.jpg,east_38th_street,east_to_west,n00493,W,R,9
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/10_n00492_W_L.jpg,east_38th_street,east_to_west,n00492,W,L,10
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_38th_street/east_to_west/10_n00492_W_R.jpg,east_38th_street,east_to_west,n00492,W,R,10
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/11_n00491_W_L.jpg,east_38th_street,east_to_west,n00491,W,L,11
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/11_n00491_W_R.jpg,east_38th_street,east_to_west,n00491,W,R,11
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_38th_street/east_to_west/12_n00490_W_L.jpg,east_38th_street,east_to_west,n00490,W,L,12
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,1.0,hedge,blank_wall,east_38th_street/east_to_west/12_n00490_W_R.jpg,east_38th_street,east_to_west,n00490,W,R,12
1.0,7.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/13_n00489_W_L.jpg,east_38th_street,east_to_west,n00489,W,L,13
1.0,7.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/13_n00489_W_R.jpg,east_38th_street,east_to_west,n00489,W,R,13
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_38th_street/east_to_west/14_n00488_W_L.jpg,east_38th_street,east_to_west,n00488,W,L,14
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_38th_street/east_to_west/14_n00488_W_R.jpg,east_38th_street,east_to_west,n00488,W,R,14
